Site,Plot,Subplot,Quadrat,Date_observed,Spp_name,Grazing_value,DPM Height,
E,5,Z2,Q4,2024-04-19,Eragrostis rigidior,Moderate,12.9,
E,5,Z2,Q4,2024-04-19,Heteropogon contortus,Moderate,15,
E,5,Z2,Q4,2024-04-19,Pogonarthria squarrosa ,Low,14.3,
E,5,Z2,Q4,2024-04-19,Aristida adscensionis,Low,5.6,
E,5,Z2,Q5,2024-04-19,Enteropogon macrostachyus,High,10.7,
E,5,Z2,Q5,2024-04-19,Heteropogon contortus,Moderate,10.6,
E,5,Z2,Q5,2024-04-19,Aristida adscensionis,Low,10.4,
E,5,Z2,Q5,2024-04-19,,,10.1,
E,5,Z3,Q1,2024-04-19,Aristida adscensionis,Low,10.6,
E,5,Z3,Q1,2024-04-19,Digitaria eriantha,High,10.2,
E,5,Z3,Q1,2024-04-19,Eragrostis gummiflua,Low,10.5,
E,5,Z3,Q1,2024-04-19,,,10.4,
E,5,Z3,Q2,2024-04-19,Eragrostis gummiflua,Low,5.1,
E,5,Z3,Q2,2024-04-19,Eragrostis rigidior,Moderate,13.2,
E,5,Z3,Q2,2024-04-19,Heteropogon contortus,Moderate,11.4,
E,5,Z3,Q2,2024-04-19,Digitaria eriantha,High,19.9,
E,5,Z3,Q2,2024-04-19,Pogonarthria squarrosa ,Low,,
E,5,Z3,Q3,2024-04-19,Heteropogon contortus,Moderate,6.8,
E,5,Z3,Q3,2024-04-19,Digitaria eriantha,High,8.1,
E,5,Z3,Q3,2024-04-19,Panicum maximum,High,8.1,
E,5,Z3,Q3,2024-04-19,,,8.8,
E,5,Z3,Q4,2024-04-19,Aristida adscensionis,Low,6.3,
E,5,Z3,Q4,2024-04-19,Eragrostis gummiflua,Low,6,
E,5,Z3,Q4,2024-04-19,Eragrostis rigidior,Moderate,8.3,
E,5,Z3,Q4,2024-04-19,Heteropogon contortus,Moderate,7.2,
E,5,Z3,Q4,2024-04-19,Enteropogon macrostachyus,High,,
E,5,Z3,Q5,2024-04-19,Aristida adscensionis,Low,2.8,
E,5,Z3,Q5,2024-04-19,Heteropogon contortus,Moderate,2.8,
E,5,Z3,Q5,2024-04-19,,,2.8,
E,5,Z3,Q5,2024-04-19,,,2.8,
E,5,Z4,Q1,2024-04-19,Heteropogon contortus,Moderate,13.2,
E,5,Z4,Q1,2024-04-19,Enteropogon macrostachyus,High,12,
E,5,Z4,Q1,2024-04-19,,,11.4,
E,5,Z4,Q1,2024-04-19,,,11.6,
E,5,Z4,Q2,2024-04-19,Pogonarthria squarrosa ,Low,8.3,
E,5,Z4,Q2,2024-04-19,Brachiaria nigropedata,High,8.4,
E,5,Z4,Q2,2024-04-19,,,9.1,
E,5,Z4,Q2,2024-04-19,,,10,
E,5,Z4,Q3,2024-04-19,Brachiaria nigropedata,High,13.2,
E,5,Z4,Q3,2024-04-19,Digitaria eriantha,High,12.7,
E,5,Z4,Q3,2024-04-19,Panicum maximum,High,12.2,
E,5,Z4,Q3,2024-04-19,,,12.3,
E,5,Z4,Q4,2024-04-19,Enteropogon macrostachyus,High,11.6,
E,5,Z4,Q4,2024-04-19,Digitaria eriantha,High,12.2,
E,5,Z4,Q4,2024-04-19,Sporobolus africanus,Low,12.3,
E,5,Z4,Q4,2024-04-19,,,13.1,
E,5,Z4,Q5,2024-04-19,Enteropogon macrostachyus,High,5.1,
E,5,Z4,Q5,2024-04-19,Aristida adscensionis,Low,12.8,
E,5,Z4,Q5,2024-04-19,Sporobolus ioclados,Moderate,12.5,
E,5,Z4,Q5,2024-04-19,,,12.1,
F,1,Z1,Q1,2024-04-08,Heteropogon contortus,Moderate,4,
F,1,Z1,Q1,2024-04-08,Eragrostis rigidior,Moderate,5.6,
F,1,Z1,Q1,2024-04-08,,,3.8,
F,1,Z1,Q1,2024-04-08,,,13.6,
F,1,Z1,Q2,2024-04-08,Heteropogon contortus,Moderate,3.4,
F,1,Z1,Q2,2024-04-08,Eragrostis rigidior,Moderate,20.7,
F,1,Z1,Q2,2024-04-08,Eragrostis gummiflua,Low,7.8,
F,1,Z1,Q2,2024-04-08,,,3.6,
F,1,Z1,Q3,2024-04-08,Aristida congesta C,Low,3.5,
F,1,Z1,Q3,2024-04-08,Heteropogon contortus,Moderate,4.7,
F,1,Z1,Q3,2024-04-08,Eragrostis rigidior,Moderate,4.8,
F,1,Z1,Q3,2024-04-08,Eragrostis gummiflua,Low,5.2,
F,1,Z1,Q4,2024-04-08,Aristida adscensionis,Low,9,
F,1,Z1,Q4,2024-04-08,Eragrostis rigidior,Low,12.7,
F,1,Z1,Q4,2024-04-08,Eragrostis gummiflua,Low,12.8,
F,1,Z1,Q4,2024-04-08,Eragrostis superba,Moderate,12.7,
F,1,Z1,Q5,2024-04-08,Eragrostis rigidior,Moderate,5.5,
F,1,Z1,Q5,2024-04-08,Eragrostis gummiflua,Low,5.9,
F,1,Z1,Q5,2024-04-08,Eragrostis superba,Moderate,7.9,
F,1,Z1,Q5,2024-04-08,,,7.5,
F,1,Z2,Q1,2024-04-08,Heteropogon contortus,Moderate,4.9,
F,1,Z2,Q1,2024-04-08,Eragrostis rigidior,Moderate,7.8,
F,1,Z2,Q1,2024-04-08,Eragrostis gummiflua,Low,7.5,
F,1,Z2,Q1,2024-04-08,Digitaria eriantha,High,13.3,
F,1,Z2,Q2,2024-04-08,Heteropogon contortus,Moderate,19.7,
F,1,Z2,Q2,2024-04-08,Eragrostis rigidior,Moderate,10.5,
F,1,Z2,Q2,2024-04-08,Eragrostis gummiflua,Low,20,
F,1,Z2,Q2,2024-04-08,Panicum maximum,High,22.5,
F,1,Z2,Q3,2024-04-08,Aristida junciformis,Low,9.8,
F,1,Z2,Q3,2024-04-08,Digitaria eriantha,High,8.7,
F,1,Z2,Q3,2024-04-08,Heteropogon contortus,Moderate,8.9,
F,1,Z2,Q3,2024-04-08,,,8.2,
F,1,Z2,Q4,2024-04-08,Heteropogon contortus,Moderate,8.6,
F,1,Z2,Q4,2024-04-08,Eragrostis rigidior,Moderate,8.6,
F,1,Z2,Q4,2024-04-08,Eragrostis superba,Moderate,8.3,
F,1,Z2,Q4,2024-04-08,Panicum maximum,High,7.7,
F,1,Z2,Q5,2024-04-08,Eragrostis rigidior,Moderate,15.3,
F,1,Z2,Q5,2024-04-08,Eragrostis gummiflua,Low,14.7,
F,1,Z2,Q5,2024-04-08,,,13.6,
F,1,Z2,Q5,2024-04-08,,,13.8,
F,1,Z3,Q1,2024-04-09,Heteropogon contortus,Moderate,5.4,
F,1,Z3,Q1,2024-04-09,Eragrostis rigidior,Moderate,5.1,
F,1,Z3,Q1,2024-04-09,Eragrostis gummiflua,Low,4.6,
F,1,Z3,Q1,2024-04-09,Loudetia simplex,Moderate,12.8,
F,1,Z3,Q2,2024-04-09,Eragrostis gummiflua,Low,3.4,
F,1,Z3,Q2,2024-04-09,Aristida  canescens,Low,4.8,
F,1,Z3,Q2,2024-04-09,,,5.4,
F,1,Z3,Q2,2024-04-09,,,7.8,
F,1,Z3,Q3,2024-04-09,Eragrostis gummiflua,Low,2.2,
F,1,Z3,Q3,2024-04-09,,,2.1,
F,1,Z3,Q3,2024-04-09,,,2,
F,1,Z3,Q3,2024-04-09,,,2.4,
F,1,Z3,Q4,2024-04-09,Digitaria eriantha,High,2.4,
F,1,Z3,Q4,2024-04-09,Brachiaria brizantha,Moderate,4,
F,1,Z3,Q4,2024-04-09,Eragrostis rigidior,Moderate,4.5,
F,1,Z3,Q4,2024-04-09,Heteropogon contortus,Moderate,4.5,
F,1,Z3,Q5,2024-04-09,Eragrostis rigidior,Moderate,3.4,
F,1,Z3,Q5,2024-04-09,Eragrostis gummiflua,Low,4.3,
F,1,Z3,Q5,2024-04-09,,,4.8,
F,1,Z3,Q5,2024-04-09,,,5,
F,1,Z4,Q1,2024-04-09,Eragrostis gummiflua,Low,1.6,
F,1,Z4,Q1,2024-04-09,Digitaria eriantha,High,3.3,
F,1,Z4,Q1,2024-04-09,Heteropogon contortus,Moderate,3.7,
F,1,Z4,Q1,2024-04-09,,,4.4,
F,1,Z4,Q2,2024-04-09,Eragrostis gummiflua,Low,4.6,
F,1,Z4,Q2,2024-04-09,Eragrostis rigidior,Moderate,4.7,
F,1,Z4,Q2,2024-04-09,Heteropogon contortus,Moderate,5.1,
F,1,Z4,Q2,2024-04-09,Aristida congesta C,Low,5.2,
F,1,Z4,Q3,2024-04-09,Eragrostis gummiflua,Low,8.7,
F,1,Z4,Q3,2024-04-09,Aristida diffusa,Low,6.6,
F,1,Z4,Q3,2024-04-09,,,4.8,
F,1,Z4,Q3,2024-04-09,,,5.1,
F,1,Z4,Q4,2024-04-09,Aristida congesta B,Low,7.7,
F,1,Z4,Q4,2024-04-09,Heteropogon contortus,Moderate,6.6,
F,1,Z4,Q4,2024-04-09,Eragrostis rigidior,Moderate,7.9,
F,1,Z4,Q4,2024-04-09,Eragrostis gummiflua,Low,7.8,
F,1,Z4,Q4,2024-04-09,Eragrostis superba,Moderate,,
F,1,Z4,Q5,2024-04-09,Eragrostis gummiflua,Low,3.6,
F,1,Z4,Q5,2024-04-09,Urochloa panicoides,Low,3.5,
F,1,Z4,Q5,2024-04-09,Aristida diffusa,Low,3.6,
F,1,Z4,Q5,2024-04-09,,,3.6,
F,2,Z1,Q1,2024-04-09,Aristida congesta B,Low,5.3,
F,2,Z1,Q1,2024-04-09,Heteropogon contortus,Moderate,5.1,
F,2,Z1,Q1,2024-04-09,Eragrostis rigidior,Moderate,5,
F,2,Z1,Q1,2024-04-09,Digitaria eriantha,High,4.8,
F,2,Z1,Q2,2024-04-09,Panicum maximum,High,5.6,
F,2,Z1,Q2,2024-04-09,,,5.6,
F,2,Z1,Q2,2024-04-09,,,5.6,
F,2,Z1,Q2,2024-04-09,,,5.7,
F,2,Z1,Q3,2024-04-09,Cynodon dactylon ,High,8.4,
F,2,Z1,Q3,2024-04-09,Aristida congesta C,Low,5.6,
F,2,Z1,Q3,2024-04-09,Eragrostis rigidior,Moderate,6.4,
F,2,Z1,Q3,2024-04-09,,,5.1,
F,2,Z1,Q4,2024-04-09,Cynodon dactylon ,High,9.7,
F,2,Z1,Q4,2024-04-09,Aristida congesta C,Moderate,13.2,
F,2,Z1,Q4,2024-04-09,Digitaria eriantha,High,19.7,
F,2,Z1,Q4,2024-04-09,,,22.1,
F,2,Z1,Q5,2024-04-09,Panicum maximum,High,13.1,
F,2,Z1,Q5,2024-04-09,Eragrostis rigidior,Moderate,7,
F,2,Z1,Q5,2024-04-09,,,6.5,
F,2,Z1,Q5,2024-04-09,,,7.4,
F,2,Z2,Q1,2024-04-09,Eragrostis rigidior,Moderate,6.9,
F,2,Z2,Q1,2024-04-09,Digitaria eriantha,High,6.3,
F,2,Z2,Q1,2024-04-09,,,6.7,
F,2,Z2,Q1,2024-04-09,,,6.4,
F,2,Z2,Q2,2024-04-09,Digitaria eriantha,High,4.7,
F,2,Z2,Q2,2024-04-09,Eragrostis rigidior,Moderate,4.2,
F,2,Z2,Q2,2024-04-09,Eragrostis gummiflua,Low,5.9,
F,2,Z2,Q2,2024-04-09,,,4.6,
F,2,Z2,Q3,2024-04-09,Eragrostis rigidior,Moderate,7.4,
F,2,Z2,Q3,2024-04-09,Digitaria eriantha,High,7,
F,2,Z2,Q3,2024-04-09,Eragrostis gummiflua,Low,11.8,
F,2,Z2,Q3,2024-04-09,Pogonarthria squarrosa ,Low,8.9,
F,2,Z2,Q4,2024-04-09,Eragrostis gummiflua,Low,1.9,
F,2,Z2,Q4,2024-04-09,Digitaria eriantha,High,3.5,
F,2,Z2,Q4,2024-04-09,Cynodon dactylon,High,4,
F,2,Z2,Q4,2024-04-09,,,3.8,
F,2,Z2,Q5,2024-04-09,Eragrostis gummiflua,Low,3.9,
F,2,Z2,Q5,2024-04-09,Eragrostis rigidior,Moderate,5.1,
F,2,Z2,Q5,2024-04-09,Urochloa panicoides,Low,6.7,
F,2,Z2,Q5,2024-04-09,,,8.9,
F,2,Z3,Q1,2024-04-10,Digitaria eriantha,High,2.7,
F,2,Z3,Q1,2024-04-10,Cynodon dactylon,High,2.3,
F,2,Z3,Q1,2024-04-10,Perotis patens,Low,2.4,
F,2,Z3,Q1,2024-04-10,,,2.4,
F,2,Z3,Q2,2024-04-10,,,0,
F,2,Z3,Q2,2024-04-10,,,0,
F,2,Z3,Q2,2024-04-10,,,0,
F,2,Z3,Q2,2024-04-10,,,0,
F,2,Z3,Q3,2024-04-10,Digitaria eriantha,High,17,
F,2,Z3,Q3,2024-04-10,Cynodon dactylon,High,13.7,
F,2,Z3,Q3,2024-04-10,Eragrostis rigidior,Moderate,11.9,
F,2,Z3,Q3,2024-04-10,,,11.9,
F,2,Z3,Q4,2024-04-10,Digitaria eriantha,High,5.2,
F,2,Z3,Q4,2024-04-10,Eragrostis rigidior,Moderate,5.5,
F,2,Z3,Q4,2024-04-10,,,6.1,
F,2,Z3,Q4,2024-04-10,,,6.9,
F,2,Z3,Q5,2024-04-10,Aristida  canescens,Low,4.6,
F,2,Z3,Q5,2024-04-10,Digitaria eriantha,High,4,
F,2,Z3,Q5,2024-04-10,Setaria incrassata,High,3.9,
F,2,Z3,Q5,2024-04-10,,,4.5,
F,2,Z4,Q1,2024-04-10,Digitaria eriantha,High,12.4,
F,2,Z4,Q1,2024-04-10,Cynodon dactylon,High,11.8,
F,2,Z4,Q1,2024-04-10,Eragrostis rigidior,Moderate,12,
F,2,Z4,Q1,2024-04-10,,,12,
F,2,Z4,Q2,2024-04-10,Heteropogon contortus,Moderate,5.6,
F,2,Z4,Q2,2024-04-10,Cynodon dactylon,High,6.4,
F,2,Z4,Q2,2024-04-10,Eragrostis rigidior,Moderate,6.7,
F,2,Z4,Q2,2024-04-10,Aristida  canescens,Low,6.8,
F,2,Z4,Q3,2024-04-10,Enteropogon macrostachyus,High,6.6,
F,2,Z4,Q3,2024-04-10,Panicum maximum,High,6.9,
F,2,Z4,Q3,2024-04-10,,,8.5,
F,2,Z4,Q3,2024-04-10,,,8.3,
F,2,Z4,Q4,2024-04-10,Heteropogon contortus,Moderate,13.7,
F,2,Z4,Q4,2024-04-10,Cynodon dactylon,High,13.9,
F,2,Z4,Q4,2024-04-10,Eragrostis rigidior,Moderate,14.5,
F,2,Z4,Q4,2024-04-10,Aristida  canescens,Low,13.9,
F,2,Z4,Q5,2024-04-10,Digitaria eriantha,High,13.1,
F,2,Z4,Q5,2024-04-10,Cynodon dactylon,High,12.9,
F,2,Z4,Q5,2024-04-10,Eragrostis rigidior,Moderate,12.6,
F,2,Z4,Q5,2024-04-10,,,12.1,
F,3,Z1,Q1,2024-04-10,Digitaria eriantha,High,2.7,
F,3,Z1,Q1,2024-04-10,Cynodon dactylon,High,2.3,
F,3,Z1,Q1,2024-04-10,Perotis patens,Low,2.4,
F,3,Z1,Q1,2024-04-10,,,2.4,
F,3,Z1,Q2,2024-04-10,,,0,
F,3,Z1,Q2,2024-04-10,,,0,
F,3,Z1,Q2,2024-04-10,,,0,
F,3,Z1,Q2,2024-04-10,,,0,
F,3,Z1,Q3,2024-04-10,Digitaria eriantha,High,17,
F,3,Z1,Q3,2024-04-10,Cynodon dactylon,High,13.7,
F,3,Z1,Q3,2024-04-10,Eragrostis rigidior,Moderate,11.9,
F,3,Z1,Q3,2024-04-10,,,11.9,
F,3,Z1,Q4,2024-04-10,Digitaria eriantha,High,5.2,
F,3,Z1,Q4,2024-04-10,Eragrostis rigidior,Moderate,5.5,
F,3,Z1,Q4,2024-04-10,,,6.1,
F,3,Z1,Q4,2024-04-10,,,6.9,
F,3,Z1,Q5,2024-04-10,Aristida  canescens,Low,4.6,
F,3,Z1,Q5,2024-04-10,Digitaria eriantha,High,4,
F,3,Z1,Q5,2024-04-10,Setaria incrassata,High,3.9,
F,3,Z1,Q5,2024-04-10,,,4.5,
F,3,Z2,Q1,2024-04-10,Eragrostis rigidior,Moderate,9.1,
F,3,Z2,Q1,2024-04-10,,,7,
F,3,Z2,Q1,2024-04-10,,,9,
F,3,Z2,Q1,2024-04-10,,,8,
F,3,Z2,Q2,2024-04-10,Eragrostis rigidior,Moderate,2.6,
F,3,Z2,Q2,2024-04-10,,,1.9,
F,3,Z2,Q2,2024-04-10,,,2,
F,3,Z2,Q2,2024-04-10,,,2.1,
F,3,Z2,Q3,2024-04-10,Aristida  canescens,Low,4.9,
F,3,Z2,Q3,2024-04-10,Digitaria eriantha,High,3.8,
F,3,Z2,Q3,2024-04-10,Eragrostis gummiflua,Low,3.4,
F,3,Z2,Q3,2024-04-10,Eragrostis rigidior,Moderate,3.5,
F,3,Z2,Q4,2024-04-10,,,0,
F,3,Z2,Q4,2024-04-10,,,0,
F,3,Z2,Q4,2024-04-10,,,0,
F,3,Z2,Q4,2024-04-10,,,0,
F,3,Z2,Q5,2024-04-10,Aristida  canescens,Low,1.9,
F,3,Z2,Q5,2024-04-10,Eragrostis rigidior,Moderate,3.6,
F,3,Z2,Q5,2024-04-10,,,2.9,
F,3,Z2,Q5,2024-04-10,,,3,
F,3,Z3,Q1,2024-04-10,Cynodon dactylon,High,4.8,
F,3,Z3,Q1,2024-04-10,Pogonarthria squarrosa ,Low,6.6,
F,3,Z3,Q1,2024-04-10,,,6.8,
F,3,Z3,Q1,2024-04-10,,,7,
F,3,Z3,Q2,2024-04-10,Digitaria eriantha,High,18.3,
F,3,Z3,Q2,2024-04-10,Eragrostis rigidior,Moderate,16.2,
F,3,Z3,Q2,2024-04-10,,,12.4,
F,3,Z3,Q2,2024-04-10,,,12.2,
F,3,Z3,Q3,2024-04-10,Cynodon dactylon,High,12.2,
F,3,Z3,Q3,2024-04-10,Digitaria eriantha,High,11.4,
F,3,Z3,Q3,2024-04-10,Eragrostis rigidior,Moderate,10.7,
F,3,Z3,Q3,2024-04-10,,,9.4,
F,3,Z3,Q4,2024-04-10,Cynodon dactylon,High,12.1,
F,3,Z3,Q4,2024-04-10,Digitaria eriantha,High,11.2,
F,3,Z3,Q4,2024-04-10,,,12.5,
F,3,Z3,Q4,2024-04-10,,,12.5,
F,3,Z3,Q5,2024-04-10,Cynodon dactylon,High,7.9,
F,3,Z3,Q5,2024-04-10,Digitaria eriantha,High,6.2,
F,3,Z3,Q5,2024-04-10,Chloris virgata,Moderate,5.6,
F,3,Z3,Q5,2024-04-10,,,5.4,
F,3,Z4,Q1,2024-04-10,Cynodon dactylon,High,5.2,
F,3,Z4,Q1,2024-04-10,Digitaria eriantha,High,5.1,
F,3,Z4,Q1,2024-04-10,Eragrostis rigidior,Moderate,5.1,
F,3,Z4,Q1,2024-04-10,,,5,
F,3,Z4,Q2,2024-04-10,Aristida  canescens,Low,6.6,
F,3,Z4,Q2,2024-04-10,Digitaria eriantha,High,7.4,
F,3,Z4,Q2,2024-04-10,,,7.2,
F,3,Z4,Q2,2024-04-10,,,7.1,
F,3,Z4,Q3,2024-04-10,Cynodon dactylon,High,7.2,
F,3,Z4,Q3,2024-04-10,Digitaria eriantha,High,7.6,
F,3,Z4,Q3,2024-04-10,,,7.6,
F,3,Z4,Q3,2024-04-10,,,7.4,
F,3,Z4,Q4,2024-04-10,Cynodon dactylon,High,7.9,
F,3,Z4,Q4,2024-04-10,Digitaria eriantha,High,8.2,
F,3,Z4,Q4,2024-04-10,Eragrostis rigidior,Moderate,9.1,
F,3,Z4,Q4,2024-04-10,Pogonarthria squarrosa ,Low,9,
F,3,Z4,Q5,2024-04-10,Cynodon dactylon,High,9.2,
F,3,Z4,Q5,2024-04-10,Digitaria eriantha,High,9.5,
F,3,Z4,Q5,2024-04-10,Eragrostis rigidior,Moderate,9.9,
F,3,Z4,Q5,2024-04-10,Chloris virgata,Moderate,10.3,
F,4,Z1,Q1,2024-04-10,Heteropogon contortus,Moderate,6.3,
F,4,Z1,Q1,2024-04-10,Digitaria eriantha,High,6.8,
F,4,Z1,Q1,2024-04-10,Eragrostis rigidior,Moderate,7.8,
F,4,Z1,Q1,2024-04-10,,,7.8,
F,4,Z1,Q2,2024-04-10,Eragrostis gummiflua,Low,6.5,
F,4,Z1,Q2,2024-04-10,,,6,
F,4,Z1,Q2,2024-04-10,,,5.3,
F,4,Z1,Q2,2024-04-10,,,5.1,
F,4,Z1,Q3,2024-04-10,Cynodon dactylon,High,7.7,
F,4,Z1,Q3,2024-04-10,Digitaria eriantha,High,7.5,
F,4,Z1,Q3,2024-04-10,,,7.3,
F,4,Z1,Q3,2024-04-10,,,7.1,
F,4,Z1,Q4,2024-04-10,Digitaria eriantha,High,9.2,
F,4,Z1,Q4,2024-04-10,Aristida  canescens,Low,9.7,
F,4,Z1,Q4,2024-04-10,,,7.6,
F,4,Z1,Q4,2024-04-10,,,8.5,
F,4,Z1,Q5,2024-04-10,Pogonarthria squarrosa ,Low,7.3,
F,4,Z1,Q5,2024-04-10,,,7.3,
F,4,Z1,Q5,2024-04-10,,,8.1,
F,4,Z1,Q5,2024-04-10,,,7.8,
F,4,Z2,Q1,2024-04-10,Eragrostis rigidior,Moderate,11.4,
F,4,Z2,Q1,2024-04-10,,,10.8,
F,4,Z2,Q1,2024-04-10,,,13,
F,4,Z2,Q1,2024-04-10,,,13.1,
F,4,Z2,Q2,2024-04-10,Aristida  canescens,Low,4.5,
F,4,Z2,Q2,2024-04-10,Cynodon dactylon,High,4.8,
F,4,Z2,Q2,2024-04-10,Eragrostis gummiflua,Low,6,
F,4,Z2,Q2,2024-04-10,Brachiaria brizantha,Moderate,5.8,
F,4,Z2,Q3,2024-04-10,Eragrostis rigidior,Moderate,12.4,
F,4,Z2,Q3,2024-04-10,Panicum maximum,High,7.7,
F,4,Z2,Q3,2024-04-10,,,6.2,
F,4,Z2,Q3,2024-04-10,,,6.9,
F,4,Z2,Q4,2024-04-10,Heteropogon contortus,Moderate,2.1,
F,4,Z2,Q4,2024-04-10,,,2,
F,4,Z2,Q4,2024-04-10,,,2.1,
F,4,Z2,Q4,2024-04-10,,,1.9,
F,4,Z2,Q5,2024-04-10,Aristida  canescens,Low,2,
F,4,Z2,Q5,2024-04-10,Eragrostis rigidior,Moderate,3.3,
F,4,Z2,Q5,2024-04-10,Pogonarthria squarrosa ,Low,3,
F,4,Z2,Q5,2024-04-10,,,2.8,
F,4,Z3,Q1,2024-04-11,Cynodon dactylon,High,6.2,
F,4,Z3,Q1,2024-04-11,Eragrostis rigidior,Moderate,3.6,
F,4,Z3,Q1,2024-04-11,Pogonarthria squarrosa ,Low,4,
F,4,Z3,Q1,2024-04-11,,,15.3,
F,4,Z3,Q2,2024-04-11,Cynodon dactylon,High,1.8,
F,4,Z3,Q2,2024-04-11,Digitaria eriantha,High,1.9,
F,4,Z3,Q2,2024-04-11,,,3.8,
F,4,Z3,Q2,2024-04-11,,,3.1,
F,4,Z3,Q3,2024-04-11,Digitaria eriantha,High,10.8,
F,4,Z3,Q3,2024-04-11,Heteropogon contortus,Moderate,5.6,
F,4,Z3,Q3,2024-04-11,,,10.2,
F,4,Z3,Q3,2024-04-11,,,9.3,
F,4,Z3,Q4,2024-04-11,Eragrostis viscosa,Low,3.5,
F,4,Z3,Q4,2024-04-11,Digitaria eriantha,High,5.3,
F,4,Z3,Q4,2024-04-11,,,4.5,
F,4,Z3,Q4,2024-04-11,,,2.5,
F,4,Z3,Q5,2024-04-11,Cynodon dactylon,High,6.7,
F,4,Z3,Q5,2024-04-11,Digitaria eriantha,High,6.9,
F,4,Z3,Q5,2024-04-11,Eragrostis rigidior,Moderate,7.2,
F,4,Z3,Q5,2024-04-11,Aristida  canescens,Low,9.8,
F,4,Z4,Q1,2024-04-11,Aristida  canescens,Low,3.1,
F,4,Z4,Q1,2024-04-11,Cynodon dactylon,High,2.9,
F,4,Z4,Q1,2024-04-11,Eragrostis rigidior,Low,2.5,
F,4,Z4,Q1,2024-04-11,,,3,
F,4,Z4,Q2,2024-04-11,Aristida  canescens,Low,4,
F,4,Z4,Q2,2024-04-11,Panicum maximum,High,4.8,
F,4,Z4,Q2,2024-04-11,Cymbopogon excavatus,Low,5.5,
F,4,Z4,Q2,2024-04-11,,,6.5,
F,4,Z4,Q3,2024-04-11,Aristida  canescens,Low,3.6,
F,4,Z4,Q3,2024-04-11,Digitaria eriantha,High,5.6,
F,4,Z4,Q3,2024-04-11,Eragrostis gummiflua,Low,7.9,
F,4,Z4,Q3,2024-04-11,,,5.6,
F,4,Z4,Q4,2024-04-11,Cynodon dactylon,High,13.7,
F,4,Z4,Q4,2024-04-11,Heteropogon contortus,Moderate,10.2,
F,4,Z4,Q4,2024-04-11,Pogonarthria squarrosa ,Low,6.4,
F,4,Z4,Q4,2024-04-11,,,15.3,
F,4,Z4,Q5,2024-04-11,Cynodon dactylon,High,4.5,
F,4,Z4,Q5,2024-04-11,Eragrostis rigidior,Moderate,5.9,
F,4,Z4,Q5,2024-04-11,,,5.5,
F,4,Z4,Q5,2024-04-11,,,5,
F,5,Z1,Q1,2024-04-11,Cynodon dactylon,High,7.4,
F,5,Z1,Q1,2024-04-11,Digitaria eriantha,High,6.5,
F,5,Z1,Q1,2024-04-11,,,6.3,
F,5,Z1,Q1,2024-04-11,,,7.9,
F,5,Z1,Q2,2024-04-11,Cynodon dactylon,High,3.8,
F,5,Z1,Q2,2024-04-11,Digitaria eriantha,High,3.8,
F,5,Z1,Q2,2024-04-11,Eragrostis rigidior,Moderate,6.3,
F,5,Z1,Q2,2024-04-11,,,5.8,
F,5,Z1,Q3,2024-04-11,Cynodon dactylon,High,9.4,
F,5,Z1,Q3,2024-04-11,Digitaria eriantha,Moderate,12.3,
F,5,Z1,Q3,2024-04-11,Eragrostis rigidior,Moderate,10.9,
F,5,Z1,Q3,2024-04-11,,,11.2,
F,5,Z1,Q4,2024-04-11,Cynodon dactylon,High,8.6,
F,5,Z1,Q4,2024-04-11,Digitaria eriantha,High,7.7,
F,5,Z1,Q4,2024-04-11,,,10.2,
F,5,Z1,Q4,2024-04-11,,,9.7,
F,5,Z1,Q5,2024-04-11,Cynodon dactylon,High,7.5,
F,5,Z1,Q5,2024-04-11,Digitaria eriantha,Moderate,8.2,
F,5,Z1,Q5,2024-04-11,,,7.4,
F,5,Z1,Q5,2024-04-11,,,7.2,
F,5,Z2,Q1,2024-04-11,Urochloa mosambicensis,Moderate,5.2,
F,5,Z2,Q1,2024-04-11,Digitaria eriantha,High,5,
F,5,Z2,Q1,2024-04-11,,,5.1,
F,5,Z2,Q1,2024-04-11,,,5.1,
F,5,Z2,Q2,2024-04-11,Cynodon dactylon,High,11.5,
F,5,Z2,Q2,2024-04-11,Digitaria eriantha,High,9.4,
F,5,Z2,Q2,2024-04-11,Eragrostis rigidior,Moderate,7.1,
F,5,Z2,Q2,2024-04-11,Pogonarthria squarrosa ,Low,9.4,
F,5,Z2,Q3,2024-04-11,Cynodon dactylon,High,10.6,
F,5,Z2,Q3,2024-04-11,Digitaria eriantha,High,9.3,
F,5,Z2,Q3,2024-04-11,,,8.4,
F,5,Z2,Q3,2024-04-11,,,8.6,
F,5,Z2,Q4,2024-04-11,Cynodon dactylon,High,4.2,
F,5,Z2,Q4,2024-04-11,Digitaria eriantha,High,4.1,
F,5,Z2,Q4,2024-04-11,Eragrostis rigidior,Moderate,4.2,
F,5,Z2,Q4,2024-04-11,Aristida  canescens,Low,4.6,
F,5,Z2,Q5,2024-04-11,Digitaria eriantha,High,5.5,
F,5,Z2,Q5,2024-04-11,Eragrostis rigidior,Moderate,5,
F,5,Z2,Q5,2024-04-11,,,5.3,
F,5,Z2,Q5,2024-04-11,,,5.2,
F,5,Z3,Q1,2024-04-11,Cynodon dactylon,High,9.4,
F,5,Z3,Q1,2024-04-11,Digitaria eriantha,High,8.7,
F,5,Z3,Q1,2024-04-11,Eragrostis rigidior,Moderate,8.6,
F,5,Z3,Q1,2024-04-11,,,9.7,
