Site,Spp_name,Max_Height,Stem_count
A,Bolusanthus Speciosus,1.5,3
A,Dichrostachys Cinerea,1.8,2
A,Peltophorum Africanum,1.5,1
A,Combretum Apiculatum,2.3,2
A,Ziziphus Mucronata,2.5,4
A,Combretum Hereroense,1.5,5
A,Combretum Hereroense,3,4
A,Bolusanthus Speciosus,2.3,6
A,Dichrostachys Cinerea,0.3,4
A,Vachellia Nilotica,0.7,3
A,Vachellia Karroo,0.7,3
A,Ormocarpum Trichocarpum,0.2,2
A,Vachellia Karroo,0.7,2
A,Vachellia Gerrardii,0.6,5
A,Combretum Hereroense,0.8,1
A,Combretum Apiculatum,0.3,4
A,Combretum Hereroense,0.6,1
A,Vachellia Karroo,0.3,2
A,Vachellia Karroo,0.8,3
A,Combretum Apiculatum,0.5,3
A,Vachellia Gerrardii,0.4,3
A,Combretum Hereroense,0.6,3
A,Combretum Hereroense,0.3,4
A,Vachellia Gerrardii,0.15,3
A,Vachellia Karroo,0.6,3
A,Combretum Hereroense,0.4,2
A,Warburgia Salutaris,0.6,4
A,Combretum Imberbe,0.7,4
A,Combretum Hereroense,0.7,2
A,Peltophorum Africanum,0.7,6
A,Vachellia Gerrardii,0.3,3
A,Combretum Apiculatum,0.6,2
A,Combretum Hereroense,0.5,2
A,Vachellia Karroo,0.6,2
A,Ormocarpum Trichocarpum,0.3,1
A,Combretum Hereroense,0.6,2
A,Combretum Apiculatum,0.6,5
A,Vachellia Gerrardii,0.9,4
A,Lannea Discolor,0.15,1
A,Combretum Apiculatum,0.7,2
A,Combretum Hereroense,0.9,4
A,Vachellia Gerrardii,0.2,3
A,Combretum Zeyheri,0.6,1
A,Bolusanthus Speciosus,0.7,2
A,Peltophorum Africanum,0.8,4
A,Vachellia Gerrardii,0.5,3
A,Peltophorum Africanum,0.15,1
A,Vachellia Gerrardii,0.9,3
A,Dichrostachys Cinerea,0.6,2
A,Allophylus Africanus,0.7,5
A,Berchemia Zeyheri,0.7,11
A,Peltophorum Africanum,0.65,5
A,Commiphora Africana,0.6,5
A,Fluegga Virosa,0.8,9
A,Combretum Apiculatum,0.7,1
A,Combretum Hereroense,0.8,2
A,Gymnosporia Senegalensis,0.5,3
A,Allophylus Africanus,0.6,5
A,Vachellia Nilotica,0.5,3
A,Allophylus Africanus,0.6,7
A,Bolusanthus Speciosus,0.5,4
A,Ziziphus Mucronata,0.7,5
A,Vachellia Gerrardii,0.2,2
A,Gymnosporia Senegalensis,0.5,6
A,Combretum Apiculatum,0.3,3
A,Gymnosporia Senegalensis,0.5,1
A,Combretum Apiculatum,0.8,2
A,Vachellia Nilotica,0.8,1
A,Senegalia Rehmanniana,0.9,2
A,Ormocarpum Trichocarpum,0.7,2
A,Vachellia Nilotica,0.7,5
A,Combretum Hereroense,0.5,3
A,Vachellia Nilotica,0.15,2
A,Gymnosporia Senegalensis,0.8,2
A,Grewia Monticola,0.9,2
A,Pterocarpus Rotundifolius,0.6,3
A,Cassia Abbreviata,0.7,1
A,Dichrostachys Cinerea,0.5,3
A,Senegalia Rehmanniana,0.8,5
A,Grewia Monticola,0.5,1
A,Lannea Discolor,0.6,1
A,Combretum Hereroense,0.75,1
A,Fluegga Virosa,0.8,3
A,Gymnosporia Senegalensis,0.55,5
A,Dichrostachys Cinerea,0.4,3
A,Combretum Hereroense,0.5,4
A,Peltophorum Africanum,0.65,2
A,Vachellia Karroo,0.2,2
A,Combretum Hereroense,3,3
A,Dichrostachys Cinerea,2,5
A,Gymnosporia Senegalensis,2,7
A,Combretum Hereroense,2.1,1
A,Combretum Hereroense,1.8,1
A,Bolusanthus Speciosus,1.8,8
A,Combretum Hereroense,2,2
A,Combretum Hereroense,3,1
A,Combretum Hereroense,3.6,1
A,Elaeodendron Papillosum,1.5,1
A,Dichrostachys Cinerea,3,6
A,Bolusanthus Speciosus,2.2,1
A,Combretum Hereroense,2,4
A,Peltophorum Africanum,3,4
A,Combretum Hereroense,3,7
A,Bolusanthus Speciosus,2,6
A,Combretum Hereroense,1.7,1
A,Bolusanthus Speciosus,3,4
A,Combretum Hereroense,3.5,1
A,Combretum Apiculatum,1.8,1
A,Vachellia Nilotica,1.5,3
A,Combretum Hereroense,2.5,4
A,Bolusanthus Speciosus,2.3,9
A,Combretum Hereroense,3.3,2
A,Dichrostachys Cinerea,2.5,5
A,Peltophorum Africanum,3.5,3
A,Bolusanthus Speciosus,3.5,7
A,Allophylus Africanus,3,3
A,Grewia Monticola,2.5,3
A,Cassia Abbreviata,1.5,1
A,Vachellia Nilotica,3.5,3
A,Euclea Divinorum,3,2
A,Fluegga Virosa,2,2
A,Combretum Hereroense,1.7,3
A,Bolusanthus Speciosus,5.5,4
A,Combretum Apiculatum,3,3
A,Berchemia Zeyheri,3,7
A,Dichrostachys Cinerea,1.7,1
A,Combretum Hereroense,1.5,5
A,Combretum Hereroense,1.5,1
A,Combretum Hereroense,2,1
A,Commiphora Africana,2,4
A,Grewia Monticola,2,2
A,Dichrostachys Cinerea,3,4
A,Gymnosporia Senegalensis,2,1
A,Combretum Hereroense,2,3
A,Combretum Apiculatum,3,1
A,Bolusanthus Speciosus,1.9,2
A,Combretum Hereroense,2.5,1
A,Combretum Apiculatum,1.5,4
A,Gymnosporia Senegalensis,1.7,1
A,Dichrostachys Cinerea,1.7,2
A,Senegalia Rehmanniana,1.7,3
A,Carissa Bispinosa,1.7,5
A,Grewia Decomovulata,4,7
A,Allophylus Africanus,0.5,3
A,Albizia Harveyi,0.6,3
A,Lannea Discolor,0.2,1
A,Allophylus Africanus,0.7,4
A,Lannea Discolor,0.5,2
A,Euclea Divinorum,0.6,2
A,Dichrostachys Cinerea,0.9,3
A,Combretum Hereroense,0.2,3
A,Dichrostachys Cinerea,0.7,3
A,Dichrostachys Cinerea,0.35,2
A,Combretum Hereroense,0.4,3
A,Vachellia Gerrardii,0.6,4
A,Grewia Monticola,0.5,2
A,Cassia Abbreviata,0.2,1
A,Vachellia Nilotica,0.5,4
A,Elaeodendron Papillosum,0.7,1
A,Vachellia Nilotica,0.6,3
A,Gymnosporia Senegalensis,0.7,3
A,Vachellia Karroo,0.6,1
A,Combretum Hereroense,0.8,3
A,Zanthoxylum Capense,0.3,3
A,Dichrostachys Cinerea,0.6,5
A,Combretum Apiculatum,0.2,2
A,Albizia Harveyi,0.6,4
A,Combretum Hereroense,0.3,3
A,Vachellia Nilotica,0.6,5
A,Gymnosporia Senegalensis,0.2,1
A,Elaeodendron Papillosum,0.2,1
A,Euclea Divinorum,0.3,3
A,Dichrostachys Cinerea,0.5,2
A,Senegalia Rehmanniana,0.9,6
A,Terminalia Prunioides,0.7,3
A,Ormocarpum Trichocarpum,0.2,5
A,Vachellia Nilotica,0.9,3
A,Combretum Apiculatum,0.6,3
A,Grewia Monticola,0.6,3
A,Combretum Apiculatum,0.9,2
A,Gardenia Spathulifolia,0.9,4
A,Ormocarpum Trichocarpum,0.5,1
A,Fluegga Virosa,0.5,2
A,Ormocarpum Trichocarpum,0.6,2
A,Dichrostachys Cinerea,0.3,3
A,Combretum Hereroense,0.7,5
A,Senegalia Rehmanniana,0.7,3
A,Euclea Divinorum,0.5,5
A,Vachellia Nilotica,0.6,4
A,Combretum Hereroense,0.3,2
A,Commiphora Africana,0.7,4
A,Pappea Capensis,0.5,5
A,Grewia Decomovulata,0.9,7
A,Combretum Hereroense,0.15,2
A,Euclea Divinorum,0.3,1
A,Vachellia Nilotica,0.6,1
A,Zanthoxylum Capense,0.5,6
A,Dichrostachys Cinerea,0.3,1
A,Diplorhynchus Condylocarpon,0.6,1
A,Bolusanthus Speciosus,0.2,1
A,Fluegga Virosa,0.8,6
A,Cassia Abbreviata,0.6,4
A,Warburgia Salutaris,0.7,11
A,Combretum Apiculatum,0.7,3
A,Vachellia Nilotica,0.3,3
A,Combretum Apiculatum,0.15,3
A,Bolusanthus Speciosus,0.3,2
A,Vachellia Karroo,0.6,4
A,Combretum Hereroense,0.3,1
A,Dichrostachys Cinerea,0.7,4
A,Ormocarpum Trichocarpum,0.6,1
A,Ormocarpum Trichocarpum,0.8,1
A,Peltophorum Africanum,0.7,2
A,Ormocarpum Trichocarpum,0.9,3
A,Fluegga Virosa,1.1,4
A,Combretum Hereroense,2,8
A,Vachellia Nilotica,3,3
A,Combretum Hereroense,4,8
A,Vachellia Nilotica,2.3,1
A,Vachellia Nilotica,4,1
A,Piliostigma Thonningii,1,2
A,Combretum Apiculatum,1,2
A,Combretum Hereroense,2,4
A,Fluegga Virosa,1.5,3
A,Warburgia Salutaris,1.6,4
A,Vachellia Nilotica,2.7,2
A,Vachellia Nilotica,4.5,1
A,Vachellia Nilotica,4.5,2
A,Fluegga Virosa,1.5,2
A,Combretum Hereroense,2.5,2
A,Combretum Hereroense,4,13
A,Vachellia Nilotica,1.8,2
A,Senegalia Rehmanniana,2,4
A,Carissa Bispinosa,1.5,7
A,Senegalia Ataxacantha,1.3,5
A,Senegalia Ataxacantha,1.3,4
A,Bolusanthus Speciosus,2,7
A,Combretum Imberbe,2,2
A,Euclea Divinorum,1.2,1
A,Allophylus Africanus,1,4
A,Combretum Apiculatum,1.6,1
A,Warburgia Salutaris,2,3
A,Vachellia Nilotica,2.4,1
A,Combretum Imberbe,2.5,5
A,Dichrostachys Cinerea,1,11
A,Bolusanthus Speciosus,2.7,3
A,Bolusanthus Speciosus,2.7,6
A,Combretum Hereroense,2.3,6
A,Combretum Hereroense,2.3,1
A,Euclea Divinorum,2,1
A,Vachellia Nilotica,2.8,4
A,Combretum Hereroense,3,7
A,Vachellia Nilotica,2,2
A,Allophylus Africanus,1.5,2
A,Combretum Hereroense,3,18
A,Combretum Hereroense,1,6
A,Vachellia Nilotica,3.5,1
A,Dichrostachys Cinerea,1.3,1
A,Vachellia Nilotica,2.8,1
A,Carissa Bispinosa,0.7,3
A,Euclea Divinorum,0.7,1
A,Grewia Monticola,0.25,6
A,Vachellia Nilotica,0.75,2
A,Allophylus Africanus,0.5,2
A,Zanthoxylum Capense,0.4,1
A,Diospyros Lycioides,0.3,1
A,Diospyros Lycioides,0.6,2
A,Fluegga Virosa,0.9,4
A,Fluegga Virosa,0.9,2
A,Vachellia Gerrardii,0.7,3
A,Gymnosporia Senegalensis,0.25,1
A,Pappea Capensis,0.4,6
A,Ormocarpum Trichocarpum,0.4,2
A,Berchemia Zeyheri,0.6,5
A,Vachellia Nilotica,0.7,4
A,Euclea Divinorum,0.25,2
A,Combretum Imberbe,0.5,2
A,Vachellia Karroo,0.85,2
A,Diospyros Lycioides,0.8,3
A,Fluegga Virosa,0.7,5
A,Diospyros Lycioides,0.5,1
A,Gardenia Spathulifolia,0.2,4
A,Vachellia Gerrardii,0.8,4
A,Ziziphus Mucronata,0.3,1
A,Ziziphus Mucronata,0.6,2
A,Berchemia Zeyheri,0.8,10
A,Vachellia Gerrardii,0.2,4
A,Peltophorum Africanum,0.05,2
A,Ziziphus Mucronata,0.9,2
A,Vachellia Karroo,0.5,4
A,Vachellia Karroo,0.8,5
A,Combretum Hereroense,0.7,3
A,Combretum Hereroense,0.7,1
A,Terminalia Sericea,1,8
A,Combretum Hereroense,1,1
A,Senegalia Rehmanniana,0.8,3
A,Fluegga Virosa,0.6,6
A,Vachellia Karroo,0.9,4
A,Gardenia Spathulifolia,0.4,3
A,Vachellia Karroo,0.5,2
A,Vachellia Gerrardii,0.7,4
A,Fluegga Virosa,0.8,5
A,Albizia Harveyi,0.7,2
A,Vachellia Karroo,0.45,2
A,Ziziphus Mucronata,0.5,3
A,Pappea Capensis,0.7,3
A,Combretum Hereroense,0.15,1
A,Combretum Apiculatum,0.3,2
A,Vachellia Nilotica,0.8,4
A,Berchemia Zeyheri,0.4,5
A,Berchemia Zeyheri,0.4,2
A,Combretum Apiculatum,0.9,3
A,Peltophorum Africanum,0.5,4
A,Gardenia Spathulifolia,0.7,2
A,Dichrostachys Cinerea,0.8,6
A,Combretum Hereroense,0.2,1
A,Combretum Apiculatum,0.5,2
A,Vachellia Karroo,0.3,1
A,Grewia Decomovulata,0.5,6
A,Vachellia Gerrardii,0.3,4
A,Dichrostachys Cinerea,0.9,4
A,Combretum Hereroense,0.9,2
A,Pappea Capensis,0.6,4
A,Euclea Divinorum,0.15,1
A,Vachellia Gerrardii,0.7,11
A,Sclerocarya Birrea,0.6,7
A,Dichrostachys Cinerea,0.5,5
A,Sclerocarya Birrea,0.1,3
A,Dichrostachys Cinerea,0.8,5
A,Vachellia Gerrardii,0.7,5
A,Sclerocarya Birrea,0.6,6
A,Sclerocarya Birrea,0.7,6
A,Fluegga Virosa,1,4
A,Ziziphus Mucronata,0.9,3
A,Allophylus Africanus,2.5,3
A,Combretum Hereroense,2.1,8
A,Combretum Hereroense,2.1,4
A,Berchemia Zeyheri,1.7,2
A,Pappea Capensis,1.1,1
A,Gardenia Spathulifolia,1.1,1
A,Fluegga Virosa,2,1
A,Vachellia Nilotica,1.2,1
A,Vachellia Gerrardii,1.1,2
A,Gardenia Spathulifolia,1.5,2
A,Combretum Hereroense,3.3,3
A,Combretum Hereroense,1.1,1
A,Vachellia Nilotica,1.3,1
A,Combretum Hereroense,3,4
A,Fluegga Virosa,4,2
A,Diospyros Lycioides,1,3
A,Combretum Apiculatum,1,3
A,Combretum Hereroense,1.7,2
A,Dichrostachys Cinerea,1.5,3
A,Combretum Apiculatum,1.7,1
A,Elaeodendron Papillosum,1.5,2
A,Commiphora Africana,2.4,3
A,Bolusanthus Speciosus,2.8,4
A,Gymnosporia Senegalensis,2,3
A,Peltophorum Africanum,3,3
A,Combretum Apiculatum,1.1,1
A,Combretum Apiculatum,2.5,1
A,Bolusanthus Speciosus,1.2,2
A,Peltophorum Africanum,2.8,4
A,Combretum Hereroense,1.5,2
A,Combretum Apiculatum,2,2
A,Combretum Hereroense,1.2,1
A,Dichrostachys Cinerea,3.5,5
A,Berchemia Zeyheri,1.5,3
A,Peltophorum Africanum,1.5,2
A,Bolusanthus Speciosus,1.7,3
A,Combretum Hereroense,3,2
A,Ormocarpum Trichocarpum,2,1
A,Combretum Hereroense,2,5
A,Combretum Imberbe,1.5,2
A,Vachellia Nilotica,1.7,1
A,Combretum Apiculatum,1.5,7
A,Grewia Monticola,4,1
A,Bolusanthus Speciosus,1.5,10
A,Vachellia Nilotica,4,2
A,Terminalia Prunioides,1,1
A,Combretum Hereroense,2.7,3
A,Fluegga Virosa,1.6,2
A,Fluegga Virosa,1.5,7
A,Carissa Bispinosa,1.5,5
A,Vachellia Nilotica,5,2
A,Combretum Hereroense,0.4,4
A,Berchemia Zeyheri,0.9,7
A,Dichrostachys Cinerea,0.8,4
A,Berchemia Zeyheri,0.5,6
A,Peltophorum Africanum,1,7
A,Diospyros Lycioides,0.2,1
A,Dichrostachys Cinerea,0.65,3
A,Combretum Hereroense,0.5,1
A,Carissa Bispinosa,0.6,5
A,Pappea Capensis,0.9,3
A,Diospyros Lycioides,0.7,4
A,Cassia Abbreviata,0.5,6
A,Fluegga Virosa,0.8,6
A,Grewia Decomovulata,0.3,5
A,Senegalia Ataxacantha,0.8,1
A,Combretum Apiculatum,0.1,5
A,Combretum Hereroense,0.6,5
A,Ziziphus Mucronata,0.3,3
A,Combretum Apiculatum,0.8,3
A,Dichrostachys Cinerea,0.2,2
A,Pappea Capensis,0.8,4
A,Sclerocarya Birrea,0.8,3
A,Combretum Hereroense,0.8,4
A,Diplorhynchus Condylocarpon,0.7,7
A,Vachellia Karroo,0.25,3
A,Vachellia Karroo,0.7,4
A,Cassia Abbreviata,0.6,2
A,Cassia Abbreviata,0.25,1
A,Ormocarpum Trichocarpum,0.2,3
A,Combretum Apiculatum,0.2,3
A,Gardenia Spathulifolia,0.2,5
A,Vachellia Nilotica,0.2,3
A,Vachellia Nilotica,0.9,4
A,Vachellia Nilotica,0.16,6
A,Vachellia Nilotica,0.05,1
A,Dichrostachys Cinerea,0.6,1
A,Vachellia Nilotica,0.2,2
A,Vachellia Nilotica,0.4,3
A,Combretum Hereroense,0.9,3
A,Gardenia Spathulifolia,0.8,5
A,Ziziphus Mucronata,0.55,3
A,Ormocarpum Trichocarpum,0.3,3
A,Ziziphus Mucronata,0.4,2
A,Ziziphus Mucronata,0.5,4
A,Dalbergia Melanoxylon,0.4,3
A,Dalbergia Melanoxylon,0.6,3
A,Dalbergia Melanoxylon,0.7,4
A,Vachellia Gerrardii,0.6,6
A,Peltophorum Africanum,0.5,3
A,Elaeodendron Papillosum,0.8,1
A,Euclea Divinorum,0.3,5
A,Combretum Hereroense,0.7,4
A,Vachellia Nilotica,0.3,1
A,Gardenia Spathulifolia,0.5,3
A,Ziziphus Mucronata,0.15,2
A,Vachellia Karroo,0.9,3
A,Vachellia Gerrardii,0.3,6
A,Ziziphus Mucronata,0.3,4
A,Dichrostachys Cinerea,0.6,4
A,Combretum Imberbe,0.9,3
A,Gymnosporia Senegalensis,0.7,4
A,Sclerocarya Birrea,0.5,5
A,Ormocarpum Trichocarpum,0.2,4
A,Gymnosporia Senegalensis,0.3,1
A,Dichrostachys Cinerea,0.6,6
A,Vachellia Nilotica,0.3,4
A,Fluegga Virosa,0.9,3
A,Lannea Discolor,0.6,3
A,Gymnosporia Senegalensis,0.6,1
A,Bolusanthus Speciosus,1.8,4
A,Pappea Capensis,2,1
A,Peltophorum Africanum,4,6
A,Dichrostachys Cinerea,4,1
A,Bolusanthus Speciosus,2.8,2
A,Combretum Hereroense,1,3
A,Bolusanthus Speciosus,4,3
A,Commiphora Africana,1,1
A,Ziziphus Mucronata,4,2
A,Combretum Hereroense,4.4,1
A,Grewia Monticola,1,2
A,Euclea Divinorum,1.5,3
A,Allophylus Africanus,1.2,4
A,Euclea Divinorum,1.2,3
A,Gymnosporia Senegalensis,1.8,1
A,Allophylus Africanus,3.5,3
A,Carissa Bispinosa,1.5,9
A,Dovyalis Caffra,1.1,3
A,Warburgia Salutaris,1.5,3
A,Dovyalis Caffra,1.5,1
A,Diplorhynchus Condylocarpon,3,2
A,Euclea Divinorum,1.4,2
A,Dichrostachys Cinerea,1.21,2
A,Carissa Bispinosa,2,5
A,Dovyalis Caffra,1,2
A,Dovyalis Caffra,2,1
A,Allophylus Africanus,2.4,5
A,Euclea Divinorum,1.5,1
A,Carissa Bispinosa,1.4,5
A,Bolusanthus Speciosus,2.1,7
A,Ozoroa Insignis,1.5,3
A,Albizia Versicolor,4,2
A,Combretum Hereroense,3,8
A,Combretum Apiculatum,2.2,2
A,Gymnosporia Senegalensis,1.8,4
A,Dichrostachys Cinerea,3,2
A,Ziziphus Mucronata,2.5,7
A,Vachellia Nilotica,2.2,2
A,Carissa Bispinosa,3,9
A,Grewia Decomovulata,1.5,12
A,Dichrostachys Cinerea,2.8,4
A,Dichrostachys Cinerea,2.8,1
A,Albizia Harveyi,0.5,2
A,Diplorhynchus Condylocarpon,0.7,5
A,Combretum Hereroense,0.4,1
A,Euclea Divinorum,0.8,3
A,Euclea Divinorum,0.5,2
A,Ozoroa Insignis,0.8,1
A,Dovyalis Caffra,0.3,2
A,Commiphora Africana,0.9,4
A,Piliostigma Thonningii,0.5,7
A,Vachellia Gerrardii,0.7,6
A,Dichrostachys Cinerea,0.9,5
A,Dovyalis Caffra,0.6,1
A,Gardenia Spathulifolia,0.55,4
A,Gardenia Spathulifolia,0.1,8
A,Terminalia Prunioides,0.4,2
A,Peltophorum Africanum,0.4,3
A,Vachellia Nilotica,0.9,1
A,Gymnosporia Senegalensis,0.6,6
A,Combretum Hereroense,0.6,4
A,Vachellia Nilotica,0.9,2
A,Grewia Monticola,0.7,3
A,Vachellia Gerrardii,0.8,6
A,Allophylus Africanus,0.9,2
A,Ormocarpum Trichocarpum,0.9,1
A,Gymnosporia Senegalensis,0.9,3
A,Dovyalis Caffra,0.8,2
A,Berchemia Zeyheri,0.9,4
A,Diplorhynchus Condylocarpon,0.4,2
A,Diplorhynchus Condylocarpon,0.4,5
A,Peltophorum Africanum,0.5,2
A,Combretum Apiculatum,0.4,3
A,Lannea Schweinfurthii,0.8,2
A,Lippia Javanica,0.7,4
A,Lippia Javanica,0.15,3
A,Bolusanthus Speciosus,3,7
A,Grewia Monticola,1.5,2
A,Combretum Hereroense,3.5,6
A,Gymnosporia Senegalensis,2.5,1
A,Dichrostachys Cinerea,2.5,9
A,Dichrostachys Cinerea,2.5,2
A,Dichrostachys Cinerea,2.5,3
A,Combretum Apiculatum,3.5,2
A,Combretum Apiculatum,3.5,4
A,Combretum Apiculatum,3.5,1
A,Vachellia Gerrardii,1.5,3
A,Vachellia Gerrardii,2,7
A,Vachellia Gerrardii,4.1,1
A,Combretum Apiculatum,2.8,2
A,Combretum Hereroense,1.8,3
A,Combretum Hereroense,1.7,2
A,Ziziphus Mucronata,3.5,3
A,Warburgia Salutaris,3,3
A,Vachellia Gerrardii,2.5,2
A,Dichrostachys Cinerea,2.8,7
A,Ziziphus Mucronata,2,5
A,Combretum Hereroense,2,6
A,Ximenia Caffra,2,3
A,Dichrostachys Cinerea,2.5,17
A,Dichrostachys Cinerea,3.5,2
A,Dichrostachys Cinerea,3.5,4
A,Warburgia Salutaris,2,9
A,Dichrostachys Cinerea,2.7,9
A,Combretum Hereroense,3.7,1
A,Bolusanthus Speciosus,3.1,5
A,Dichrostachys Cinerea,1.7,4
A,Grewia Monticola,3,5
A,Combretum Hereroense,2.5,9
A,Fluegga Virosa,2,3
A,Warburgia Salutaris,1.5,4
A,Ormocarpum Trichocarpum,1.5,1
A,Grewia Monticola,0.8,5
A,Diplorhynchus Condylocarpon,0.8,7
A,Elaeodendron Papillosum,0.9,1
A,Dichrostachys Cinerea,0.5,4
A,Ziziphus Mucronata,0.8,3
A,Diplorhynchus Condylocarpon,0.7,6
A,Vachellia Nilotica,0.5,2
A,Combretum Imberbe,0.8,4
A,Vachellia Gerrardii,0.8,2
A,Diplorhynchus Condylocarpon,0.6,5
A,Cassia Abbreviata,0.9,1
A,Dichrostachys Cinerea,0.9,1
A,Combretum Hereroense,1,2
A,Gardenia Spathulifolia,0.25,4
A,Vachellia Gerrardii,0.25,10
A,Dovyalis Caffra,0.6,4
A,Grewia Monticola,0.8,6
A,Peltophorum Africanum,0.85,8
A,Carissa Bispinosa,0.5,4
A,Gymnosporia Senegalensis,0.5,2
A,Albizia Harveyi,0.3,4
A,Cassia Abbreviata,0.3,2
A,Allophylus Africanus,0.2,2
A,Cassia Abbreviata,0.3,3
A,Elaeodendron Papillosum,0.3,2
A,Lannea Discolor,0.6,2
A,Cassia Abbreviata,0.8,2
A,Ormocarpum Trichocarpum,0.5,2
A,Ozoroa Insignis,0.7,2
A,Euclea Divinorum,0.7,2
A,Commiphora Africana,0.7,3
A,Combretum Hereroense,0.9,1
A,Vachellia Gerrardii,0.3,8
A,Combretum Zeyheri,0.6,3
A,Lannea Discolor,0.5,4
A,Fluegga Virosa,0.8,5
A,Combretum Zeyheri,0.15,5
A,Vachellia Gerrardii,2.5,3
A,Combretum Apiculatum,1.5,2
A,Vachellia Nilotica,1.7,2
A,Dichrostachys Cinerea,2.1,1
A,Peltophorum Africanum,2,1
A,Senegalia Ataxacantha,2.2,3
A,Combretum Apiculatum,2.5,2
A,Combretum Hereroense,4,6
A,Vachellia Gerrardii,2,5
A,Combretum Apiculatum,1.5,3
A,Allophylus Africanus,2,7
A,Diplorhynchus Condylocarpon,1.5,2
A,Peltophorum Africanum,3,5
A,Carissa Bispinosa,2.8,2
A,Allophylus Africanus,1.5,5
A,Bolusanthus Speciosus,1.7,2
A,Combretum Hereroense,5,3
A,Diplorhynchus Condylocarpon,2.8,1
A,Combretum Apiculatum,3,4
A,Allophylus Africanus,2.5,4
A,Pappea Capensis,1.7,1
A,Combretum Hereroense,5,5
A,Bolusanthus Speciosus,4,10
A,Bolusanthus Speciosus,2,12
A,Vachellia Gerrardii,2,3
A,Vachellia Gerrardii,4,1
A,Fluegga Virosa,1.7,3
A,Combretum Hereroense,0.25,3
A,Elaeodendron Papillosum,0.3,1
A,Allophylus Africanus,0.9,4
A,Carissa Bispinosa,0.3,1
A,Combretum Apiculatum,0.25,5
A,Lannea Discolor,0.3,2
A,Ozoroa Insignis,0.5,1
A,Diospyros Lycioides,1,4
A,Diplorhynchus Condylocarpon,0.9,5
A,Zanthoxylum Capense,0.1,1
A,Combretum Hereroense,0.1,1
A,Euclea Divinorum,0.1,2
A,Combretum Apiculatum,0.25,2
A,Ormocarpum Trichocarpum,0.15,2
A,Diplorhynchus Condylocarpon,0.3,6
A,Vachellia Gerrardii,0.1,1
A,Combretum Apiculatum,0.15,2
A,Ormocarpum Trichocarpum,0.3,2
A,Dichrostachys Cinerea,0.74,4
A,Dichrostachys Cinerea,0.15,2
A,Grewia Decomovulata,0.7,5
A,Albizia Harveyi,0.3,3
A,Bolusanthus Speciosus,0.9,2
A,Vachellia Nilotica,0.4,4
A,Gardenia Spathulifolia,0.35,5
A,Bolusanthus Speciosus,0.9,3
A,Lannea Discolor,0.55,3
A,Ormocarpum Trichocarpum,0.15,1
A,Ziziphus Mucronata,0.4,4
A,Fluegga Virosa,0.7,7
A,Dovyalis Caffra,0.6,7
A,Vachellia Gerrardii,0.6,9
A,Euclea Divinorum,0.7,3
A,Ozoroa Insignis,0.9,1
A,Diplorhynchus Condylocarpon,0.95,7
A,Lannea Discolor,0.6,6
A,Commiphora Africana,0.9,5
A,Ziziphus Mucronata,0.2,5
A,Pterocarpus Rotundifolius,1,4
A,Fluegga Virosa,0.8,2
A,Peltophorum Africanum,0.9,4
A,Vachellia Gerrardii,0.5,4
A,Peltophorum Africanum,0.5,5
A,Terminalia Prunioides,0.8,5
A,Bolusanthus Speciosus,1.5,4
A,Combretum Apiculatum,1.6,2
A,Combretum Apiculatum,1.6,3
A,Combretum Apiculatum,2.6,2
A,Combretum Apiculatum,3.4,4
A,Combretum Apiculatum,2.5,3
A,Dichrostachys Cinerea,2.5,11
A,Combretum Apiculatum,2.7,2
A,Combretum Apiculatum,2.7,3
A,Combretum Apiculatum,2.7,1
A,Carissa Bispinosa,1.8,2
A,Fluegga Virosa,1,6
A,Berchemia Zeyheri,3,2
A,Pappea Capensis,1.3,1
A,Ziziphus Mucronata,2,4
A,Combretum Apiculatum,1.7,2
A,Warburgia Salutaris,1.5,2
A,Warburgia Salutaris,1.5,7
A,Grewia Decomovulata,2,7
A,Fluegga Virosa,2,1
A,Grewia Monticola,2,3
A,Allophylus Africanus,2,3
A,Lannea Discolor,3.5,1
A,Fluegga Virosa,2.5,4
A,Elaeodendron Papillosum,1.2,1
A,Grewia Monticola,2.8,2
A,Dichrostachys Cinerea,2,9
A,Terminalia Prunioides,0.9,4
A,Senegalia Rehmanniana,0.65,3
A,Diplorhynchus Condylocarpon,0.9,8
A,Lannea Discolor,0.8,4
A,Dichrostachys Cinerea,0.45,3
A,Fluegga Virosa,0.95,8
A,Ziziphus Mucronata,0.7,4
A,Combretum Imberbe,0.6,2
A,Lannea Discolor,0.8,3
A,Diospyros Lycioides,0.9,2
A,Diplorhynchus Condylocarpon,0.7,9
A,Albizia Harveyi,0.6,2
A,Ormocarpum Trichocarpum,0.7,1
A,Vachellia Nilotica,0.8,2
A,Vachellia Gerrardii,0.9,5
A,Combretum Hereroense,0.55,2
A,Vachellia Gerrardii,0.7,2
A,Diplorhynchus Condylocarpon,0.8,8
A,Combretum Apiculatum,0.7,4
A,Ziziphus Mucronata,0.7,3
A,Gymnosporia Senegalensis,0.45,1
A,Fluegga Virosa,0.7,1
A,Bolusanthus Speciosus,0.7,4
A,Fluegga Virosa,0.9,5
A,Allophylus Africanus,0.8,5
A,Fluegga Virosa,1,5
A,Pappea Capensis,0.8,5
A,Gymnosporia Senegalensis,0.8,5
A,Combretum Hereroense,1.3,2
A,Combretum Hereroense,2.3,7
A,Combretum Hereroense,2.3,4
