Site,Plot,Subplot,Spp_name,Max_Height,Seedlings,Saplings,Trees
A,4,Z2,Dovyalis caffra,0.6,NA,0.6,NA
A,4,Z2,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z2,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z2,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z2,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z2,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z2,Combretum apiculatum,0.8,NA,0.8,NA
A,4,Z2,Grewia monticola,0.8,NA,0.8,NA
A,4,Z2,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z2,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z2,Vachellia gerrardii,0.15,0.15,NA,NA
A,4,Z2,Vachellia gerrardii,0.15,0.15,NA,NA
A,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
A,4,Z2,Peltophorum africanum,0.85,NA,0.85,NA
A,4,Z2,Carissa bispinosa,0.5,0.5,NA,NA
A,4,Z2,Gymnosporia senegalensis,0.5,0.5,NA,NA
A,4,Z2,Gymnosporia senegalensis,0.5,0.5,NA,NA
A,4,Z2,Gymnosporia senegalensis,0.5,0.5,NA,NA
A,4,Z2,Gymnosporia senegalensis,0.5,0.5,NA,NA
A,4,Z2,Gymnosporia senegalensis,0.5,0.5,NA,NA
A,4,Z2,Dovyalis caffra,0.6,NA,0.6,NA
A,4,Z2,Albizia harveyi,0.3,0.3,NA,NA
A,4,Z2,Cassia abbreviata,0.3,0.3,NA,NA
A,4,Z2,Allophylus africanus,0.2,0.2,NA,NA
A,4,Z2,Combretum apiculatum,0.3,0.3,NA,NA
A,4,Z2,Cassia abbreviata,0.3,0.3,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.4,0.4,NA,NA
A,4,Z2,Elaeodendron papillosum,0.3,0.3,NA,NA
A,4,Z2,Elaeodendron papillosum,0.3,0.3,NA,NA
A,4,Z2,Lannea discolor,0.6,NA,0.6,NA
A,4,Z2,Gymnosporia senegalensis,0.5,0.5,NA,NA
A,4,Z2,Cassia abbreviata,0.8,NA,0.8,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Combretum apiculatum,0.9,NA,0.9,NA
A,4,Z2,Ozoroa insignis,0.7,NA,0.7,NA
A,4,Z2,Ziziphus mucronata,0.3,0.3,NA,NA
A,4,Z2,Albizia harveyi,0.7,NA,0.7,NA
A,4,Z2,Combretum hereroense,0.5,0.5,NA,NA
A,4,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z2,Combretum apiculatum,0.8,NA,0.8,NA
A,4,Z2,Dichrostachys cinerea,0.8,NA,0.8,NA
A,4,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z2,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z2,Euclea divinorum,0.7,NA,0.7,NA
A,4,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,4,Z2,Combretum hereroense,0.6,NA,0.6,NA
A,4,Z2,Euclea divinorum,0.7,NA,0.7,NA
A,4,Z2,Euclea divinorum,0.7,NA,0.7,NA
A,4,Z2,Vachellia gerrardii,0.9,NA,0.9,NA
A,4,Z2,Commiphora africana,0.7,NA,0.7,NA
A,4,Z2,Gymnosporia senegalensis,0.8,NA,0.8,NA
A,4,Z2,Combretum apiculatum,0.6,NA,0.6,NA
A,4,Z2,Combretum apiculatum,0.6,NA,0.6,NA
A,4,Z2,Combretum apiculatum,0.6,NA,0.6,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Ormocarpum trichocarpum,0.5,0.5,NA,NA
A,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
A,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
A,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
A,4,Z2,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z2,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z2,Ziziphus mucronata,0.2,0.2,NA,NA
A,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
A,4,Z2,Vachellia gerrardii,0.3,0.3,NA,NA
A,4,Z2,Dichrostachys cinerea,0.3,0.3,NA,NA
A,4,Z2,Combretum zeyheri,0.6,NA,0.6,NA
A,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z2,Vachellia karroo,0.6,NA,0.6,NA
A,4,Z2,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z2,Combretum apiculatum,0.9,NA,0.9,NA
A,4,Z2,Lannea discolor,0.5,0.5,NA,NA
A,4,Z2,Dichrostachys cinerea,0.4,0.4,NA,NA
A,4,Z2,Combretum apiculatum,0.8,NA,0.8,NA
A,4,Z2,Combretum apiculatum,0.8,NA,0.8,NA
A,4,Z2,Combretum apiculatum,0.8,NA,0.8,NA
A,4,Z2,Dichrostachys cinerea,0.6,NA,0.6,NA
A,4,Z2,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z2,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z2,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z2,Combretum apiculatum,0.7,NA,0.7,NA
A,4,Z2,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z2,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z2,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z2,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z2,Elaeodendron papillosum,0.7,NA,0.7,NA
A,4,Z2,Elaeodendron papillosum,0.7,NA,0.7,NA
A,4,Z2,Elaeodendron papillosum,0.7,NA,0.7,NA
A,4,Z2,Elaeodendron papillosum,0.7,NA,0.7,NA
A,4,Z2,Vachellia karroo,0.6,NA,0.6,NA
A,4,Z2,Combretum hereroense,0.5,0.5,NA,NA
A,4,Z2,Fluegga virosa,0.8,NA,0.8,NA
A,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z2,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z2,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z2,Combretum zeyheri,0.15,0.15,NA,NA
A,4,Z3,Vachellia gerrardii,2.5,NA,NA,2.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Bolusanthus speciosus,1.8,NA,NA,1.8
A,4,Z3,Vachellia nilotica,1.7,NA,NA,1.7
A,4,Z3,Dichrostachys cinerea,2.1,NA,NA,2.1
A,4,Z3,Peltophorum africanum,2,NA,NA,2
A,4,Z3,Senegalia ataxacantha,2,NA,NA,2
A,4,Z3,Senegalia ataxacantha,2.2,NA,NA,2.2
A,4,Z3,Senegalia ataxacantha,2.2,NA,NA,2.2
A,4,Z3,Senegalia ataxacantha,2.2,NA,NA,2.2
A,4,Z3,Senegalia ataxacantha,2.2,NA,NA,2.2
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Combretum apiculatum,2.5,NA,NA,2.5
A,4,Z3,Bolusanthus speciosus,3,NA,NA,3
A,4,Z3,Combretum apiculatum,2,NA,NA,2
A,4,Z3,Combretum hereroense,4,NA,NA,4
A,4,Z3,Combretum apiculatum,2,NA,NA,2
A,4,Z3,Vachellia gerrardii,2,NA,NA,2
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Vachellia gerrardii,1.8,NA,NA,1.8
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Allophylus africanus,2,NA,NA,2
A,4,Z3,Combretum apiculatum,2,NA,NA,2
A,4,Z3,Bolusanthus speciosus,1.5,NA,NA,1.5
A,4,Z3,Vachellia gerrardii,3,NA,NA,3
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Bolusanthus speciosus,2,NA,NA,2
A,4,Z3,Dichrostachys cinerea,2,NA,NA,2
A,4,Z3,Vachellia nilotica,1.8,NA,NA,1.8
A,4,Z3,Bolusanthus speciosus,2,NA,NA,2
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Vachellia gerrardii,3,NA,NA,3
A,4,Z3,Diplorhynchus condylocarpon,1.5,NA,NA,1.5
A,4,Z3,Peltophorum africanum,3,NA,NA,3
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Carissa bispinosa,2.8,NA,NA,2.8
A,4,Z3,Gymnosporia senegalensis,1.5,NA,NA,1.5
A,4,Z3,Carissa bispinosa,2,NA,NA,2
A,4,Z3,Allophylus africanus,1.5,NA,NA,1.5
A,4,Z3,Peltophorum africanum,1.5,NA,NA,1.5
A,4,Z3,Dichrostachys cinerea,3,NA,NA,3
A,4,Z3,Carissa bispinosa,2,NA,NA,2
A,4,Z3,Vachellia gerrardii,2.5,NA,NA,2.5
A,4,Z3,Bolusanthus speciosus,1.7,NA,NA,1.7
A,4,Z3,Dichrostachys cinerea,1.7,NA,NA,1.7
A,4,Z3,Combretum hereroense,5,NA,NA,5
A,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
A,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
A,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
A,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
A,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
A,4,Z3,Combretum apiculatum,1.8,NA,NA,1.8
A,4,Z3,Diplorhynchus condylocarpon,2.8,NA,NA,2.8
A,4,Z3,Combretum hereroense,1.8,NA,NA,1.8
A,4,Z3,Combretum hereroense,1.8,NA,NA,1.8
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Dichrostachys cinerea,1.8,NA,NA,1.8
A,4,Z3,Combretum hereroense,3,NA,NA,3
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Allophylus africanus,2.5,NA,NA,2.5
A,4,Z3,Allophylus africanus,2.5,NA,NA,2.5
A,4,Z3,Euclea divinorum,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Pappea capensis,1.7,NA,NA,1.7
A,4,Z3,Gymnosporia senegalensis,1.5,NA,NA,1.5
A,4,Z3,Vachellia gerrardii,2,NA,NA,2
A,4,Z3,Dichrostachys cinerea,2,NA,NA,2
A,4,Z3,Combretum apiculatum,2,NA,NA,2
A,4,Z3,Combretum apiculatum,2,NA,NA,2
A,4,Z3,Combretum apiculatum,2,NA,NA,2
A,4,Z3,Peltophorum africanum,3,NA,NA,3
A,4,Z3,Bolusanthus speciosus,2,NA,NA,2
A,4,Z3,Combretum hereroense,5,NA,NA,5
A,4,Z3,Dichrostachys cinerea,3,NA,NA,3
A,4,Z3,Bolusanthus speciosus,4,NA,NA,4
A,4,Z3,Gymnosporia senegalensis,1.7,NA,NA,1.7
A,4,Z3,Combretum apiculatum,3,NA,NA,3
A,4,Z3,Dichrostachys cinerea,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,2.5,NA,NA,2.5
A,4,Z3,Combretum apiculatum,2.5,NA,NA,2.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Bolusanthus speciosus,2,NA,NA,2
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Combretum apiculatum,1.5,NA,NA,1.5
A,4,Z3,Ziziphus mucronata,2,NA,NA,2
A,4,Z3,Ziziphus mucronata,2,NA,NA,2
A,4,Z3,Dichrostachys cinerea,2,NA,NA,2
A,4,Z3,Dichrostachys cinerea,2,NA,NA,2
A,4,Z3,Fluegga virosa,1.5,NA,NA,1.5
A,4,Z3,Vachellia nilotica,1.5,NA,NA,1.5
A,4,Z3,Vachellia gerrardii,2,NA,NA,2
A,4,Z3,Ozoroa insignis,2,NA,NA,2
A,4,Z3,Carissa bispinosa,2,NA,NA,2
A,4,Z3,Fluegga virosa,2,NA,NA,2
A,4,Z3,Diplorhynchus condylocarpon,1.5,NA,NA,1.5
A,4,Z3,Grewia monticola,1.5,NA,NA,1.5
A,4,Z3,Ziziphus mucronata,2,NA,NA,2
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Combretum hereroense,1.5,NA,NA,1.5
A,4,Z3,Vachellia gerrardii,2,NA,NA,2
A,4,Z3,Vachellia gerrardii,2,NA,NA,2
A,4,Z3,Combretum hereroense,2,NA,NA,2
A,4,Z3,Gymnosporia senegalensis,2,NA,NA,2
A,4,Z3,Vachellia gerrardii,1.5,NA,NA,1.5
A,4,Z3,Vachellia gerrardii,4,NA,NA,4
A,4,Z3,Fluegga virosa,1.7,NA,NA,1.7
A,4,Z3,Gymnosporia senegalensis,1.7,NA,NA,1.7
A,4,Z3,Gymnosporia senegalensis,1.7,NA,NA,1.7
A,4,Z3,Combretum hereroense,0.25,0.25,NA,NA
A,4,Z3,Combretum hereroense,0.25,0.25,NA,NA
A,4,Z3,Combretum hereroense,0.25,0.25,NA,NA
A,4,Z3,Combretum hereroense,0.25,0.25,NA,NA
A,4,Z3,Combretum hereroense,0.25,0.25,NA,NA
A,4,Z3,Combretum hereroense,0.25,0.25,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
A,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
A,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
A,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Lannea discolor,1,NA,1,NA
A,4,Z3,Elaeodendron papillosum,0.3,0.3,NA,NA
A,4,Z3,Elaeodendron papillosum,0.3,0.3,NA,NA
A,4,Z3,Elaeodendron papillosum,0.3,0.3,NA,NA
A,4,Z3,Elaeodendron papillosum,0.3,0.3,NA,NA
A,4,Z3,Allophylus africanus,0.9,NA,0.9,NA
A,4,Z3,Vachellia nilotica,0.2,0.2,NA,NA
A,4,Z3,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z3,Carissa bispinosa,0.3,0.3,NA,NA
A,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z3,Ziziphus mucronata,0.7,NA,0.7,NA
A,4,Z3,Combretum apiculatum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Ormocarpum trichocarpum,0.6,NA,0.6,NA
A,4,Z3,Combretum hereroense,0.6,NA,0.6,NA
A,4,Z3,Combretum hereroense,0.6,NA,0.6,NA
A,4,Z3,Combretum hereroense,0.6,NA,0.6,NA
A,4,Z3,Combretum apiculatum,0.25,0.25,NA,NA
A,4,Z3,Lannea discolor,0.3,0.3,NA,NA
A,4,Z3,Lannea discolor,0.3,0.3,NA,NA
A,4,Z3,Ozoroa insignis,0.5,0.5,NA,NA
A,4,Z3,Lannea discolor,0.15,0.15,NA,NA
A,4,Z3,Combretum apiculatum,0.5,0.5,NA,NA
A,4,Z3,Diospyros lycioides,1,NA,1,NA
A,4,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z3,Vachellia nilotica,0.7,NA,0.7,NA
A,4,Z3,Diplorhynchus condylocarpon,0.9,NA,0.9,NA
A,4,Z3,Terminalia prunioides,0.7,NA,0.7,NA
A,4,Z3,Combretum apiculatum,0.7,NA,0.7,NA
A,4,Z3,Combretum apiculatum,0.7,NA,0.7,NA
A,4,Z3,Zanthoxylum capense,0.1,0.1,NA,NA
A,4,Z3,Vachellia gerrardii,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.1,0.1,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.4,0.4,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.4,0.4,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.4,0.4,NA,NA
A,4,Z3,Euclea divinorum,0.1,0.1,NA,NA
A,4,Z3,Euclea divinorum,0.1,0.1,NA,NA
A,4,Z3,Euclea divinorum,0.1,0.1,NA,NA
A,4,Z3,Combretum apiculatum,0.25,0.25,NA,NA
A,4,Z3,Combretum apiculatum,0.25,0.25,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.15,0.15,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.15,0.15,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.15,0.15,NA,NA
A,4,Z3,Diplorhynchus condylocarpon,0.3,0.3,NA,NA
A,4,Z3,Vachellia gerrardii,0.1,0.1,NA,NA
A,4,Z3,Vachellia gerrardii,0.1,0.1,NA,NA
A,4,Z3,Combretum hereroense,0.5,0.5,NA,NA
A,4,Z3,Combretum hereroense,0.5,0.5,NA,NA
A,4,Z3,Combretum hereroense,0.5,0.5,NA,NA
A,4,Z3,Vachellia nilotica,0.6,NA,0.6,NA
A,4,Z3,Vachellia nilotica,0.6,NA,0.6,NA
A,4,Z3,Vachellia gerrardii,0.4,0.4,NA,NA
A,4,Z3,Vachellia gerrardii,0.4,0.4,NA,NA
A,4,Z3,Vachellia gerrardii,0.4,0.4,NA,NA
A,4,Z3,Combretum apiculatum,0.15,0.15,NA,NA
A,4,Z3,Combretum apiculatum,0.15,0.15,NA,NA
A,4,Z3,Combretum apiculatum,0.6,NA,0.6,NA
A,4,Z3,Combretum apiculatum,0.2,0.2,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Dichrostachys cinerea,0.2,0.2,NA,NA
A,4,Z3,Dichrostachys cinerea,0.2,0.2,NA,NA
A,4,Z3,Dichrostachys cinerea,0.2,0.2,NA,NA
A,4,Z3,Vachellia gerrardii,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Combretum hereroense,0.3,0.3,NA,NA
A,4,Z3,Combretum hereroense,0.3,0.3,NA,NA
A,4,Z3,Combretum hereroense,0.3,0.3,NA,NA
A,4,Z3,Combretum hereroense,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.3,0.3,NA,NA
A,4,Z3,Dichrostachys cinerea,0.74,NA,0.74,NA
A,4,Z3,Dichrostachys cinerea,0.3,0.3,NA,NA
A,4,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,4,Z3,Ziziphus mucronata,0.6,NA,0.6,NA
A,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z3,Dichrostachys cinerea,0.5,0.5,NA,NA
A,4,Z3,Dichrostachys cinerea,1,NA,1,NA
A,4,Z3,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z3,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z3,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z3,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z3,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
A,4,Z3,Dichrostachys cinerea,0.15,0.15,NA,NA
A,4,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,4,Z3,Grewia decomovulata,0.7,NA,0.7,NA
A,4,Z3,Albizia harveyi,0.3,0.3,NA,NA
A,4,Z3,Dichrostachys cinerea,0.6,NA,0.6,NA
A,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Bolusanthus speciosus,0.9,NA,0.9,NA
A,4,Z3,Dichrostachys cinerea,0.2,0.2,NA,NA
A,4,Z3,Combretum hereroense,0.9,NA,0.9,NA
A,4,Z3,Dichrostachys cinerea,0.4,0.4,NA,NA
A,4,Z3,Dichrostachys cinerea,0.7,NA,0.7,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.4,0.4,NA,NA
A,4,Z3,Gardenia spathulifolia,0.35,0.35,NA,NA
A,4,Z3,Bolusanthus speciosus,0.9,NA,0.9,NA
A,4,Z3,Vachellia nilotica,0.5,0.5,NA,NA
A,4,Z3,Lannea discolor,0.55,NA,0.55,NA
A,4,Z3,Ormocarpum trichocarpum,0.15,0.15,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.15,0.15,NA,NA
A,4,Z3,Ormocarpum trichocarpum,0.15,0.15,NA,NA
A,4,Z3,Ziziphus mucronata,0.4,0.4,NA,NA
A,4,Z3,Vachellia nilotica,0.3,0.3,NA,NA
A,4,Z3,Combretum hereroense,0.4,0.4,NA,NA
A,4,Z3,Fluegga virosa,0.7,NA,0.7,NA
A,4,Z3,Dovyalis caffra,0.6,NA,0.6,NA
A,4,Z3,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z3,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z3,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z3,Dichrostachys cinerea,0.3,0.3,NA,NA
A,4,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,4,Z3,Combretum apiculatum,0.9,NA,0.9,NA
A,4,Z3,Euclea divinorum,0.7,NA,0.7,NA
A,4,Z3,Ozoroa insignis,0.9,NA,0.9,NA
A,4,Z3,Diplorhynchus condylocarpon,0.95,NA,0.95,NA
A,4,Z3,Combretum hereroense,0.15,0.15,NA,NA
A,4,Z3,Dichrostachys cinerea,0.8,NA,0.8,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Combretum hereroense,0.7,NA,0.7,NA
A,4,Z3,Dichrostachys cinerea,1,NA,1,NA
A,4,Z3,Lannea discolor,0.6,NA,0.6,NA
A,4,Z3,Lannea discolor,0.6,NA,0.6,NA
A,4,Z3,Vachellia nilotica,0.8,NA,0.8,NA
A,4,Z3,Vachellia nilotica,0.7,NA,0.7,NA
A,4,Z3,Fluegga virosa,1,NA,1,NA
A,4,Z3,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z3,Vachellia gerrardii,0.6,NA,0.6,NA
A,4,Z3,Commiphora africana,0.9,NA,0.9,NA
A,4,Z3,Ziziphus mucronata,0.2,0.2,NA,NA
A,4,Z3,Dichrostachys cinerea,0.3,0.3,NA,NA
A,4,Z3,Lannea discolor,0.15,0.15,NA,NA
A,4,Z3,Vachellia gerrardii,0.3,0.3,NA,NA
