Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Biomass,Treatment
2025,B,3,Z3,E.S,,7.9,2436,TF
2025,B,3,Z3,Aristida ads,,4.9,1559,TF
2025,B,3,Z1,Melenis repens,,26.1,5869,TF
2025,B,3,Z1,CEx,,20.2,4940,TF
2025,B,3,Z1,,,10.2,3004,TF
2025,B,3,Z1,,,25,5696,TF
2025,B,3,Z1,CNs,,14.6,3937,TF
2025,B,3,Z1,Heteropogon contortus,,20,4907,TF
2025,B,3,Z1,CEx,,29.3,6210,TF
2025,B,3,Z1,Aristida ads,,44.2,7033,TF
2025,B,3,Z1,,,0,0,TF
2025,B,3,Z1,CD,,41.9,6974,TF
2025,B,3,Z1,Themeda triandra,,26.1,5869,TF
2025,B,3,Z1,Heteropogon contortus,,27.8,6059,TF
2025,B,3,Z1,E.S,,46,7065,TF
2025,B,3,Z1,ACB,,25.8,5815,TF
2025,B,3,Z1,Digitaria erianthra,,10.9,3164,TF
2025,B,3,Z1,Heteropogon contortus,,6.3,1992,TF
2025,B,3,Z1,,,25.1,5711,TF
2025,B,3,Z1,Melenis repens,,12,3406,TF
2025,B,3,Z1,Aristida ads,,15.7,4147,TF
2025,B,3,Z1,PH,,11.8,3363,TF
2025,B,3,Z1,,,16.2,4240,TF
2025,B,3,Z2,Aristida ads,,15.6,4128,TF
2025,B,3,Z2,CEx,,22.2,5265,TF
2025,B,3,Z2,Melenis repens,,26.8,5950,TF
2025,B,3,Z2,E.S,,17.3,4440,TF
2025,B,3,Z2,ECurv,,0,0,TF
2025,B,3,Z2,SSp,,39,6869,TF
2025,B,3,Z2,Themeda triandra,,28.8,6161,TF
2025,B,3,Z2,Heteropogon contortus,,17.1,4404,TF
2025,B,3,Z2,CEx,,41.5,6962,TF
2025,B,3,Z2,CEx,,33.2,6537,TF
2025,B,3,Z2,Melenis repens,,28,6080,TF
2025,B,3,Z2,Heteropogon contortus,,14.9,3995,TF
2025,B,3,Z2,,,42.7,6997,TF
2025,B,3,Z2,Heteropogon contortus,,47.7,7084,TF
2025,B,3,Z2,CNs,,35.5,6689,TF
2025,B,3,Z2,,,25.2,5726,TF
2025,B,3,Z2,,,51,7094,TF
2025,B,3,Z2,ACB,,15.7,4147,TF
2025,B,3,Z2,Digitaria erianthra,,32.3,6469,TF
2025,B,3,Z2,Heteropogon contortus,,15.6,4128,TF
2025,B,3,Z2,CNs,,22.7,5343,TF
2025,A,5,Z4,PH,,19,4738,THF
2025,A,5,Z4,CD,,16.8,4350,THF
2025,A,5,Z4,E.G,,16.7,4332,THF
2025,A,5,Z4,,,16.6,4314,THF
2025,A,5,Z4,U.mossambicensis,,0,0,THF
2025,A,5,Z4,CEx,,14.3,3878,THF
2025,A,5,Z4,PH,,14.7,3956,THF
2025,A,5,Z4,Heteropogon contortus,,13.7,3759,THF
2025,A,5,Z4,PH,,21.8,5201,THF
2025,A,5,Z4,CEx,,16.5,4295,THF
2025,A,5,Z4,U.mossambicensis,,20.7,5023,THF
2025,A,5,Z4,,,21.2,5104,THF
2025,A,5,Z4,U.mossambicensis,,13.5,3718,THF
2025,A,5,Z4,Aristida ads,,13.2,3657,THF
2025,A,5,Z4,PH,,13.9,3799,THF
2025,A,5,Z4,,,11.7,3341,THF
2025,A,5,Z4,U.mossambicensis,,0,0,THF
2025,A,5,Z4,PH,,23.6,5483,THF
2025,A,5,Z4,Aristida diffusa,,17.3,4440,THF
2025,A,5,Z4,Setaria incressata,,16.5,4295,THF
2025,A,5,Z2,Aristida ads,,22.7,5343,THF
2025,A,5,Z2,U.mossambicensis,,17.4,4458,THF
2025,A,5,Z2,PH,,18.4,4634,THF
2025,A,5,Z2,Heteropogon contortus,,20.6,5006,THF
2025,A,5,Z2,Hfili,,19.6,4840,THF
2025,A,5,Z2,Panicum maximum,,37.9,6819,THF
2025,A,5,Z2,U.mossambicensis,,36.2,6730,THF
2025,A,5,Z2,Heteropogon contortus,,33.7,6573,THF
2025,A,5,Z2,CEx,,32.9,6515,THF
2025,A,5,Z2,Aristida ads,,18.7,4686,THF
2025,A,5,Z2,U.mossambicensis,,18.4,4634,THF
2025,A,5,Z2,Hfili,,17.7,4512,THF
2025,A,5,Z2,Panicum maximum,,23.9,5529,THF
2025,A,5,Z2,U.mossambicensis,,12.9,3595,THF
2025,A,5,Z2,,,16.8,4350,THF
2025,A,5,Z2,,,14.9,3995,THF
2025,A,5,Z2,CEx,,27.1,5983,THF
2025,A,5,Z2,Wireleaf,,23.6,5483,THF
2025,A,5,Z2,U.mossambicensis,,24.1,5560,THF
2025,A,5,Z2,,,21.8,5201,THF
2025,A,2,Z1,CEx,,23.4,5452,F
2025,A,2,Z1,PH,,20.2,4940,F
2025,A,2,Z1,Aristida ads,,13.6,3738,F
2025,A,2,Z1,E.G,,17.2,4422,F
2025,A,2,Z1,E.S,,0,0,F
2025,A,2,Z1,Andropogon eucomas,,29.8,6257,F
2025,A,2,Z1,PH,,22.7,5343,F
2025,A,2,Z1,Heteropogon contortus,,19.6,4840,F
2025,A,2,Z1,E.G,,19.5,4823,F
2025,A,2,Z1,Andropogon eucomas,,15.1,4033,F
2025,A,2,Z1,PH,,14.2,3858,F
2025,A,2,Z1,,,13.8,3779,F
2025,A,2,Z1,,,13.8,3779,F
2025,A,2,Z1,Digitaria erianthra,,19.1,4755,F
2025,A,2,Z1,Bracharia serrata,,16.6,4314,F
2025,A,2,Z1,PH,,18.1,4582,F
2025,A,2,Z1,Andropogon eucomas,,6.1,1933,F
2025,A,2,Z1,Setaria incressata,,0,0,F
2025,A,2,Z1,U.mossambicensis,,29.6,6238,F
2025,A,2,Z1,PH,,25.5,5770,F
2025,A,2,Z1,,,23.9,5529,F
2025,A,2,Z1,,,23,5390,F
2025,A,2,Z2,H.Dissoluta,,17.1,4404,F
2025,A,2,Z2,Hfili,,48.1,7087,F
2025,A,2,Z2,Andropogon eucomas,,43.6,7020,F
2025,A,2,Z2,,,40.2,6917,F
2025,A,2,Z2,U.mossambicensis,,21.1,5088,F
2025,A,2,Z2,H.hirta,,28.1,6090,F
2025,A,2,Z2,H.Dissoluta,,26.6,5927,F
2025,A,2,Z2,Heteropogon contortus,,11.6,3319,F
2025,A,2,Z2,H.hirta,,23.3,5437,F
2025,A,2,Z2,Heteropogon contortus,,5.5,1751,F
2025,A,2,Z2,Setaria incressata,,14.1,3838,F
2025,A,2,Z2,Bracharia serrata,,13.4,3698,F
2025,A,2,Z2,H.Dissoluta,,66.7,6767,F
2025,A,2,Z2,H.hirta,,29.4,6219,F
2025,A,2,Z2,U.mossambicensis,,20.7,5023,F
2025,A,2,Z2,,,21.9,5217,F
2025,A,2,Z2,Andropogon eucomas,,25.3,5741,F
2025,A,2,Z2,PH,,18.8,4703,F
2025,A,2,Z2,Wireleaf,,18.5,4652,F
2025,A,2,Z2,,,16.5,4295,F
2025,A,2,Z3,H.Dissoluta,,16.9,4368,F
2025,A,2,Z3,PH,,22.6,5328,F
2025,A,2,Z3,E.G,,20,4907,F
2025,A,2,Z3,,,19.2,4772,F
2025,A,2,Z3,Heteropogon contortus,,15.8,4166,F
2025,A,2,Z3,E.S,,11.1,3209,F
2025,A,2,Z3,Aristida diffusa,,10.6,3096,F
2025,A,2,Z3,PH,,13.3,3678,F
2025,A,2,Z3,U.mossambicensis,,28.6,6141,F
2025,A,2,Z3,Andropogon eucomas,,24,5545,F
2025,A,2,Z3,PH,,20.4,4973,F
2025,A,2,Z3,,,14.9,3995,F
2025,A,2,Z3,CEx,,18.4,4634,F
2025,A,2,Z3,E.S,,14.1,3838,F
2025,A,2,Z3,PH,,16.9,4368,F
2025,A,2,Z3,,,16.2,4240,F
2025,A,2,Z3,U.mossambicensis,,30.1,6284,F
2025,A,2,Z3,Hfili,,23.6,5483,F
2025,A,2,Z3,Andropogon eucomas,,21.6,5169,F
2025,A,2,Z3,PH,,17.6,4494,F
2025,A,2,Z4,H.Dissoluta,,17.5,4476,F
2025,A,2,Z4,U.mossambicensis,,34.7,6640,F
2025,A,2,Z4,,,44.3,7035,F
2025,A,2,Z4,,,40.8,6939,F
2025,A,2,Z4,Aristida ads,,17.3,4440,F
2025,A,2,Z4,H.Dissoluta,,17.5,4476,F
2025,A,2,Z4,Hfili,,25,5696,F
2025,A,2,Z4,,,20.5,4990,F
2025,A,2,Z4,U.mossambicensis,,65.6,6805,F
2025,A,2,Z4,H.Dissoluta,,43.3,7013,F
2025,A,2,Z4,Hfili,,35.5,6689,F
2025,A,2,Z4,Andropogon eucomas,,28.8,6161,F
2025,A,2,Z4,H.Dissoluta,,47,7077,F
2025,A,2,Z4,Hfili,,45.1,7050,F
2025,A,2,Z4,U.mossambicensis,,37.2,6784,F
2025,A,2,Z4,Heteropogon contortus,,44.5,7039,F
2025,A,2,Z4,Cymbopogon nardus,,53.7,7078,F
2025,A,2,Z4,Andropogon eucomas,,39.4,6886,F
2025,A,2,Z4,U.mossambicensis,,28.3,6111,F
2025,A,2,Z4,Heteropogon contortus,,30.7,6338,F
2025,A,2,Z4,H.Dissoluta,,0,0,F
2025,A,2,Z4,SSp,,0,0,F
2025,A,3,Z3,SSp,,26.6,5927,TFB
2025,A,3,Z3,Digitaria erianthra,,17.5,4476,TFB
2025,A,3,Z3,U.mossambicensis,,19,4738,TFB
2025,A,3,Z3,C.D,,18.7,4686,TFB
2025,A,3,Z3,Heteropogon contortus,,27.5,6027,TFB
2025,A,3,Z3,Melenis repens,,24.8,5666,TFB
2025,A,3,Z3,Aristida diffusa,,26.7,5938,TFB
2025,A,3,Z3,Panicum maximum,,22.2,5265,TFB
2025,A,3,Z3,H.Dissoluta,,19,4738,TFB
2025,A,3,Z3,Hfili,,24.7,5651,TFB
2025,A,3,Z3,Heteropogon contortus,,21.9,5217,TFB
2025,A,3,Z3,U.mossambicensis,,24.9,5681,TFB
2025,A,3,Z3,Heteropogon contortus,,24.9,5681,TFB
2025,A,3,Z3,Themeda triandra,,22.3,5280,TFB
2025,A,3,Z3,CEx,,25.6,5785,TFB
2025,A,3,Z3,Digitaria erianthra,,21.5,5153,TFB
2025,A,3,Z3,Panicum maximum,,0,0,TFB
2025,A,3,Z3,H.Dissoluta,,33.7,6573,TFB
2025,A,3,Z3,Aristida ads,,26.8,5950,TFB
2025,A,3,Z3,Hfili,,33.4,6551,TFB
2025,A,3,Z3,CEx,,32,6446,TFB
2025,A,3,Z1,H.hirta,,46.7,7074,TFB
2025,A,3,Z1,,,0,0,TFB
2025,A,3,Z1,,,0,0,TFB
2025,A,3,Z1,,,0,0,TFB
2025,A,3,Z1,PH,,20.6,5006,TFB
2025,A,3,Z1,CEx,,16.1,4222,TFB
2025,A,3,Z1,,,15.6,4128,TFB
2025,A,3,Z1,,,14.4,3897,TFB
2025,A,3,Z1,Andropogon eucomas,,18.1,4582,TFB
2025,A,3,Z1,PF,,14.3,3878,TFB
2025,A,3,Z1,U.mossambicensis,,12.7,3554,TFB
2025,A,3,Z1,,,12.4,3491,TFB
2025,A,3,Z1,U.mossambicensis,,20.9,5055,TFB
2025,A,3,Z1,Aristida congesta C,,25.5,5770,TFB
2025,A,3,Z1,Themeda triandra,,28.6,6141,TFB
2025,A,3,Z1,,,1.3,204,TFB
2025,A,3,Z1,H.Dissoluta,,56.5,7041,TFB
2025,A,3,Z1,Hfili,,11.2,3231,TFB
2025,A,3,Z1,Heteropogon contortus,,61.9,6920,TFB
2025,A,3,Z1,,,9.7,2887,TFB
2025,A,3,Z2,CEx,,32.7,6500,TFB
2025,A,3,Z2,U.mossambicensis,,3.8,1181,TFB
2025,A,3,Z2,,,3.8,1181,TFB
2025,A,3,Z2,,,8.1,2489,TFB
2025,A,3,Z2,PH,,17.3,4440,TFB
2025,A,3,Z2,Wireleaf,,11.5,3297,TFB
2025,A,3,Z2,Setaria incressata,,14.4,3897,TFB
2025,A,3,Z2,,,14.2,3858,TFB
2025,A,3,Z2,PH,,12.3,3470,TFB
2025,A,3,Z2,Digitaria erianthra,,10.5,3073,TFB
2025,A,3,Z2,E.G,,14.3,3878,TFB
2025,A,3,Z2,,,13.2,3657,TFB
2025,A,3,Z2,H.hirta,,26.2,5881,TFB
2025,A,3,Z2,Wireleaf,,6.4,2022,TFB
2025,A,3,Z2,,,4.3,1357,TFB
2025,A,3,Z2,,,18.6,4669,TFB
2025,A,3,Z2,Aristida congesta C,,15.2,4052,TFB
2025,A,3,Z2,PH,,14.4,3897,TFB
2025,A,3,Z2,,,11.7,3341,TFB
2025,A,3,Z2,,,12.7,3554,TFB
2025,A,3,Z4,U.mossambicensis,,23,5390,TFB
2025,A,3,Z4,CEx,,25.7,5800,TFB
2025,A,3,Z4,Bracharia serrata,,29.4,6219,TFB
2025,A,3,Z4,,,5.4,1719,TFB
2025,A,3,Z4,U.mossambicensis,,17.3,4440,TFB
2025,A,3,Z4,Aristida congesta C,,5.1,1624,TFB
2025,A,3,Z4,H.Dissoluta,,5.1,1624,TFB
2025,A,3,Z4,,,0,0,TFB
2025,A,3,Z4,SSp,,12.9,3595,TFB
2025,A,3,Z4,Heteropogon contortus,,10.3,3027,TFB
2025,A,3,Z4,Bracharia serrata,,17.4,4458,TFB
2025,A,3,Z4,,,11.4,3276,TFB
2025,A,3,Z4,U.mossambicensis,,11.5,3297,TFB
2025,A,3,Z4,Heteropogon contortus,,19.3,4789,TFB
2025,A,3,Z4,,,20.4,4973,TFB
2025,A,3,Z4,,,49.9,7094,TFB
2025,A,3,Z4,H.Dissoluta,,50.3,7095,TFB
2025,A,3,Z4,Aristida congesta C,,29.9,6266,TFB
2025,A,3,Z4,U.mossambicensis,,24.7,5651,TFB
2025,A,3,Z4,,,23.8,5514,TFB
2025,A,4,Z3,Hfili,,18,4564,TF
2025,A,4,Z3,PH,,23.6,5483,TF
2025,A,4,Z3,Setaria incressata,,20.9,5055,TF
2025,A,4,Z3,,,21.1,5088,TF
2025,A,4,Z3,H.Dissoluta,,16,4203,TF
2025,A,4,Z3,PH,,17.4,4458,TF
2025,A,4,Z3,,,19.1,4755,TF
2025,A,4,Z3,,,18.2,4599,TF
2025,A,4,Z3,PH,,12.1,3427,TF
2025,A,4,Z3,Heteropogon contortus,,13.4,3698,TF
2025,A,4,Z3,Andropogon eucomas,,13.9,3799,TF
2025,A,4,Z3,,,16.7,4332,TF
2025,A,4,Z3,CEx,,26.4,5904,TF
2025,A,4,Z3,PH,,22.7,5343,TF
2025,A,4,Z3,,,23.9,5529,TF
2025,A,4,Z3,,,12.2,3449,TF
2025,A,4,Z3,Digitaria erianthra,,14.3,3878,TF
2025,A,4,Z3,PH,,17.2,4422,TF
2025,A,4,Z3,,,15.8,4166,TF
2025,A,4,Z3,,,15.9,4184,TF
2025,A,4,Z1,U.mossambicensis,,13.3,3678,TF
2025,A,4,Z1,Diheteropogon anplactence,,12.8,3575,TF
2025,A,4,Z1,PH,,13.8,3779,TF
2025,A,4,Z1,Heteropogon contortus,,12.2,3449,TF
2025,A,4,Z1,E.G,,0,0,TF
2025,A,4,Z1,PH,,36,6719,TF
2025,A,4,Z1,,,37.4,6794,TF
2025,A,4,Z1,,,37.2,6784,TF
2025,A,4,Z1,,,31.4,6397,TF
2025,A,4,Z1,Heteropogon contortus,,28.7,6151,TF
2025,A,4,Z1,U.mossambicensis,,16.6,4314,TF
2025,A,4,Z1,PH,,24.4,5606,TF
2025,A,4,Z1,,,23.4,5452,TF
2025,A,4,Z1,U.mossambicensis,,18.1,4582,TF
2025,A,4,Z1,Andropogon eucomas,,21.1,5088,TF
2025,A,4,Z1,PH,,24.2,5575,TF
2025,A,4,Z1,,,18.2,4599,TF
2025,A,4,Z2,Digitaria erianthra,,13.3,3678,TF
2025,A,4,Z2,Aristida ads,,18.5,4652,TF
2025,A,4,Z2,PH,,15.1,4033,TF
2025,A,4,Z2,,,15.2,4052,TF
2025,A,4,Z2,Hfili,,16.6,4314,TF
2025,A,4,Z2,CEx,,15.2,4052,TF
2025,A,4,Z2,Wireleaf,,13.3,3678,TF
2025,A,4,Z2,Heteropogon contortus,,13.6,3738,TF
2025,A,4,Z2,U.mossambicensis,,0,0,TF
2025,A,4,Z2,Setaria incressata,,13.4,3698,TF
2025,A,4,Z2,CEx,,14,3818,TF
2025,A,4,Z2,H.hirta,,15.1,4033,TF
2025,A,4,Z2,Heteropogon contortus,,15.9,4184,TF
2025,A,4,Z2,Diheteropogon anplactence,,0,0,TF
2025,A,4,Z2,Heteropogon contortus,,26.8,5950,TF
2025,A,4,Z2,Digitaria erianthra,,17.6,4494,TF
2025,A,4,Z2,,,16.8,4350,TF
2025,A,4,Z2,,,15.1,4033,TF
2025,A,4,Z2,Heteropogon contortus,,15.8,4166,TF
2025,A,4,Z2,Digitaria erianthra,,12.2,3449,TF
2025,A,4,Z2,Diheteropogon anplactence,,17.4,4458,TF
2025,A,4,Z2,Panicum maximum,,17.7,4512,TF
2025,A,4,Z4,U.mossambicensis,,20.3,4957,TF
2025,A,4,Z4,Digitaria erianthra,,16.9,4368,TF
2025,A,4,Z4,PH,,18.4,4634,TF
2025,A,4,Z4,Heteropogon contortus,,18,4564,TF
2025,A,4,Z4,Melenis repens,,0,0,TF
2025,A,4,Z4,PH,,24.8,5666,TF
2025,A,4,Z4,Heteropogon contortus,,23.7,5499,TF
2025,A,4,Z4,Digitaria erianthra,,21.8,5201,TF
2025,A,4,Z4,,,20.4,4973,TF
2025,A,4,Z4,Heteropogon contortus,,11.6,3319,TF
2025,A,4,Z4,E.S,,15.9,4184,TF
2025,A,4,Z4,ACC,,19.6,4840,TF
2025,A,4,Z4,,,8.4,2566,TF
2025,A,4,Z4,Heteropogon contortus,,11.5,3297,TF
2025,A,4,Z4,Digitaria erianthra,,14.9,3995,TF
2025,A,4,Z4,E.S,,15.4,4090,TF
2025,A,4,Z4,,,16.3,4259,TF
2025,A,4,Z4,U.mossambicensis,,22.1,5249,TF
2025,A,4,Z4,Digitaria erianthra,,19.4,4806,TF
2025,A,4,Z4,Heteropogon contortus,,18.3,4617,TF
2025,A,4,Z4,,,16.7,4332,TF
2025,E,4,Z3,E.curvula,,9.6,2863,TFB
2025,E,4,Z3,Panicum maximum,,13.7,3759,TFB
2025,E,4,Z3,Chloris virgata,,13.3,3678,TFB
2025,E,4,Z3,D.gigantum,,13.4,3698,TFB
2025,E,4,Z3,Setaria incressata,,0,0,TFB
2025,E,4,Z3,Sporobolus africanus,,0,0,TFB
2025,E,4,Z3,,,0,0,TFB
2025,E,4,Z3,,,0,0,TFB
2025,E,4,Z3,,,1.6,318,TFB
2025,E,4,Z3,Heteropogon contortus,,11.4,3276,TFB
2025,E,4,Z3,,,8.8,2667,TFB
2025,E,4,Z3,,,0,0,TFB
2025,E,4,Z3,,,0,0,TFB
2025,E,4,Z3,Heteropogon contortus,,8.4,2566,TFB
2025,E,4,Z3,Mopane grass,,6.2,1963,TFB
2025,E,4,Z3,Setaria incressata,,7.8,2410,TFB
2025,E,4,Z3,E.V,,0,0,TFB
2025,E,4,Z3,BB,,0,0,TFB
2025,E,4,Z3,Heteropogon contortus,,3.3,996,TFB
2025,E,4,Z3,BB,,4.1,1288,TFB
2025,E,4,Z3,E.G,,3.4,1033,TFB
2025,E,4,Z3,E.V,,3.2,958,TFB
2025,E,4,Z1,Digitaria erianthra,,1.7,358,TFB
2025,E,4,Z1,Panicum maximum,,1.7,358,TFB
2025,E,4,Z1,E.V,,3.7,1144,TFB
2025,E,4,Z1,E.G,,3.5,1071,TFB
2025,E,4,Z1,Aristida ads,,2.5,683,TFB
2025,E,4,Z1,E.cylindriflora,,0,0,TFB
2025,E,4,Z1,Heteropogon contortus,,0,0,TFB
2025,E,4,Z1,,,2.3,602,TFB
2025,E,4,Z1,Heteropogon contortus,,4.4,1392,TFB
2025,E,4,Z1,B.N,,7.5,2330,TFB
2025,E,4,Z1,Panicum maximum,,6.9,2164,TFB
2025,E,4,Z1,Setaria incressata,,7.6,2357,TFB
2025,E,4,Z1,B.N,,11.7,3341,TFB
2025,E,4,Z1,E.curvula,,8.2,2515,TFB
2025,E,4,Z1,Panicum maximum,,13.1,3637,TFB
2025,E,4,Z1,Setaria incressata,,37.2,6784,TFB
2025,E,4,Z1,CEx,,15.5,4109,TFB
2025,E,4,Z1,,,0,0,TFB
2025,E,4,Z1,,,0,0,TFB
2025,E,4,Z1,,,0,0,TFB
2025,E,4,Z2,E.V,,0,0,TFB
2025,E,4,Z2,Panicum maximum,,2.1,520,TFB
2025,E,4,Z2,E.G,,6.8,2136,TFB
2025,E,4,Z2,,,5.3,1688,TFB
2025,E,4,Z2,Heteropogon contortus,,2.9,842,TFB
2025,E,4,Z2,,,2.9,842,TFB
2025,E,4,Z2,,,0,0,TFB
2025,E,4,Z2,,,0,0,TFB
2025,E,4,Z2,Heteropogon contortus,,2.5,683,TFB
2025,E,4,Z2,E.V,,2.2,561,TFB
2025,E,4,Z2,Mopane grass,,0,0,TFB
2025,E,4,Z2,,,4.5,1426,TFB
2025,E,4,Z2,Mopane grass,,4,1252,TFB
2025,E,4,Z2,,,4,1252,TFB
2025,E,4,Z2,,,0,0,TFB
2025,E,4,Z2,,,0,0,TFB
2025,E,4,Z2,Heteropogon contortus,,0,0,TFB
2025,E,4,Z2,Setaria incressata,,0,0,TFB
2025,E,4,Z2,Panicum maximum,,0,0,TFB
2025,E,4,Z2,,,1.6,318,TFB
2025,E,4,Z4,Heteropogon contortus,,8.6,2617,TFB
2025,E,4,Z4,CEx,,8,2463,TFB
2025,E,4,Z4,,,13.5,3718,TFB
2025,E,4,Z4,,,15.9,4184,TFB
2025,E,4,Z4,Panicum maximum,,13.7,3759,TFB
2025,E,4,Z4,Heteropogon contortus,,3.3,996,TFB
2025,E,4,Z4,,,3.2,958,TFB
2025,E,4,Z4,,,3.7,1144,TFB
2025,E,4,Z4,E.curvula,,2.1,520,TFB
2025,E,4,Z4,Panicum maximum,,2.2,561,TFB
2025,E,4,Z4,B.N,,2.7,763,TFB
2025,E,4,Z4,Chloris virgata,,2.1,520,TFB
2025,E,4,Z4,B.N,,5,1592,TFB
2025,E,4,Z4,Panicum maximum,,12.6,3533,TFB
2025,E,4,Z4,E.V,,12.5,3512,TFB
2025,E,4,Z4,Mopane grass,,12.5,3512,TFB
2025,E,4,Z4,Heteropogon contortus,,5.1,1624,TFB
2025,E,4,Z4,,,5.6,1782,TFB
2025,E,4,Z4,,,4.3,1357,TFB
2025,E,4,Z4,,,5,1592,TFB
2025,E,3,Z1,E.curvula,,2.1,520,F
2025,E,3,Z1,,,0,0,F
2025,E,3,Z1,,,0,0,F
2025,E,3,Z1,,,0,0,F
2025,E,3,Z1,Heteropogon contortus,,2.3,602,F
2025,E,3,Z1,E.V,,2.6,723,F
2025,E,3,Z1,B.N,,2.8,802,F
2025,E,3,Z1,Setaria incressata,,5.3,1688,F
2025,E,3,Z1,Heteropogon contortus,,14.8,3975,F
2025,E,3,Z1,Digitaria erianthra,,10.6,3096,F
2025,E,3,Z1,,,9.8,2910,F
2025,E,3,Z1,,,8.5,2592,F
2025,E,3,Z1,Heteropogon contortus,,2.7,763,F
2025,E,3,Z1,Panicum maximum,,3.4,1033,F
2025,E,3,Z1,E.G,,2.9,842,F
2025,E,3,Z1,,,4.1,1288,F
2025,E,3,Z1,E.cylindriflora,,2,480,F
2025,E,3,Z1,Heteropogon contortus,,2,480,F
2025,E,3,Z1,Chloris virgata,,0,0,F
2025,E,3,Z1,,,0,0,F
2025,E,3,Z3,Heteropogon contortus,,2.9,842,F
2025,E,3,Z3,CEx,,3.6,1108,F
2025,E,3,Z3,,,0,0,F
2025,E,3,Z3,,,4.2,1323,F
2025,E,3,Z3,Aristida congesta B,,10.1,2981,F
2025,E,3,Z3,Heteropogon contortus,,6.3,1992,F
2025,E,3,Z3,E.R,,4.5,1426,F
2025,E,3,Z3,E.V,,5.6,1782,F
2025,E,3,Z3,E.cylindriflora,,0,0,F
2025,E,3,Z3,E.G,,0,0,F
2025,E,3,Z3,Mopane grass,,0,0,F
2025,E,3,Z3,Heteropogon contortus,,3.7,1144,F
2025,E,3,Z3,E.G,,9.1,2741,F
2025,E,3,Z3,,,5.2,1656,F
2025,E,3,Z3,,,0,0,F
2025,E,3,Z3,B.N,,13.5,3718,F
2025,E,3,Z3,Heteropogon contortus,,10.5,3073,F
2025,E,3,Z3,,,11,3187,F
2025,E,3,Z3,,,0,0,F
2025,E,3,Z3,E.S,,10.4,3051,F
2025,E,3,Z3,E.V,,6.1,1933,F
2025,E,3,Z3,ECurv,,0,0,F
2025,E,3,Z3,Chloris virgata,,9.2,2766,F
2025,E,3,Z3,E.G,,0,0,F
2025,E,3,Z4,B.N,,9.2,2766,F
2025,E,3,Z4,E.R,,7.1,2220,F
2025,E,3,Z4,,,0,0,F
2025,E,3,Z4,,,0,0,F
2025,E,3,Z4,Mopane grass,,1.7,358,F
2025,E,3,Z4,Heteropogon contortus,,2.7,763,F
2025,E,3,Z4,E.R,,10.2,3004,F
2025,E,3,Z4,,,1.9,439,F
2025,E,3,Z4,Heteropogon contortus,,2.5,683,F
2025,E,3,Z4,Aristida ads,,0,0,F
2025,E,3,Z4,,,0,0,F
2025,E,3,Z4,,,0,0,F
2025,E,3,Z4,Heteropogon contortus,,2.2,561,F
2025,E,3,Z4,E.V,,2.4,642,F
2025,E,3,Z4,E.G,,2.1,520,F
2025,E,3,Z4,,,2.8,802,F
2025,E,3,Z4,Panicum maximum,,3.1,919,F
2025,E,3,Z4,Cymbopogon nardus,,3,881,F
2025,E,3,Z4,B.N,,4.4,1392,F
2025,E,3,Z4,,,4.5,1426,F
2025,E,3,Z2,,,0,0,F
2025,E,3,Z2,,,0,0,F
2025,E,3,Z2,,,0,0,F
2025,E,3,Z2,,,0,0,F
2025,E,3,Z2,Diheteropogon anplactence,,3.1,919,F
2025,E,3,Z2,Panicum maximum,,3.5,1071,F
2025,E,3,Z2,,,4.8,1526,F
2025,E,3,Z2,,,3.1,919,F
2025,E,3,Z2,Heteropogon contortus,,8.1,2489,F
2025,E,3,Z2,B.N,,4.9,1559,F
2025,E,3,Z2,E.G,,4.2,1323,F
2025,E,3,Z2,E.V,,0,0,F
2025,E,3,Z2,Mopane grass,,23,5390,F
2025,E,3,Z2,Digitaria erianthra,,13.5,3718,F
2025,E,3,Z2,Heteropogon contortus,,10.2,3004,F
2025,E,3,Z2,,,0,0,F
2025,E,3,Z2,ECurv,,2.6,723,F
2025,E,3,Z2,B.N,,2.1,520,F
2025,E,3,Z2,,,2.1,520,F
2025,E,3,Z2,,,2.1,520,F
2025,E,2,Z3,Aristida diffusa,,7,2192,TF
2025,E,2,Z3,E.R,,1.4,241,TF
2025,E,2,Z3,Panicum maximum,,1.5,279,TF
2025,E,2,Z3,,,1.8,398,TF
2025,E,2,Z3,Heteropogon contortus,,2.7,763,TF
2025,E,2,Z3,Panicum maximum,,3.4,1033,TF
2025,E,2,Z3,,,0,0,TF
2025,E,2,Z3,,,0,0,TF
2025,E,2,Z3,E.V,,5.3,1688,TF
2025,E,2,Z3,Aristida ads,,8.3,2540,TF
2025,E,2,Z3,Panicum maximum,,10,2958,TF
2025,E,2,Z3,,,9.4,2815,TF
2025,E,2,Z3,Panicum maximum,,6.9,2164,TF
2025,E,2,Z3,,,2.5,683,TF
2025,E,2,Z3,,,6.2,1963,TF
2025,E,2,Z3,,,2.5,683,TF
2025,E,2,Z3,Mopane grass,,14.1,3838,TF
2025,E,2,Z3,Panicum maximum,,14.4,3897,TF
2025,E,2,Z3,,,18.1,4582,TF
2025,E,2,Z3,,,19.8,4873,TF
2025,E,2,Z1,Panicum maximum,,4.9,1559,TF
2025,E,2,Z1,Mopane grass,,3.5,1071,TF
2025,E,2,Z1,Heteropogon contortus,,7.1,2220,TF
2025,E,2,Z1,E.V,,5.4,1719,TF
