Year,Site,Plot,Subplot,Fenced,Treatment,Species_name,Max_height(m),No_of_resprouts ,Length_of_ longest_ resprout_(cm),Mode_of_resprouting ,Stem_diameter_(cm),Woody_class,Dead (m)
2025,E,4,Z4,Unfenced,TFB,Vachellia gerrardii,2.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,3.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,3.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,1.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,1.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,2.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,7,30,Base,,,3
2025,E,4,Z4,Unfenced,TFB,Combretum molle,2,4,90,Base,,,2
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,1.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,1.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,1.1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.5,12,70,Base,,,1.5
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.5,10,80,Base,,,3.5
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.5,10,80,Base,,,3.5
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,3.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,2.1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia gerrardii,2.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Gymnosporia senegalensis,2.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,1.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia gerrardii,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia monticola,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia monticola,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia monticola,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia monticola,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,3.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Allophylus africanus,2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia nilotica,4.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,3.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,3.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3.2,15,80,Base,,,3.2
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,2.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,4.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,1.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia monticola,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,4,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,3,40,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,7,35,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Balunatus mugani,0.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ozoroa insignis,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia monticola,0.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.2,5,120,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.2,7,140,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.3,3,90,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.65,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.65,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.65,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.65,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia nilotica,0.1,6,45,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.35,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,25,100,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,16,80,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.15,8,35,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,13,45,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Albizia harveyi,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,3,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,2,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.05,4,25,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Vachellia gerrardii,0.45,7,45,Base,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia gerrardii,0.75,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia karroo,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Gardenia spathulifolia,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Albizia harveyi,0.4,4,40,Base,,,1.1
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,9,90,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,8,90,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.2,10,70,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.2,10,60,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.9,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.9,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Peltophorum africanum,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,4,30,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,4,30,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,4,30,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,15,80,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.3,10,100,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dalbergia melanoxylon,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.5,15,90,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.3,20,50,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.45,10,90,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.2,12,10,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.7,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,0.75,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,10,50,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,10,50,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,7,45,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Balunatus mugani,0.25,4,10,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Balunatus mugani,0.25,7,10,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Balunatus mugani,0.1,6,40,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.3,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.3,13,50,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Combretum hereroense,0.15,10,25,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Cassia abbreviata,0.6,5,60,Base,,,1
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,0.9,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,0.9,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,6,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,6,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,6,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Combretum apiculatum,0.1,10,25,Base,,,0.8
2025,E,4,Z4,Unfenced,TFB,Combretum hereroense,0.2,4,20,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.5,17,30,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Fluegga virosa,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia nilotica,0.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,20,80,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,0,,,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,0,,,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,0,,,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.25,7,35,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Balunatus mugani,0.15,20,25,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Combretum molle,0.6,15,110,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,0,,,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.1,0,,,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.15,0,,,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.15,7,25,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.15,7,25,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Vachellia nilotica,0.5,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ormocarpum trichocarpum,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Balunatus mugani,0.45,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.25,2,25,Base,,,0.6
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Allophylus africanus,0.2,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.95,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.2,10,70,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.25,10,75,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,1,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.6,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Ziziphus mucronata,0.9,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.3,7,10,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.3,9,10,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Dichrostachys cinerea,0.2,10,15,Base,,Cut stump,
2025,E,4,Z4,Unfenced,TFB,Grewia decomovulata,0.8,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Vachellia karroo,0.4,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.25,0,,,,,
2025,E,4,Z4,Unfenced,TFB,Euclea divinorum,0.25,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum apiculatum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum apiculatum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum apiculatum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Peltophorum africanum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.1,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.8,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.8,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.25,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.4,0,,,,,
2025,E,1,Z1,Fenced,C,Peltophorum africanum,0.5,0,,,,,
2025,E,1,Z1,Fenced,C,Peltophorum africanum,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum apiculatum,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum apiculatum,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum apiculatum,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.55,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.55,0,,,,,
2025,E,1,Z1,Fenced,C,Ziziphus mucronata,0.9,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum hereroense,0.3,0,,,,,
2025,E,1,Z1,Fenced,C,Combretum hereroense,0.3,0,,,,,
2025,E,1,Z1,Fenced,C,Grewia decomovulata,0.7,0,,,,,
2025,E,1,Z1,Fenced,C,Grewia decomovulata,0.7,0,,,,,
2025,E,1,Z1,Fenced,C,Peltophorum africanum,0.3,3,30,Base,,,
2025,E,1,Z1,Fenced,C,Gymnosporia senegalensis,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.7,4,50,Base,,,
2025,E,1,Z1,Fenced,C,Gymnosporia senegalensis,0.25,3,25,Base,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.6,5,45,Base,,,
2025,E,1,Z1,Fenced,C,Ziziphus mucronata,0.5,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.15,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.15,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.15,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.15,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.15,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.6,0,,,,,
2025,E,1,Z1,Fenced,C,Gymnosporia senegalensis,0.4,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.3,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.3,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.3,0,,,,,
2025,E,1,Z1,Fenced,C,Ormocarpum trichocarpum,0.3,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Ziziphus mucronata,0.45,0,,,,,
2025,E,1,Z1,Fenced,C,Dichrostachys cinerea,0.45,0,,,,,
