Year,Site,Plot,Subplot,Species_name,DPM_Height,Fencing,Treatment,Encroachment_level,Biomass
2024,A,5,Z2,Aristida adscensionis,14.9,Unfenced,THF,Moderate,2456
2024,A,5,Z2,Setaria sphacelata,13.6,Unfenced,THF,Moderate,2179
2024,A,5,Z2,Urochloa mosambicensis,10.6,Unfenced,THF,Moderate,1557
2024,A,5,Z2,Bothriochloa insculpta,14.8,Unfenced,THF,Moderate,2435
2024,A,5,Z2,Heteropogon contortus,17,Unfenced,THF,Moderate,2911
2024,A,5,Z2,Aristida adscensionis,19.8,Unfenced,THF,Moderate,3530
2024,A,5,Z2,Panicum maximum,10.8,Unfenced,THF,Moderate,1598
2024,A,5,Z2,Hyperrhenia filipendula,9.2,Unfenced,THF,Moderate,1277
2024,A,5,Z2,NA,11.4,Unfenced,THF,Moderate,1720
2024,A,5,Z2,NA,10.3,Unfenced,THF,Moderate,1496
2024,A,5,Z2,Heteropogon contortus,17.7,Unfenced,THF,Moderate,3065
2024,A,5,Z2,Hyperrhenia filipendula,17.5,Unfenced,THF,Moderate,3021
2024,A,5,Z2,Cymbopogon excavatus,17.4,Unfenced,THF,Moderate,2999
2024,A,5,Z2,NA,16.4,Unfenced,THF,Moderate,2780
2024,A,5,Z2,Urochloa mosambicensis,15.1,Unfenced,THF,Moderate,2499
2024,A,5,Z2,Cymbopogon excavatus,17.3,Unfenced,THF,Moderate,2977
2024,A,5,Z2,NA,20.1,Unfenced,THF,Moderate,3597
2024,A,5,Z2,NA,22.7,Unfenced,THF,Moderate,4183
2024,A,5,Z3,Bothriochloa insculpta,29.8,Fenced,THF,Moderate,5819
2024,A,5,Z3,Urochloa mosambicensis,26.7,Fenced,THF,Moderate,5099
2024,A,5,Z3,NA,22.3,Fenced,THF,Moderate,4092
2024,A,5,Z3,NA,22.3,Fenced,THF,Moderate,4092
2024,A,5,Z3,Bothriochloa insculpta,36.3,Fenced,THF,Moderate,7351
2024,A,5,Z3,Heteropogon contortus,34.5,Fenced,THF,Moderate,6924
2024,A,5,Z3,Eragrostis gummiflua,34.2,Fenced,THF,Moderate,6853
2024,A,5,Z3,Andropogon eucomus,34.5,Fenced,THF,Moderate,6924
2024,A,5,Z3,Aristida adscensionis,20.4,Fenced,THF,Moderate,3664
2024,A,5,Z3,Bothriochloa insculpta,17.1,Fenced,THF,Moderate,2933
2024,A,5,Z3,NA,19.3,Fenced,THF,Moderate,3419
2024,A,5,Z3,NA,18.6,Fenced,THF,Moderate,3263
2024,A,5,Z3,Bothriochloa insculpta,17.1,Fenced,THF,Moderate,2933
2024,A,5,Z3,Aristida adscensionis,17,Fenced,THF,Moderate,2911
2024,A,5,Z3,Cymbopogon excavatus,20.2,Fenced,THF,Moderate,3619
2024,A,5,Z3,Eragrostis superba,22.5,Fenced,THF,Moderate,4137
2024,A,5,Z3,Heteropogon contortus,8.7,Fenced,THF,Moderate,1179
2024,A,5,Z3,Bothriochloa insculpta,11.6,Fenced,THF,Moderate,1761
2024,A,5,Z3,Hyparrhenia hirta,11.3,Fenced,THF,Moderate,1700
2024,A,5,Z3,NA,10.3,Fenced,THF,Moderate,1496
2024,A,5,Z4,Bothriochloa insculpta,13.2,Unfenced,THF,Moderate,2095
2024,A,5,Z4,Heteropogon contortus,17.8,Unfenced,THF,Moderate,3087
2024,A,5,Z4,Aristida adscensionis,18.3,Unfenced,THF,Moderate,3197
2024,A,5,Z4,Cymbopogon excavatus,17.6,Unfenced,THF,Moderate,3043
2024,A,5,Z4,Eragrostis gummiflua,19.1,Unfenced,THF,Moderate,3374
2024,A,5,Z4,Bothriochloa insculpta,16,Unfenced,THF,Moderate,2693
2024,A,5,Z4,Cymbopogon excavatus,17.5,Unfenced,THF,Moderate,3021
2024,A,5,Z4,NA,18.1,Unfenced,THF,Moderate,3153
2024,A,5,Z4,Bothriochloa insculpta,20.8,Unfenced,THF,Moderate,3754
2024,A,5,Z4,Aristida adscensionis,18.1,Unfenced,THF,Moderate,3153
2024,A,5,Z4,Urochloa mosambicensis,23.3,Unfenced,THF,Moderate,4319
2024,A,5,Z4,Hyperrhenia filipendula,24.5,Unfenced,THF,Moderate,4593
2024,A,5,Z4,Bothriochloa insculpta,35.3,Unfenced,THF,Moderate,7114
2024,A,5,Z4,Cymbopogon excavatus,24.2,Unfenced,THF,Moderate,4524
2024,A,5,Z4,NA,19,Unfenced,THF,Moderate,3352
2024,A,5,Z4,NA,23.6,Unfenced,THF,Moderate,4387
2024,A,5,Z4,Heteropogon contortus,18.8,Unfenced,THF,Moderate,3307
2024,A,5,Z4,Bothriochloa insculpta,15.6,Unfenced,THF,Moderate,2607
2024,A,5,Z4,Urochloa mosambicensis,18.3,Unfenced,THF,Moderate,3197
2024,A,5,Z4,NA,18.6,Unfenced,THF,Moderate,3263
2024,B,1,Z1,NA,2.6,Fenced,C,Moderate,144
2024,B,1,Z1,Eragrostis gummiflua,5.1,Fenced,C,Moderate,519
2024,B,1,Z1,Heteropogon contortus,4.2,Fenced,C,Moderate,372
2024,B,1,Z1,Cymbopogon excavatus,6.7,Fenced,C,Moderate,801
2024,B,1,Z1,NA,6.2,Fenced,C,Moderate,711
2024,B,1,Z1,Cymbopogon excavatus,6.1,Fenced,C,Moderate,693
2024,B,1,Z1,Heteropogon contortus,3.7,Fenced,C,Moderate,296
2024,B,1,Z1,Melinis repens,3.2,Fenced,C,Moderate,223
2024,B,1,Z1,Aristida congesta c,2.4,Fenced,C,Moderate,120
2024,B,1,Z1,Eragrostis gummiflua,8.5,Fenced,C,Moderate,1141
2024,B,1,Z1,Eragrostis rigidior,3.1,Fenced,C,Moderate,209
2024,B,1,Z1,Melinis repens,4.4,Fenced,C,Moderate,404
2024,B,1,Z1,Heteropogon contortus,4.2,Fenced,C,Moderate,372
2024,B,1,Z1,Aristida congesta c,6.7,Fenced,C,Moderate,801
2024,B,1,Z1,Heteropogon contortus,6,Fenced,C,Moderate,675
2024,B,1,Z1,NA,6.7,Fenced,C,Moderate,801
2024,B,1,Z1,Heteropogon contortus,5.3,Fenced,C,Moderate,553
2024,B,1,Z2,Cymbopogon excavatus,2.2,Unfenced,C,Moderate,97
2024,B,1,Z2,Eragrostis rigidior,8,Unfenced,C,Moderate,1044
2024,B,1,Z2,Heteropogon contortus,14,Unfenced,C,Moderate,2264
2024,B,1,Z2,Aristida  canescens,20,Unfenced,C,Moderate,3575
2024,B,1,Z2,Aristida congesta c,7,Unfenced,C,Moderate,856
2024,B,1,Z2,Eragrostis rigidior,8.2,Unfenced,C,Moderate,1083
2024,B,1,Z2,Heteropogon contortus,5.9,Unfenced,C,Moderate,658
2024,B,1,Z2,Aristida  canescens,6.6,Unfenced,C,Moderate,783
2024,B,1,Z2,Bothriochloa insculpta,2.6,Unfenced,C,Moderate,144
2024,B,1,Z2,Melinis repens,6,Unfenced,C,Moderate,675
2024,B,1,Z2,Heteropogon contortus,7.6,Unfenced,C,Moderate,968
2024,B,1,Z2,NA,6.6,Unfenced,C,Moderate,783
2024,B,1,Z2,Cymbopogon excavatus,11.4,Unfenced,C,Moderate,1720
2024,B,1,Z2,Bothriochloa insculpta,22.9,Unfenced,C,Moderate,4228
2024,B,1,Z2,NA,6.3,Unfenced,C,Moderate,729
2024,B,1,Z2,NA,31,Unfenced,C,Moderate,6099
2024,B,1,Z2,Heteropogon contortus,5.6,Unfenced,C,Moderate,605
2024,B,1,Z2,Melinis repens,7.2,Unfenced,C,Moderate,894
2024,B,1,Z2,Bothriochloa insculpta,5.2,Unfenced,C,Moderate,536
2024,B,1,Z2,NA,7.5,Unfenced,C,Moderate,950
2024,B,1,Z3,Aristida congesta b,4,Fenced,C,Moderate,341
2024,B,1,Z3,Eragrostis rigidior,4.7,Fenced,C,Moderate,453
2024,B,1,Z3,Eragrostis superba,4.7,Fenced,C,Moderate,453
2024,B,1,Z3,Cymbopogon excavatus,10.5,Fenced,C,Moderate,1537
2024,B,1,Z3,Eragrostis gummiflua,10.7,Fenced,C,Moderate,1577
2024,B,1,Z3,Heteropogon contortus,11.9,Fenced,C,Moderate,1823
2024,B,1,Z3,Eragrostis superba,10.6,Fenced,C,Moderate,1557
2024,B,1,Z3,NA,9.7,Fenced,C,Moderate,1376
2024,B,1,Z3,Aristida congesta b,7.3,Fenced,C,Moderate,912
2024,B,1,Z3,Eragrostis superba,8.8,Fenced,C,Moderate,1199
2024,B,1,Z3,Heteropogon contortus,12.3,Fenced,C,Moderate,1906
2024,B,1,Z3,Eragrostis gummiflua,5.6,Fenced,C,Moderate,605
2024,B,1,Z3,Aristida congesta b,5.3,Fenced,C,Moderate,553
2024,B,1,Z3,Heteropogon contortus,5.9,Fenced,C,Moderate,658
2024,B,1,Z3,Eragrostis gummiflua,5.3,Fenced,C,Moderate,553
2024,B,1,Z3,Aristida adscensionis,5.2,Fenced,C,Moderate,536
2024,B,1,Z3,Heteropogon contortus,5.1,Fenced,C,Moderate,519
2024,B,1,Z3,Cymbopogon excavatus,5.5,Fenced,C,Moderate,588
2024,B,1,Z3,NA,5.9,Fenced,C,Moderate,658
2024,B,1,Z3,NA,6.5,Fenced,C,Moderate,765
2024,B,1,Z4,Eragrostis gummiflua,2.8,Unfenced,C,Moderate,169
2024,B,1,Z4,Heteropogon contortus,5.7,Unfenced,C,Moderate,622
2024,B,1,Z4,Cymbopogon excavatus,8.2,Unfenced,C,Moderate,1083
2024,B,1,Z4,Melinis repens,7.1,Unfenced,C,Moderate,875
2024,B,1,Z4,Heteropogon contortus,3.8,Unfenced,C,Moderate,311
2024,B,1,Z4,Cymbopogon excavatus,7,Unfenced,C,Moderate,856
2024,B,1,Z4,NA,5.8,Unfenced,C,Moderate,640
2024,B,1,Z4,NA,5.8,Unfenced,C,Moderate,640
2024,B,1,Z4,Cymbopogon excavatus,16.4,Unfenced,C,Moderate,2780
2024,B,1,Z4,Eragrostis superba,17.6,Unfenced,C,Moderate,3043
2024,B,1,Z4,Eragrostis gummiflua,14.9,Unfenced,C,Moderate,2456
2024,B,1,Z4,Aristida congesta b,13.4,Unfenced,C,Moderate,2137
2024,B,1,Z4,Heteropogon contortus,4,Unfenced,C,Moderate,341
2024,B,1,Z4,Cymbopogon excavatus,3.4,Unfenced,C,Moderate,252
2024,B,1,Z4,Melinis repens,4.8,Unfenced,C,Moderate,469
2024,B,1,Z4,Bothriochloa insculpta,4.9,Unfenced,C,Moderate,486
2024,B,1,Z4,Heteropogon contortus,1.9,Unfenced,C,Moderate,65
2024,B,1,Z4,Eragrostis gummiflua,4.2,Unfenced,C,Moderate,372
2024,B,1,Z4,Eragrostis superba,6.7,Unfenced,C,Moderate,801
2024,B,1,Z4,NA,7,Unfenced,C,Moderate,856
2024,B,2,Z1,Brachiaria serrata,7.9,Fenced,F,Moderate,1025
2024,B,2,Z1,Heteropogon contortus,8.2,Fenced,F,Moderate,1083
2024,B,2,Z1,Aristida adscensionis,8.9,Fenced,F,Moderate,1218
2024,B,2,Z1,Bothriochloa insculpta,9.8,Fenced,F,Moderate,1396
2024,B,2,Z1,Heteropogon contortus,18.5,Fenced,F,Moderate,3241
2024,B,2,Z1,Cymbopogon excavatus,18.5,Fenced,F,Moderate,3241
2024,B,2,Z1,Aristida adscensionis,16.1,Fenced,F,Moderate,2715
2024,B,2,Z1,Themeda triandra,17.4,Fenced,F,Moderate,2999
2024,B,2,Z1,Heteropogon contortus,10.7,Fenced,F,Moderate,1577
2024,B,2,Z1,Cymbopogon excavatus,11,Fenced,F,Moderate,1638
2024,B,2,Z1,NA,14.8,Fenced,F,Moderate,2435
2024,B,2,Z1,NA,14.9,Fenced,F,Moderate,2456
2024,B,2,Z1,Heteropogon contortus,9.5,Fenced,F,Moderate,1337
2024,B,2,Z1,Cymbopogon excavatus,10.4,Fenced,F,Moderate,1517
2024,B,2,Z1,Aristida adscensionis,13.2,Fenced,F,Moderate,2095
2024,B,2,Z1,Eragrostis rigidior,12.3,Fenced,F,Moderate,1906
2024,B,2,Z1,Cymbopogon excavatus,17.1,Fenced,F,Moderate,2933
2024,B,2,Z1,Aristida adscensionis,17.2,Fenced,F,Moderate,2955
2024,B,2,Z1,Melinis repens,18.8,Fenced,F,Moderate,3307
2024,B,2,Z1,NA,15.6,Fenced,F,Moderate,2607
2024,B,2,Z2,Cymbopogon excavatus,16.8,Unfenced,F,Moderate,2867
2024,B,2,Z2,Hyperrhenia filipendula,13.3,Unfenced,F,Moderate,2116
2024,B,2,Z2,Heteropogon contortus,11,Unfenced,F,Moderate,1638
2024,B,2,Z2,Melinis repens,22.9,Unfenced,F,Moderate,4228
2024,B,2,Z2,Heteropogon contortus,3.4,Unfenced,F,Moderate,252
2024,B,2,Z2,Melinis repens,5.7,Unfenced,F,Moderate,622
2024,B,2,Z2,Panicum maximum,7.4,Unfenced,F,Moderate,931
2024,B,2,Z2,NA,12,Unfenced,F,Moderate,1844
2024,B,2,Z2,Eragrostis gummiflua,9.6,Unfenced,F,Moderate,1356
2024,B,2,Z2,Heteropogon contortus,9.4,Unfenced,F,Moderate,1317
2024,B,2,Z2,Cymbopogon excavatus,9.7,Unfenced,F,Moderate,1376
2024,B,2,Z2,Bothriochloa insculpta,9.4,Unfenced,F,Moderate,1317
2024,B,2,Z2,Eragrostis gummiflua,9.3,Unfenced,F,Moderate,1297
2024,B,2,Z2,Heteropogon contortus,8.3,Unfenced,F,Moderate,1102
2024,B,2,Z2,Cymbopogon excavatus,7.8,Unfenced,F,Moderate,1006
2024,B,2,Z2,Bothriochloa insculpta,7.5,Unfenced,F,Moderate,950
2024,B,2,Z2,Cymbopogon excavatus,9.3,Unfenced,F,Moderate,1297
2024,B,2,Z2,Eragrostis gummiflua,15.3,Unfenced,F,Moderate,2542
2024,B,2,Z2,Heteropogon contortus,11,Unfenced,F,Moderate,1638
2024,B,2,Z2,Urochloa mosambicensis,6.1,Unfenced,F,Moderate,693
2024,B,2,Z3,Heteropogon contortus,6.3,Fenced,F,Moderate,729
2024,B,2,Z3,Aristida adscensionis,5.7,Fenced,F,Moderate,622
2024,B,2,Z3,Bothriochloa insculpta,10.9,Fenced,F,Moderate,1618
2024,B,2,Z3,NA,11.1,Fenced,F,Moderate,1659
2024,B,2,Z3,Heteropogon contortus,2.1,Fenced,F,Moderate,86
2024,B,2,Z3,Cymbopogon excavatus,4.6,Fenced,F,Moderate,436
2024,B,2,Z3,NA,6.9,Fenced,F,Moderate,838
2024,B,2,Z3,NA,10.6,Fenced,F,Moderate,1557
2024,B,2,Z3,Eragrostis gummiflua,25.2,Fenced,F,Moderate,4753
2024,B,2,Z3,Heteropogon contortus,24.3,Fenced,F,Moderate,4547
2024,B,2,Z3,Cymbopogon excavatus,24,Fenced,F,Moderate,4478
2024,B,2,Z3,Aristida adscensionis,28.7,Fenced,F,Moderate,5562
2024,B,2,Z3,Heteropogon contortus,6,Fenced,F,Moderate,675
2024,B,2,Z3,Cymbopogon excavatus,4.5,Fenced,F,Moderate,420
2024,B,2,Z3,Setaria pumila,4.7,Fenced,F,Moderate,453
2024,B,2,Z3,NA,3.8,Fenced,F,Moderate,311
2024,B,2,Z3,Aristida adscensionis,10.6,Fenced,F,Moderate,1557
2024,B,2,Z3,Heteropogon contortus,13,Fenced,F,Moderate,2053
2024,B,2,Z3,Digitaria eriantha,12.3,Fenced,F,Moderate,1906
2024,B,2,Z3,NA,11,Fenced,F,Moderate,1638
2024,B,2,Z4,Heteropogon contortus,16.8,Unfenced,F,Moderate,2867
2024,B,2,Z4,Cymbopogon excavatus,19.1,Unfenced,F,Moderate,3374
2024,B,2,Z4,NA,16.8,Unfenced,F,Moderate,2867
2024,B,2,Z4,NA,17.2,Unfenced,F,Moderate,2955
2024,B,2,Z4,Heteropogon contortus,12.2,Unfenced,F,Moderate,1885
2024,B,2,Z4,Cymbopogon excavatus,19.4,Unfenced,F,Moderate,3441
2024,B,2,Z4,NA,14.9,Unfenced,F,Moderate,2456
2024,B,2,Z4,NA,13.2,Unfenced,F,Moderate,2095
2024,B,2,Z4,Heteropogon contortus,9.3,Unfenced,F,Moderate,1297
2024,B,2,Z4,Cymbopogon excavatus,10.1,Unfenced,F,Moderate,1456
2024,B,2,Z4,Eragrostis rigidior,10.8,Unfenced,F,Moderate,1598
2024,B,2,Z4,Aristida  canescens,10,Unfenced,F,Moderate,1436
2024,B,2,Z4,Heteropogon contortus,9.8,Unfenced,F,Moderate,1396
2024,B,2,Z4,Aristida congesta b,7.6,Unfenced,F,Moderate,968
2024,B,2,Z4,NA,10,Unfenced,F,Moderate,1436
2024,B,2,Z4,NA,9,Unfenced,F,Moderate,1238
2024,B,2,Z4,Heteropogon contortus,9.8,Unfenced,F,Moderate,1396
2024,B,2,Z4,Aristida congesta b,7.6,Unfenced,F,Moderate,968
2024,B,2,Z4,NA,10,Unfenced,F,Moderate,1436
2024,B,2,Z4,NA,9,Unfenced,F,Moderate,1238
2024,B,3,Z1,Cymbopogon excavatus,6.8,Fenced,TF,Moderate,820
2024,B,3,Z1,Cynodon dactylon,8.1,Fenced,TF,Moderate,1064
2024,B,3,Z1,Eragrostis superba,8.7,Fenced,TF,Moderate,1179
2024,B,3,Z1,Themeda triandra,10.5,Fenced,TF,Moderate,1537
2024,B,3,Z1,Cymbopogon plurinodis,9.5,Fenced,TF,Moderate,1337
2024,B,3,Z1,Cymbopogon excavatus,9.9,Fenced,TF,Moderate,1416
2024,B,3,Z1,Setaria incrassata,9.1,Fenced,TF,Moderate,1258
2024,B,3,Z1,Eragrostis superba,10.2,Fenced,TF,Moderate,1476
2024,B,3,Z1,Heteropogon contortus,7.5,Fenced,TF,Moderate,950
2024,B,3,Z1,Melinis repens,6.8,Fenced,TF,Moderate,820
2024,B,3,Z1,Aristida adscensionis,7.3,Fenced,TF,Moderate,912
2024,B,3,Z1,Bothriochloa insculpta,8.6,Fenced,TF,Moderate,1160
2024,B,3,Z1,Cynodon dactylon,14.1,Fenced,TF,Moderate,2285
2024,B,3,Z1,Melinis repens,10.9,Fenced,TF,Moderate,1618
2024,B,3,Z1,Aristida adscensionis,10.1,Fenced,TF,Moderate,1456
2024,B,3,Z1,Cymbopogon excavatus,10.4,Fenced,TF,Moderate,1517
2024,B,3,Z1,Heteropogon contortus,15.4,Fenced,TF,Moderate,2564
2024,B,3,Z1,Melinis repens,16.2,Fenced,TF,Moderate,2737
2024,B,3,Z1,Aristida adscensionis,17.1,Fenced,TF,Moderate,2933
2024,B,3,Z1,Bothriochloa insculpta,16.9,Fenced,TF,Moderate,2889
2024,B,3,Z2,Cynodon dactylon,10.2,Fenced,TF,Moderate,1476
2024,B,3,Z2,Themeda triandra,15.3,Fenced,TF,Moderate,2542
2024,B,3,Z2,Melinis repens,16.6,Fenced,TF,Moderate,2824
2024,B,3,Z2,Eragrostis gummiflua,17.2,Fenced,TF,Moderate,2955
2024,B,3,Z2,Themeda triandra,16.9,Fenced,TF,Moderate,2889
2024,B,3,Z2,Hyperrhenia filipendula,17.3,Fenced,TF,Moderate,2977
2024,B,3,Z2,Cymbopogon excavatus,15,Fenced,TF,Moderate,2477
2024,B,3,Z2,Setaria pumila,13.6,Fenced,TF,Moderate,2179
2024,B,3,Z2,Heteropogon contortus,17.3,Fenced,TF,Moderate,2977
2024,B,3,Z2,Melinis repens,15.8,Fenced,TF,Moderate,2650
2024,B,3,Z2,Aristida adscensionis,14.8,Fenced,TF,Moderate,2435
2024,B,3,Z2,Cymbopogon plurinodis,14.6,Fenced,TF,Moderate,2392
2024,B,3,Z2,Cymbopogon excavatus,24.7,Fenced,TF,Moderate,4639
2024,B,3,Z2,Heteropogon contortus,26.3,Fenced,TF,Moderate,5006
2024,B,3,Z2,Melinis repens,19.7,Fenced,TF,Moderate,3508
2024,B,3,Z2,Eragrostis gummiflua,21.3,Fenced,TF,Moderate,3866
2024,B,3,Z2,Heteropogon contortus,7.5,Fenced,TF,Moderate,950
2024,B,3,Z2,Cymbopogon excavatus,8.5,Fenced,TF,Moderate,1141
2024,B,3,Z2,Eragrostis gummiflua,12.4,Fenced,TF,Moderate,1927
2024,B,3,Z2,NA,13.5,Fenced,TF,Moderate,2158
2024,B,3,Z3,Eragrostis superba,7.9,Unfenced,TF,Moderate,1025
2024,B,3,Z3,Heteropogon contortus,10.7,Unfenced,TF,Moderate,1577
2024,B,3,Z3,Melinis repens,10.2,Unfenced,TF,Moderate,1476
2024,B,3,Z3,Eragrostis gummiflua,9.6,Unfenced,TF,Moderate,1356
2024,B,3,Z3,Digitaria eriantha,3.2,Unfenced,TF,Moderate,223
2024,B,3,Z3,Heteropogon contortus,2.8,Unfenced,TF,Moderate,169
2024,B,3,Z3,Melinis repens,5.7,Unfenced,TF,Moderate,622
2024,B,3,Z3,Eragrostis gummiflua,10.1,Unfenced,TF,Moderate,1456
2024,B,3,Z3,Heteropogon contortus,7.3,Unfenced,TF,Moderate,912
2024,B,3,Z3,Setaria sphacelata,9.7,Unfenced,TF,Moderate,1376
2024,B,3,Z3,Themeda triandra,11.3,Unfenced,TF,Moderate,1700
2024,B,3,Z3,Digitaria eriantha,11.9,Unfenced,TF,Moderate,1823
2024,B,3,Z3,Heteropogon contortus,13,Unfenced,TF,Moderate,2053
2024,B,3,Z3,Cymbopogon plurinodis,16.9,Unfenced,TF,Moderate,2889
2024,B,3,Z3,Cymbopogon excavatus,16.7,Unfenced,TF,Moderate,2846
2024,B,3,Z3,NA,16.2,Unfenced,TF,Moderate,2737
2024,B,3,Z3,Heteropogon contortus,5.9,Unfenced,TF,Moderate,658
2024,B,3,Z3,Aristida adscensionis,9.5,Unfenced,TF,Moderate,1337
2024,B,3,Z3,Eragrostis superba,10.8,Unfenced,TF,Moderate,1598
2024,B,3,Z3,Eragrostis gummiflua,10.1,Unfenced,TF,Moderate,1456
2024,B,3,Z4,Heteropogon contortus,8.4,Unfenced,TF,Moderate,1121
2024,B,3,Z4,Aristida adscensionis,7.2,Unfenced,TF,Moderate,894
2024,B,3,Z4,Digitaria eriantha,10.7,Unfenced,TF,Moderate,1577
2024,B,3,Z4,Eragrostis gummiflua,10.1,Unfenced,TF,Moderate,1456
2024,B,3,Z4,Heteropogon contortus,13.1,Unfenced,TF,Moderate,2074
2024,B,3,Z4,Aristida adscensionis,12.6,Unfenced,TF,Moderate,1969
2024,B,3,Z4,Digitaria eriantha,14.6,Unfenced,TF,Moderate,2392
2024,B,3,Z4,NA,13.1,Unfenced,TF,Moderate,2074
2024,B,3,Z4,Heteropogon contortus,15,Unfenced,TF,Moderate,2477
2024,B,3,Z4,Aristida adscensionis,14.5,Unfenced,TF,Moderate,2370
2024,B,3,Z4,Setaria pumila,14.1,Unfenced,TF,Moderate,2285
2024,B,3,Z4,NA,15,Unfenced,TF,Moderate,2477
2024,B,3,Z4,Heteropogon contortus,7.9,Unfenced,TF,Moderate,1025
2024,B,3,Z4,Melinis repens,10,Unfenced,TF,Moderate,1436
2024,B,3,Z4,Eragrostis gummiflua,10.3,Unfenced,TF,Moderate,1496
2024,B,3,Z4,NA,10.1,Unfenced,TF,Moderate,1456
2024,B,3,Z4,Heteropogon contortus,6,Unfenced,TF,Moderate,675
2024,B,3,Z4,Digitaria eriantha,7.8,Unfenced,TF,Moderate,1006
2024,B,3,Z4,Eragrostis gummiflua,6.6,Unfenced,TF,Moderate,783
2024,B,3,Z4,NA,8.1,Unfenced,TF,Moderate,1064
2024,B,4,Z1,Cymbopogon excavatus,17.7,Fenced,TFB,Moderate,3065
2024,B,4,Z1,Eragrostis superba,17.6,Fenced,TFB,Moderate,3043
2024,B,4,Z1,Heteropogon contortus,20,Fenced,TFB,Moderate,3575
2024,B,4,Z1,NA,15.4,Fenced,TFB,Moderate,2564
2024,B,4,Z1,Eragrostis gummiflua,11.8,Fenced,TFB,Moderate,1803
2024,B,4,Z1,Heteropogon contortus,13,Fenced,TFB,Moderate,2053
2024,B,4,Z1,Aristida adscensionis,11.2,Fenced,TFB,Moderate,1679
2024,B,4,Z1,Digitaria eriantha,13.4,Fenced,TFB,Moderate,2137
2024,B,4,Z1,Heteropogon contortus,10.2,Fenced,TFB,Moderate,1476
2024,B,4,Z1,Eragrostis rigidior,9,Fenced,TFB,Moderate,1238
2024,B,4,Z1,Melinis repens,9,Fenced,TFB,Moderate,1238
2024,B,4,Z1,Bothriochloa insculpta,10.2,Fenced,TFB,Moderate,1476
2024,B,4,Z1,Heteropogon contortus,7.8,Fenced,TFB,Moderate,1006
2024,B,4,Z1,Eragrostis superba,7.4,Fenced,TFB,Moderate,931
2024,B,4,Z1,Aristida congesta c,8,Fenced,TFB,Moderate,1044
2024,B,4,Z1,Themeda triandra,10,Fenced,TFB,Moderate,1436
2024,B,4,Z1,Heteropogon contortus,17.3,Fenced,TFB,Moderate,2977
2024,B,4,Z1,Aristida adscensionis,12.7,Fenced,TFB,Moderate,1990
2024,B,4,Z1,Melinis repens,13.3,Fenced,TFB,Moderate,2116
2024,B,4,Z1,Aristida diffusa,12.7,Fenced,TFB,Moderate,1990
2024,B,4,Z2,Cymbopogon excavatus,3.7,Fenced,TFB,Moderate,296
2024,B,4,Z2,Heteropogon contortus,3.3,Fenced,TFB,Moderate,237
2024,B,4,Z2,Melinis repens,8.4,Fenced,TFB,Moderate,1121
2024,B,4,Z2,NA,12.3,Fenced,TFB,Moderate,1906
2024,B,4,Z2,Cymbopogon excavatus,17.7,Fenced,TFB,Moderate,3065
2024,B,4,Z2,Heteropogon contortus,17.1,Fenced,TFB,Moderate,2933
2024,B,4,Z2,Eragrostis gummiflua,13.3,Fenced,TFB,Moderate,2116
2024,B,4,Z2,Setaria pumila,12.7,Fenced,TFB,Moderate,1990
2024,B,4,Z2,Cymbopogon excavatus,4.1,Fenced,TFB,Moderate,357
2024,B,4,Z2,Heteropogon contortus,10.4,Fenced,TFB,Moderate,1517
2024,B,4,Z2,Aristida diffusa,8.8,Fenced,TFB,Moderate,1199
2024,B,4,Z2,NA,6.9,Fenced,TFB,Moderate,838
2024,B,4,Z2,Eragrostis gummiflua,6.4,Fenced,TFB,Moderate,747
2024,B,4,Z2,Cymbopogon excavatus,6.6,Fenced,TFB,Moderate,783
2024,B,4,Z2,Heteropogon contortus,7.3,Fenced,TFB,Moderate,912
2024,B,4,Z2,Melinis repens,7.6,Fenced,TFB,Moderate,968
2024,B,4,Z2,Cymbopogon excavatus,21.1,Fenced,TFB,Moderate,3821
2024,B,4,Z2,Heteropogon contortus,15.1,Fenced,TFB,Moderate,2499
2024,B,4,Z2,Eragrostis superba,12.2,Fenced,TFB,Moderate,1885
2024,B,4,Z2,NA,14.9,Fenced,TFB,Moderate,2456
2024,B,4,Z3,Heteropogon contortus,18.3,Unfenced,TFB,Moderate,3197
2024,B,4,Z3,Melinis repens,26,Unfenced,TFB,Moderate,4937
2024,B,4,Z3,Hyperrhenia filipendula,24.6,Unfenced,TFB,Moderate,4616
2024,B,4,Z3,Themeda triandra,21,Unfenced,TFB,Moderate,3799
2024,B,4,Z3,Heteropogon contortus,18.8,Unfenced,TFB,Moderate,3307
2024,B,4,Z3,Melinis repens,11.2,Unfenced,TFB,Moderate,1679
2024,B,4,Z3,Eragrostis rigidior,2,Unfenced,TFB,Moderate,75
2024,B,4,Z3,NA,3.3,Unfenced,TFB,Moderate,237
2024,B,4,Z3,Heteropogon contortus,4.4,Unfenced,TFB,Moderate,404
2024,B,4,Z3,Digitaria eriantha,4.2,Unfenced,TFB,Moderate,372
2024,B,4,Z3,NA,4.1,Unfenced,TFB,Moderate,357
2024,B,4,Z3,NA,5,Unfenced,TFB,Moderate,503
2024,B,4,Z3,Heteropogon contortus,14.1,Unfenced,TFB,Moderate,2285
2024,B,4,Z3,Melinis repens,23.2,Unfenced,TFB,Moderate,4296
2024,B,4,Z3,Hyperrhenia filipendula,19.2,Unfenced,TFB,Moderate,3396
