,Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment,Fencing
367,2024,A,5,Z2,Heteropogon contortus,Moderate,17.7,THF,Unfenced
368,2024,A,5,Z2,Hyperrhenia filipendula,Moderate,17.5,THF,Unfenced
369,2024,A,5,Z2,Cymbopogon excavatus,Low,17.4,THF,Unfenced
370,2024,A,5,Z2,NA,NA,16.4,THF,Unfenced
371,2024,A,5,Z2,Urochloa mosambicensis,Moderate,15.1,THF,Unfenced
372,2024,A,5,Z2,Cymbopogon excavatus,Low,17.3,THF,Unfenced
373,2024,A,5,Z2,NA,NA,20.1,THF,Unfenced
374,2024,A,5,Z2,NA,NA,22.7,THF,Unfenced
375,2024,A,5,Z3,Bothriochloa insculpta,Moderate,29.8,THF,Fenced
376,2024,A,5,Z3,Urochloa mosambicensis,Moderate,26.7,THF,Fenced
377,2024,A,5,Z3,NA,NA,22.3,THF,Fenced
378,2024,A,5,Z3,NA,NA,22.3,THF,Fenced
379,2024,A,5,Z3,Bothriochloa insculpta,Moderate,36.3,THF,Fenced
380,2024,A,5,Z3,Heteropogon contortus,Moderate,34.5,THF,Fenced
381,2024,A,5,Z3,Eragrostis gummiflua,Low,34.2,THF,Fenced
382,2024,A,5,Z3,Andropogon eucomus,Low,34.5,THF,Fenced
383,2024,A,5,Z3,Aristida adscensionis,Low,20.4,THF,Fenced
384,2024,A,5,Z3,Bothriochloa insculpta,Moderate,17.1,THF,Fenced
385,2024,A,5,Z3,NA,NA,19.3,THF,Fenced
386,2024,A,5,Z3,NA,NA,18.6,THF,Fenced
387,2024,A,5,Z3,Bothriochloa insculpta,Moderate,17.1,THF,Fenced
388,2024,A,5,Z3,Aristida adscensionis,Low,17,THF,Fenced
389,2024,A,5,Z3,Cymbopogon excavatus,Low,20.2,THF,Fenced
390,2024,A,5,Z3,Eragrostis superba,Moderate,22.5,THF,Fenced
391,2024,A,5,Z3,Heteropogon contortus,Moderate,8.7,THF,Fenced
392,2024,A,5,Z3,Bothriochloa insculpta,Moderate,11.6,THF,Fenced
393,2024,A,5,Z3,Hyperrhenia hirta,Moderate,11.3,THF,Fenced
394,2024,A,5,Z3,NA,NA,10.3,THF,Fenced
395,2024,A,5,Z4,Bothriochloa insculpta,Moderate,13.2,THF,Unfenced
396,2024,A,5,Z4,Heteropogon contortus,Moderate,17.8,THF,Unfenced
397,2024,A,5,Z4,Aristida adscensionis,Low,18.3,THF,Unfenced
398,2024,A,5,Z4,Cymbopogon excavatus,Low,17.6,THF,Unfenced
399,2024,A,5,Z4,Eragrostis gummiflua,Low,19.1,THF,Unfenced
400,2024,A,5,Z4,Bothriochloa insculpta,Moderate,16,THF,Unfenced
401,2024,A,5,Z4,Cymbopogon excavatus,Low,17.5,THF,Unfenced
402,2024,A,5,Z4,NA,NA,18.1,THF,Unfenced
403,2024,A,5,Z4,Bothriochloa insculpta,Moderate,20.8,THF,Unfenced
404,2024,A,5,Z4,Aristida adscensionis,Low,18.1,THF,Unfenced
405,2024,A,5,Z4,Urochloa mosambicensis,Moderate,23.3,THF,Unfenced
406,2024,A,5,Z4,Hyperrhenia filipendula,Moderate,24.5,THF,Unfenced
407,2024,A,5,Z4,Bothriochloa insculpta,Moderate,35.3,THF,Unfenced
408,2024,A,5,Z4,Cymbopogon excavatus,Low,24.2,THF,Unfenced
409,2024,A,5,Z4,NA,NA,19,THF,Unfenced
410,2024,A,5,Z4,NA,NA,23.6,THF,Unfenced
411,2024,A,5,Z4,Heteropogon contortus,Moderate,18.8,THF,Unfenced
412,2024,A,5,Z4,Bothriochloa insculpta,Moderate,15.6,THF,Unfenced
413,2024,A,5,Z4,Urochloa mosambicensis,Moderate,18.3,THF,Unfenced
414,2024,A,5,Z4,NA,NA,18.6,THF,Unfenced
415,2024,A,1,Z1,Eragrostis superba,Moderate,6.4,C,Fenced
416,2024,A,1,Z1,Heteropogon contortus,Moderate,2.8,C,Fenced
417,2024,A,1,Z1,Cymbopogon excavatus,Low,5.8,C,Fenced
418,2024,B,1,Z1,NA,NA,2.6,C,Fenced
419,2024,B,1,Z1,Eragrostis gummiflua,Low,5.1,C,Fenced
420,2024,B,1,Z1,Heteropogon contortus,Moderate,4.2,C,Fenced
421,2024,B,1,Z1,Cymbopogon excavatus,Low,6.7,C,Fenced
422,2024,B,1,Z1,NA,NA,6.2,C,Fenced
423,2024,B,1,Z1,Cymbopogon excavatus,Low,6.1,C,Fenced
424,2024,B,1,Z1,Heteropogon contortus,Moderate,3.7,C,Fenced
425,2024,B,1,Z1,Melinis repens,Low,3.2,C,Fenced
426,2024,B,1,Z1,Aristida congesta C,Low,2.4,C,Fenced
427,2024,B,1,Z1,Eragrostis gummiflua,Low,8.5,C,Fenced
428,2024,B,1,Z1,Eragrostis rigidior,Moderate,3.1,C,Fenced
429,2024,B,1,Z1,Melinis repens,Low,4.4,C,Fenced
430,2024,B,1,Z1,Heteropogon contortus,Moderate,4.2,C,Fenced
431,2024,B,1,Z1,Aristida congesta C,Low,6.7,C,Fenced
432,2024,B,1,Z1,Heteropogon contortus,Moderate,6,C,Fenced
433,2024,B,1,Z1,NA,NA,6.7,C,Fenced
434,2024,B,1,Z1,NA,NA,5.3,C,Fenced
435,2024,B,1,Z2,Cymbopogon excavatus,Low,2.2,C,Unfenced
436,2024,B,1,Z2,Eragrostis rigidior,Moderate,8,C,Unfenced
437,2024,B,1,Z2,Heteropogon contortus,Moderate,14,C,Unfenced
438,2024,B,1,Z2,Aristida  canescens,Low,20,C,Unfenced
439,2024,B,1,Z2,Aristida congesta C,Low,7,C,Unfenced
440,2024,B,1,Z2,Eragrostis rigidior,Moderate,8.2,C,Unfenced
441,2024,B,1,Z2,Heteropogon contortus,Moderate,5.9,C,Unfenced
442,2024,B,1,Z2,Aristida  canescens,Low,6.6,C,Unfenced
443,2024,B,1,Z2,Bothriochloa insculpta,Moderate,2.6,C,Unfenced
444,2024,B,1,Z2,Melinis repens,Low,6,C,Unfenced
445,2024,B,1,Z2,Heteropogon contortus,Moderate,7.6,C,Unfenced
446,2024,B,1,Z2,NA,NA,6.6,C,Unfenced
447,2024,B,1,Z2,Cymbopogon excavatus,Low,11.4,C,Unfenced
448,2024,B,1,Z2,Bothriochloa insculpta,Moderate,22.9,C,Unfenced
449,2024,B,1,Z2,NA,NA,6.3,C,Unfenced
450,2024,B,1,Z2,NA,NA,31,C,Unfenced
451,2024,B,1,Z2,Heteropogon contortus,Moderate,5.6,C,Unfenced
452,2024,B,1,Z2,Melinis repens,Low,7.2,C,Unfenced
453,2024,B,1,Z2,Bothriochloa insculpta,Moderate,5.2,C,Unfenced
454,2024,B,1,Z2,NA,NA,7.5,C,Unfenced
455,2024,B,1,Z3,Aristida congesta B,Low,4,C,Fenced
456,2024,B,1,Z3,Eragrostis rigidior,Moderate,4.7,C,Fenced
457,2024,B,1,Z3,Eragrostis superba,Moderate,4.7,C,Fenced
458,2024,B,1,Z3,Cymbopogon excavatus,Low,10.5,C,Fenced
459,2024,B,1,Z3,Hyperrhenia filipendula,Moderate,NA,C,Fenced
460,2024,B,1,Z3,Heteropogon contortus,Moderate,NA,C,Fenced
461,2024,B,1,Z3,Eragrostis gummiflua,Low,10.7,C,Fenced
462,2024,B,1,Z3,Heteropogon contortus,Moderate,11.9,C,Fenced
463,2024,B,1,Z3,Eragrostis superba,Moderate,10.6,C,Fenced
464,2024,B,1,Z3,NA,NA,9.7,C,Fenced
465,2024,B,1,Z3,Aristida congesta B,Low,7.3,C,Fenced
466,2024,B,1,Z3,Eragrostis superba,Moderate,8.8,C,Fenced
467,2024,B,1,Z3,Heteropogon contortus,Moderate,12.3,C,Fenced
468,2024,B,1,Z3,Eragrostis gummiflua,Low,5.6,C,Fenced
469,2024,B,1,Z3,Aristida adscensionis,Moderate,NA,C,Fenced
470,2024,B,1,Z3,Bothriochloa insculpta,Moderate,NA,C,Fenced
471,2024,B,1,Z3,Aristida congesta B,Low,5.3,C,Fenced
472,2024,B,1,Z3,Heteropogon contortus,Moderate,5.9,C,Fenced
473,2024,B,1,Z3,Eragrostis gummiflua,Low,5.3,C,Fenced
474,2024,B,1,Z3,Aristida adscensionis,Low,5.2,C,Fenced
475,2024,B,1,Z3,Melinis repens,Low,NA,C,Fenced
476,2024,B,1,Z3,Themeda triandra,High,NA,C,Fenced
477,2024,B,1,Z3,Setaria sphacelata,High,NA,C,Fenced
478,2024,B,1,Z3,Heteropogon contortus,Moderate,5.1,C,Fenced
479,2024,B,1,Z3,Cymbopogon excavatus,Low,5.5,C,Fenced
480,2024,B,1,Z3,NA,NA,5.9,C,Fenced
481,2024,B,1,Z3,NA,NA,6.5,C,Fenced
482,2024,B,1,Z4,Eragrostis gummiflua,Low,2.8,C,Unfenced
483,2024,B,1,Z4,Heteropogon contortus,Moderate,5.7,C,Unfenced
484,2024,B,1,Z4,Cymbopogon excavatus,Low,8.2,C,Unfenced
485,2024,B,1,Z4,Melinis repens,Low,7.1,C,Unfenced
486,2024,B,1,Z4,Bothriochloa insculpta,Moderate,NA,C,Unfenced
487,2024,B,1,Z4,Heteropogon contortus,Moderate,3.8,C,Unfenced
488,2024,B,1,Z4,Cymbopogon excavatus,Low,7,C,Unfenced
489,2024,B,1,Z4,NA,NA,5.8,C,Unfenced
490,2024,B,1,Z4,NA,NA,5.8,C,Unfenced
491,2024,B,1,Z4,Cymbopogon excavatus,Low,16.4,C,Unfenced
492,2024,B,1,Z4,Eragrostis superba,Moderate,17.6,C,Unfenced
493,2024,B,1,Z4,Eragrostis gummiflua,Low,14.9,C,Unfenced
494,2024,B,1,Z4,Aristida congesta B,Low,13.4,C,Unfenced
495,2024,B,1,Z4,Heteropogon contortus,Moderate,NA,C,Unfenced
496,2024,B,1,Z4,Heteropogon contortus,Moderate,4,C,Unfenced
497,2024,B,1,Z4,Cymbopogon excavatus,Low,3.4,C,Unfenced
498,2024,B,1,Z4,Melinis repens,Low,4.8,C,Unfenced
499,2024,B,1,Z4,Bothriochloa insculpta,Moderate,4.9,C,Unfenced
500,2024,B,1,Z4,Heteropogon contortus,Moderate,1.9,C,Unfenced
501,2024,B,1,Z4,Eragrostis gummiflua,Low,4.2,C,Unfenced
502,2024,B,1,Z4,Eragrostis superba,Moderate,6.7,C,Unfenced
503,2024,B,1,Z4,NA,NA,7,C,Unfenced
504,2024,B,2,Z1,Brachiaria serrata,Moderate,7.9,F,Fenced
505,2024,B,2,Z1,Heteropogon contortus,Moderate,8.2,F,Fenced
506,2024,B,2,Z1,Aristida adscensionis,Low,8.9,F,Fenced
507,2024,B,2,Z1,Bothriochloa insculpta,Moderate,9.8,F,Fenced
508,2024,B,2,Z1,Heteropogon contortus,Moderate,18.5,F,Fenced
509,2024,B,2,Z1,Cymbopogon excavatus,Low,18.5,F,Fenced
510,2024,B,2,Z1,Aristida adscensionis,Low,16.1,F,Fenced
511,2024,B,2,Z1,Themeda triandra,High,17.4,F,Fenced
512,2024,B,2,Z1,Heteropogon contortus,Moderate,10.7,F,Fenced
513,2024,B,2,Z1,Cymbopogon excavatus,Low,11,F,Fenced
514,2024,B,2,Z1,NA,NA,14.8,F,Fenced
515,2024,B,2,Z1,NA,NA,14.9,F,Fenced
516,2024,B,2,Z1,Heteropogon contortus,Moderate,9.5,F,Fenced
517,2024,B,2,Z1,Cymbopogon excavatus,Low,10.4,F,Fenced
518,2024,B,2,Z1,Aristida adscensionis,Low,13.2,F,Fenced
519,2024,B,2,Z1,Eragrostis rigidior,Moderate,12.3,F,Fenced
520,2024,B,2,Z1,Cymbopogon excavatus,Low,17.1,F,Fenced
521,2024,B,2,Z1,Aristida adscensionis,Low,17.2,F,Fenced
522,2024,B,2,Z1,Melinis repens,Low,18.8,F,Fenced
523,2024,B,2,Z1,NA,NA,15.6,F,Fenced
524,2024,B,2,Z2,Cymbopogon excavatus,Low,16.8,F,Unfenced
525,2024,B,2,Z2,Hyperrhenia filipendula,Moderate,13.3,F,Unfenced
526,2024,B,2,Z2,Heteropogon contortus,Moderate,11,F,Unfenced
527,2024,B,2,Z2,Melinis repens,Low,22.9,F,Unfenced
528,2024,B,2,Z2,Bothriochloa insculpta,Moderate,NA,F,Unfenced
529,2024,B,2,Z2,Heteropogon contortus,Moderate,3.4,F,Unfenced
530,2024,B,2,Z2,Melinis repens,Low,5.7,F,Unfenced
531,2024,B,2,Z2,Panicum maximum,High,7.4,F,Unfenced
532,2024,B,2,Z2,NA,NA,12,F,Unfenced
533,2024,B,2,Z2,Eragrostis gummiflua,Low,9.6,F,Unfenced
534,2024,B,2,Z2,Heteropogon contortus,Moderate,9.4,F,Unfenced
535,2024,B,2,Z2,Cymbopogon excavatus,Low,9.7,F,Unfenced
536,2024,B,2,Z2,Bothriochloa insculpta,Moderate,9.4,F,Unfenced
537,2024,B,2,Z2,Eragrostis gummiflua,Low,9.3,F,Unfenced
538,2024,B,2,Z2,Heteropogon contortus,Moderate,8.3,F,Unfenced
539,2024,B,2,Z2,Cymbopogon excavatus,Low,7.8,F,Unfenced
540,2024,B,2,Z2,Bothriochloa insculpta,Moderate,7.5,F,Unfenced
541,2024,B,2,Z2,Eragrostis rigidior,Moderate,NA,F,Unfenced
542,2024,B,2,Z2,Melinis repens,Low,NA,F,Unfenced
543,2024,B,2,Z2,Cymbopogon excavatus,Low,9.3,F,Unfenced
544,2024,B,2,Z2,Eragrostis gummiflua,Low,15.3,F,Unfenced
545,2024,B,2,Z2,Heteropogon contortus,Moderate,11,F,Unfenced
546,2024,B,2,Z2,Urochloa mosambicensis,Moderate,6.1,F,Unfenced
547,2024,B,2,Z3,Heteropogon contortus,Moderate,6.3,F,Fenced
548,2024,B,2,Z3,Aristida adscensionis,Low,5.7,F,Fenced
549,2024,B,2,Z3,Bothriochloa insculpta,Moderate,10.9,F,Fenced
550,2024,B,2,Z3,NA,NA,11.1,F,Fenced
551,2024,B,2,Z3,Heteropogon contortus,Moderate,2.1,F,Fenced
552,2024,B,2,Z3,Cymbopogon excavatus,Low,4.6,F,Fenced
553,2024,B,2,Z3,NA,NA,6.9,F,Fenced
554,2024,B,2,Z3,NA,NA,10.6,F,Fenced
555,2024,B,2,Z3,Eragrostis gummiflua,Low,25.2,F,Fenced
556,2024,B,2,Z3,Heteropogon contortus,Moderate,24.3,F,Fenced
557,2024,B,2,Z3,Cymbopogon excavatus,Moderate,24,F,Fenced
558,2024,B,2,Z3,Aristida adscensionis,Low,28.7,F,Fenced
559,2024,B,2,Z3,Melinis repens,Low,NA,F,Fenced
560,2024,B,2,Z3,Digitaria eriantha,High,NA,F,Fenced
561,2024,B,2,Z3,Heteropogon contortus,Moderate,6,F,Fenced
562,2024,B,2,Z3,Cymbopogon excavatus,Low,4.5,F,Fenced
563,2024,B,2,Z3,Setaria pumila ,Moderate,4.7,F,Fenced
564,2024,B,2,Z3,NA,NA,3.8,F,Fenced
565,2024,B,2,Z3,Aristida adscensionis,Low,10.6,F,Fenced
566,2024,B,2,Z3,Heteropogon contortus,Moderate,13,F,Fenced
567,2024,B,2,Z3,Digitaria eriantha,High,12.3,F,Fenced
568,2024,B,2,Z3,NA,NA,NA,F,Fenced
569,2024,B,2,Z4,Heteropogon contortus,Moderate,16.8,F,Unfenced
570,2024,B,2,Z4,Cymbopogon excavatus,NA,19.1,F,Unfenced
571,2024,B,2,Z4,NA,NA,16.8,F,Unfenced
572,2024,B,2,Z4,NA,NA,17.2,F,Unfenced
573,2024,B,2,Z4,Heteropogon contortus,Moderate,12.2,F,Unfenced
574,2024,B,2,Z4,Cymbopogon excavatus,Low,19.4,F,Unfenced
575,2024,B,2,Z4,NA,NA,14.9,F,Unfenced
576,2024,B,2,Z4,NA,NA,13.2,F,Unfenced
577,2024,B,2,Z4,Heteropogon contortus,Moderate,9.3,F,Unfenced
578,2024,B,2,Z4,Cymbopogon excavatus,Low,10.1,F,Unfenced
579,2024,B,2,Z4,Eragrostis rigidior,Moderate,10.8,F,Unfenced
580,2024,B,2,Z4,Aristida  canescens,Low,10,F,Unfenced
581,2024,B,2,Z4,Setaria incrassata,High,NA,F,Unfenced
582,2024,B,2,Z4,Eragrostis gummiflua,Low,NA,F,Unfenced
583,2024,B,2,Z4,Heteropogon contortus,Moderate,9.8,F,Unfenced
584,2024,B,2,Z4,Aristida congesta B,Low,7.6,F,Unfenced
585,2024,B,2,Z4,NA,NA,10,F,Unfenced
586,2024,B,2,Z4,NA,NA,9,F,Unfenced
587,2024,B,2,Z4,Heteropogon contortus,Moderate,9.8,F,Unfenced
588,2024,B,2,Z4,Aristida congesta B,Low,7.6,F,Unfenced
589,2024,B,2,Z4,NA,NA,10,F,Unfenced
590,2024,B,2,Z4,NA,NA,9,F,Unfenced
591,2024,B,2,Z4,Heteropogon contortus,Moderate,8.6,F,Unfenced
592,2024,B,2,Z4,Eragrostis gummiflua,Low,5.2,F,Unfenced
593,2024,B,2,Z4,NA,NA,5.4,F,Unfenced
594,2024,B,2,Z4,NA,NA,4,F,Unfenced
595,2024,B,3,Z1,Cymbopogon excavatus,Low,6.8,TF,Fenced
596,2024,B,3,Z1,Cynodon dactylon,High,8.1,TF,Fenced
597,2024,B,3,Z1,Eragrostis superba,Moderate,8.7,TF,Fenced
598,2024,B,3,Z1,Themeda triandra,High,10.5,TF,Fenced
599,2024,B,3,Z1,Bothriochloa insculpta,Moderate,NA,TF,Fenced
600,2024,B,3,Z1,Cymbopogon plurinodis,Low,9.5,TF,Fenced
601,2024,B,3,Z1,Cymbopogon excavatus,Low,9.9,TF,Fenced
602,2024,B,3,Z1,Setaria incrassata,High,9.1,TF,Fenced
603,2024,B,3,Z1,Eragrostis superba,Moderate,10.2,TF,Fenced
604,2024,B,3,Z1,Digitaria eriantha,High,NA,TF,Fenced
605,2024,B,3,Z1,Heteropogon contortus,Moderate,NA,TF,Fenced
606,2024,B,3,Z1,Melinis repens,Low,NA,TF,Fenced
607,2024,B,3,Z1,Heteropogon contortus,Moderate,7.5,TF,Fenced
608,2024,B,3,Z1,Melinis repens,Low,6.8,TF,Fenced
609,2024,B,3,Z1,Aristida adscensionis,Low,7.3,TF,Fenced
610,2024,B,3,Z1,Bothriochloa insculpta,Moderate,8.6,TF,Fenced
611,2024,B,3,Z1,Cynodon dactylon,High,14.1,TF,Fenced
612,2024,B,3,Z1,Melinis repens,Low,10.9,TF,Fenced
613,2024,B,3,Z1,Aristida adscensionis,Low,10.1,TF,Fenced
614,2024,B,3,Z1,Cymbopogon excavatus,Low,10.4,TF,Fenced
615,2024,B,3,Z1,Cymbopogon plurinodis,Low,NA,TF,Fenced
616,2024,B,3,Z1,Heteropogon contortus,Moderate,15.4,TF,Fenced
617,2024,B,3,Z1,Melinis repens,Low,16.2,TF,Fenced
618,2024,B,3,Z1,Aristida adscensionis,Low,17.1,TF,Fenced
619,2024,B,3,Z1,Bothriochloa insculpta,Moderate,16.9,TF,Fenced
620,2024,B,3,Z1,Cymbopogon plurinodis,Low,NA,TF,Fenced
621,2024,B,3,Z2,Cynodon dactylon,High,10.2,TF,Fenced
622,2024,B,3,Z2,Themeda triandra,High,15.3,TF,Fenced
623,2024,B,3,Z2,Melinis repens,Low,16.6,TF,Fenced
624,2024,B,3,Z2,Eragrostis gummiflua,Low,17.2,TF,Fenced
625,2024,B,3,Z2,Themeda triandra,High,16.9,TF,Fenced
626,2024,B,3,Z2,Hyperrhenia filipendula,Moderate,17.3,TF,Fenced
627,2024,B,3,Z2,Cymbopogon excavatus,Low,15,TF,Fenced
628,2024,B,3,Z2,Setaria pumila ,Moderate,13.6,TF,Fenced
629,2024,B,3,Z2,Sporobolus africanus,Low,NA,TF,Fenced
630,2024,B,3,Z2,Heteropogon contortus,Moderate,17.3,TF,Fenced
631,2024,B,3,Z2,Melinis repens,Low,15.8,TF,Fenced
632,2024,B,3,Z2,Aristida adscensionis,Low,14.8,TF,Fenced
633,2024,B,3,Z2,Cymbopogon plurinodis,Low,14.6,TF,Fenced
634,2024,B,3,Z2,Cymbopogon excavatus,Low,24.7,TF,Fenced
635,2024,B,3,Z2,Heteropogon contortus,Moderate,26.3,TF,Fenced
636,2024,B,3,Z2,Melinis repens,Low,19.7,TF,Fenced
637,2024,B,3,Z2,Eragrostis gummiflua,Low,21.3,TF,Fenced
638,2024,B,3,Z2,Heteropogon contortus,Moderate,7.5,TF,Fenced
639,2024,B,3,Z2,Cymbopogon excavatus,Low,8.5,TF,Fenced
640,2024,B,3,Z2,Eragrostis gummiflua,Low,12.4,TF,Fenced
641,2024,B,3,Z2,NA,NA,13.5,TF,Fenced
642,2024,B,3,Z3,Eragrostis superba,Moderate,7.9,TF,Unfenced
643,2024,B,3,Z3,Heteropogon contortus,Moderate,10.7,TF,Unfenced
644,2024,B,3,Z3,Melinis repens,Low,10.2,TF,Unfenced
645,2024,B,3,Z3,Eragrostis gummiflua,Low,9.6,TF,Unfenced
646,2024,B,3,Z3,Digitaria eriantha,High,3.2,TF,Unfenced
647,2024,B,3,Z3,Heteropogon contortus,Moderate,2.8,TF,Unfenced
648,2024,B,3,Z3,Melinis repens,Low,5.7,TF,Unfenced
649,2024,B,3,Z3,Eragrostis gummiflua,Low,10.1,TF,Unfenced
650,2024,B,3,Z3,Heteropogon contortus,Moderate,7.3,TF,Unfenced
651,2024,B,3,Z3,Setaria sphacelata,High,9.7,TF,Unfenced
652,2024,B,3,Z3,Themeda triandra,High,11.3,TF,Unfenced
653,2024,B,3,Z3,Digitaria eriantha,high,11.9,TF,Unfenced
654,2024,B,3,Z3,Heteropogon contortus,Moderate,13,TF,Unfenced
655,2024,B,3,Z3,Cymbopogon plurinodis,Low,16.9,TF,Unfenced
656,2024,B,3,Z3,Cymbopogon excavatus,Low,16.7,TF,Unfenced
657,2024,B,3,Z3,NA,NA,16.2,TF,Unfenced
658,2024,B,3,Z3,Heteropogon contortus,Moderate,5.9,TF,Unfenced
659,2024,B,3,Z3,Aristida adscensionis,Low,9.5,TF,Unfenced
660,2024,B,3,Z3,Eragrostis superba,Moderate,10.8,TF,Unfenced
661,2024,B,3,Z3,Eragrostis gummiflua,Low,10.1,TF,Unfenced
662,2024,B,3,Z4,Heteropogon contortus,Moderate,8.4,TF,Unfenced
663,2024,B,3,Z4,Aristida adscensionis,Low,7.2,TF,Unfenced
664,2024,B,3,Z4,Digitaria eriantha,High,10.7,TF,Unfenced
665,2024,B,3,Z4,Eragrostis gummiflua,Low,10.1,TF,Unfenced
666,2024,B,3,Z4,Cymbopogon plurinodis,Low,NA,TF,Unfenced
667,2024,B,3,Z4,Heteropogon contortus,Moderate,13.1,TF,Unfenced
668,2024,B,3,Z4,Aristida adscensionis,Low,12.6,TF,Unfenced
669,2024,B,3,Z4,Digitaria eriantha,High,14.6,TF,Unfenced
670,2024,B,3,Z4,NA,NA,13.1,TF,Unfenced
671,2024,B,3,Z4,Heteropogon contortus,Moderate,15,TF,Unfenced
672,2024,B,3,Z4,Aristida adscensionis,Low,14.5,TF,Unfenced
673,2024,B,3,Z4,Setaria pumila ,Moderate,14.1,TF,Unfenced
674,2024,B,3,Z4,NA,NA,15,TF,Unfenced
675,2024,B,3,Z4,Heteropogon contortus,Moderate,7.9,TF,Unfenced
676,2024,B,3,Z4,Melinis repens,Low,10,TF,Unfenced
677,2024,B,3,Z4,Eragrostis gummiflua,Low,10.3,TF,Unfenced
678,2024,B,3,Z4,NA,NA,10.1,TF,Unfenced
679,2024,B,3,Z4,Heteropogon contortus,Moderate,6,TF,Unfenced
680,2024,B,3,Z4,Digitaria eriantha,High,7.8,TF,Unfenced
681,2024,B,3,Z4,Eragrostis gummiflua,Low,6.6,TF,Unfenced
682,2024,B,3,Z4,NA,NA,8.1,TF,Unfenced
683,2024,B,4,Z1,Cymbopogon excavatus,Low,17.7,TFB,Fenced
684,2024,B,4,Z1,Eragrostis superba,Moderate,17.6,TFB,Fenced
685,2024,B,4,Z1,Heteropogon contortus,Moderate,20,TFB,Fenced
686,2024,B,4,Z1,NA,NA,15.4,TFB,Fenced
687,2024,B,4,Z1,Eragrostis gummiflua,Low,11.8,TFB,Fenced
688,2024,B,4,Z1,Heteropogon contortus,Moderate,13,TFB,Fenced
689,2024,B,4,Z1,Aristida adscensionis,Low,11.2,TFB,Fenced
690,2024,B,4,Z1,Digitaria eriantha,High,13.4,TFB,Fenced
691,2024,B,4,Z1,Eragrostis superba,Moderate,NA,TFB,Fenced
692,2024,B,4,Z1,Cymbopogon plurinodis,Low,NA,TFB,Fenced
693,2024,B,4,Z1,Heteropogon contortus,Moderate,10.2,TFB,Fenced
694,2024,B,4,Z1,Eragrostis rigidior,Low,9,TFB,Fenced
695,2024,B,4,Z1,Melinis repens,Low,9,TFB,Fenced
696,2024,B,4,Z1,Bothriochloa insculpta,Moderate,10.2,TFB,Fenced
697,2024,B,4,Z1,Heteropogon contortus,Moderate,7.8,TFB,Fenced
698,2024,B,4,Z1,Eragrostis superba,Moderate,7.4,TFB,Fenced
699,2024,B,4,Z1,Aristida congesta C,Low,8,TFB,Fenced
700,2024,B,4,Z1,Themeda triandra,High,10,TFB,Fenced
701,2024,B,4,Z1,Heteropogon contortus,Moderate,17.3,TFB,Fenced
702,2024,B,4,Z1,Aristida adscensionis,Low,12.7,TFB,Fenced
703,2024,B,4,Z1,Melinis repens,Low,13.3,TFB,Fenced
704,2024,B,4,Z1,Aristida diffusa,Low,12.7,TFB,Fenced
705,2024,B,4,Z1,Hyperrhenia filipendula,Moderate,NA,TFB,Fenced
706,2024,B,4,Z1,Setaria pumila ,Moderate,NA,TFB,Fenced
707,2024,B,4,Z2,Cymbopogon excavatus,Low,3.7,TFB,Fenced
708,2024,B,4,Z2,Heteropogon contortus,Moderate,3.3,TFB,Fenced
709,2024,B,4,Z2,Melinis repens,Low,8.4,TFB,Fenced
710,2024,B,4,Z2,NA,NA,12.3,TFB,Fenced
711,2024,B,4,Z2,Cymbopogon excavatus,Low,17.7,TFB,Fenced
712,2024,B,4,Z2,Heteropogon contortus,Moderate,17.1,TFB,Fenced
713,2024,B,4,Z2,Eragrostis gummiflua,Low,13.3,TFB,Fenced
714,2024,B,4,Z2,Setaria pumila ,Moderate,12.7,TFB,Fenced
715,2024,B,4,Z2,Cymbopogon excavatus,Low,4.1,TFB,Fenced
716,2024,B,4,Z2,Heteropogon contortus,Moderate,10.4,TFB,Fenced
717,2024,B,4,Z2,Aristida diffusa,Low,8.8,TFB,Fenced
718,2024,B,4,Z2,NA,NA,6.9,TFB,Fenced
719,2024,B,4,Z2,Eragrostis gummiflua,Low,6.4,TFB,Fenced
720,2024,B,4,Z2,Cymbopogon excavatus,Low,6.6,TFB,Fenced
721,2024,B,4,Z2,Heteropogon contortus,Moderate,7.3,TFB,Fenced
722,2024,B,4,Z2,Melinis repens,Low,7.6,TFB,Fenced
723,2024,B,4,Z2,Eragrostis rigidior,Moderate,NA,TFB,Fenced
724,2024,B,4,Z2,Aristida  canescens,Low,NA,TFB,Fenced
725,2024,B,4,Z2,Cymbopogon excavatus,Low,21.1,TFB,Fenced
726,2024,B,4,Z2,Heteropogon contortus,Moderate,15.1,TFB,Fenced
727,2024,B,4,Z2,Eragrostis superba,Moderate,12.2,TFB,Fenced
728,2024,B,4,Z2,NA,NA,14.9,TFB,Fenced
729,2024,B,4,Z3,Heteropogon contortus,Moderate,18.3,TFB,Unfenced
730,2024,B,4,Z3,Melinis repens,Low,26,TFB,Unfenced
731,2024,B,4,Z3,Hyperrhenia filipendula,Moderate,24.6,TFB,Unfenced
732,2024,B,4,Z3,Themeda triandra,High,21,TFB,Unfenced
733,2024,B,4,Z3,Heteropogon contortus,Moderate,18.8,TFB,Unfenced
734,2024,B,4,Z3,Melinis repens,Low,11.2,TFB,Unfenced
735,2024,B,4,Z3,Eragrostis rigidior,Moderate,2,TFB,Unfenced
