Year,Site,Plot,Subplot,Spp_name,Grazing_value,DPM_Height,Treatment
2024,D,3,Z3,Andropogon eucomus,Low,7.5,TF
2024,D,3,Z3,Heteropogon contortus,Moderate,5.5,TF
2024,D,3,Z3,Brachiaria nigropedata,High,10.6,TF
2024,D,3,Z3,Eragrostis gummiflua ,Low,9.5,TF
2024,D,3,Z3,Enteropogon macrostachyus,High,11.7,TF
2024,D,3,Z3,Setaria pumila ,Moderate,11,TF
2024,D,3,Z3,,,10.7,TF
2024,D,3,Z3,,,9.7,TF
2024,D,3,Z3,,,0,TF
2024,D,3,Z3,,,0,TF
2024,D,3,Z3,,,0,TF
2024,D,3,Z3,,,0,TF
2024,D,3,Z4,Panicum maximum,High,7.8,TF
2024,D,3,Z4,Enteropogon macrostachyus,High,7.5,TF
2024,D,3,Z4,Aristida adscensionis,Low,7.5,TF
2024,D,3,Z4,,,9.1,TF
2024,D,3,Z4,Heteropogon contortus,Moderate,1.9,TF
2024,D,3,Z4,Aristida adscensionis,Low,4.4,TF
2024,D,3,Z4,Brachiaria nigropedata,High,4.8,TF
2024,D,3,Z4,,,4.1,TF
2024,D,3,Z4,Themeda triandra,High,10,TF
2024,D,3,Z4,Heteropogon contortus,Moderate,4.3,TF
2024,D,3,Z4,Andropogon eucomus,Low,7.7,TF
2024,D,3,Z4,,,7.7,TF
2024,D,3,Z4,Heteropogon contortus,Moderate,8.3,TF
2024,D,3,Z4,Digitaria eriantha,High,7.6,TF
2024,D,3,Z4,,,6.7,TF
2024,D,3,Z4,,,7.3,TF
2024,D,3,Z4,,,0,TF
2024,D,3,Z4,,,0,TF
2024,D,3,Z4,,,0,TF
2024,D,3,Z4,,,0,TF
2024,D,4,Z1,Enteropogon macrostachyus,High,12.5,TFB
2024,D,4,Z1,Heteropogon contortus,Moderate,11.2,TFB
2024,D,4,Z1,,,11,TFB
2024,D,4,Z1,,,10,TFB
2024,D,4,Z1,Sporobolus ioclados,Moderate,2.5,TFB
2024,D,4,Z1,Setaria incrassata,High,5.2,TFB
2024,D,4,Z1,Heteropogon contortus,Moderate,6.3,TFB
2024,D,4,Z1,Brachiaria nigropedata,High,5.9,TFB
2024,D,4,Z1,Melinis repens,Low,NA,TFB
2024,D,4,Z1,Enteropogon macrostachyus,High,2.6,TFB
2024,D,4,Z1,Sporobolus ioclados,Moderate,2.6,TFB
2024,D,4,Z1,Heteropogon contortus,Moderate,2.6,TFB
2024,D,4,Z1,Aristida adscensionis,Low,5.1,TFB
2024,D,4,Z1,Enteropogon macrostachyus,High,2.4,TFB
2024,D,4,Z1,Heteropogon contortus,Moderate,2,TFB
2024,D,4,Z1,,,5.1,TFB
2024,D,4,Z1,,,4.2,TFB
2024,D,4,Z1,Themeda triandra ,High,11.9,TFB
2024,D,4,Z1,Aristida adscensionis,Low,11.1,TFB
2024,D,4,Z1,Enteropogon macrostachyus,High,10.7,TFB
2024,D,4,Z1,Melinis repens,Low,10.2,TFB
2024,D,4,Z1,Eragrostis gummiflua ,Low,NA,TFB
2024,D,4,Z2,Enteropogon macrostachyus,High,7,TFB
2024,D,4,Z2,Aristida adscensionis,Low,7.5,TFB
2024,D,4,Z2,,,7.7,TFB
2024,D,4,Z2,,,7.8,TFB
2024,D,4,Z2,Enteropogon macrostachyus,High,3.8,TFB
2024,D,4,Z2,Aristida adscensionis,Low,4.4,TFB
2024,D,4,Z2,Heteropogon contortus,Moderate,4.2,TFB
2024,D,4,Z2,,,4.6,TFB
2024,D,4,Z2,Enteropogon macrostachyus,High,8.2,TFB
2024,D,4,Z2,Digitaria eriantha,High,8.2,TFB
2024,D,4,Z2,Setaria incrassata,High,6.7,TFB
2024,D,4,Z2,Sporobolus ioclados,Moderate,6,TFB
2024,D,4,Z2,Heteropogon contortus,Moderate,9.5,TFB
2024,D,4,Z2,Aristida diffusa ,Low,8.8,TFB
2024,D,4,Z2,,,8.6,TFB
2024,D,4,Z2,,,8.4,TFB
2024,D,4,Z2,Heteropogon contortus,Moderate,5.6,TFB
2024,D,4,Z2,Sporobolus ioclados,Moderate,7,TFB
2024,D,4,Z2,Aristida diffusa ,Low,6.8,TFB
2024,D,4,Z2,Eragrostis rigidior,Moderate,6.4,TFB
2024,D,4,Z2,Andropogon eucomus,Low,NA,TFB
2024,D,4,Z3,Heteropogon contortus,Moderate,10.5,TFB
2024,D,4,Z3,Setaria incrassata,High,8.1,TFB
2024,D,4,Z3,Andropogon eucomus,Low,8.1,TFB
2024,D,4,Z3,,,7.8,TFB
2024,D,4,Z3,Enteropogon macrostachyus,High,11.5,TFB
2024,D,4,Z3,Heteropogon contortus,Moderate,11.5,TFB
2024,D,4,Z3,Andropogon eucomus,Low,13.8,TFB
2024,D,4,Z3,,,14.9,TFB
2024,D,4,Z3,Enteropogon macrostachyus,High,11.9,TFB
2024,D,4,Z3,Eragrostis superba,Moderate,18.5,TFB
2024,D,4,Z3,Aristida adscensionis,Low,17.7,TFB
2024,D,4,Z3,,,18.4,TFB
2024,D,4,Z3,Heteropogon contortus,Moderate,4.6,TFB
2024,D,4,Z3,Aristida adscensionis,Low,3.2,TFB
2024,D,4,Z3,Pogonarthria squarrosa ,Low,3.6,TFB
2024,D,4,Z3,,,4,TFB
2024,D,4,Z3,Digitaria eriantha,High,11.7,TFB
2024,D,4,Z3,Enteropogon macrostachyus,High,12.9,TFB
2024,D,4,Z3,Panicum maximum,High,13,TFB
2024,D,4,Z3,Aristida adscensionis,Low,14.1,TFB
2024,D,4,Z3,Heteropogon contortus,Moderate,NA,TFB
2024,D,4,Z4,Pogonarthria squarrosa ,Low,11.4,TFB
2024,D,4,Z4,Digitaria eriantha,High,10,TFB
2024,D,4,Z4,Heteropogon contortus,Moderate,10.6,TFB
2024,D,4,Z4,Sporobolus ioclados,Moderate,10.1,TFB
2024,D,4,Z4,Heteropogon contortus,Moderate,23,TFB
2024,D,4,Z4,Eragrostis superba,Moderate,28.2,TFB
2024,D,4,Z4,Eragrostis gummiflua,Low,29.2,TFB
2024,D,4,Z4,Enteropogon macrostachyus,High,29,TFB
2024,D,4,Z4,Enteropogon macrostachyus,High,6.2,TFB
2024,D,4,Z4,Heteropogon contortus,Moderate,6.2,TFB
2024,D,4,Z4,Sporobolus ioclados,Moderate,6.2,TFB
2024,D,4,Z4,Brachiaria nigropedata,High,6,TFB
2024,D,4,Z4,Heteropogon contortus,Moderate,6.8,TFB
2024,D,4,Z4,Enteropogon macrostachyus,High,6.6,TFB
2024,D,4,Z4,Sporobolus ioclados,Moderate,4.9,TFB
2024,D,4,Z4,Aristida diffusa,Low,5.3,TFB
2024,D,4,Z4,Themeda triandra ,High,7.5,TFB
2024,D,4,Z4,Heteropogon contortus,Moderate,7.4,TFB
2024,D,4,Z4,,,8.9,TFB
2024,D,4,Z4,,,9.8,TFB
2024,D,5,Z1,Andropogon eucomus,Low,17.2,THF
2024,D,5,Z1,Enteropogon macrostachyus,High,16.6,THF
2024,D,5,Z1,Heteropogon contortus,Moderate,16.7,THF
2024,D,5,Z1,,,16,THF
2024,D,5,Z1,Aristida diffusa,Low,10,THF
2024,D,5,Z1,Heteropogon contortus,Moderate,9.3,THF
2024,D,5,Z1,,,10.9,THF
2024,D,5,Z1,,,10.7,THF
2024,D,5,Z1,Enteropogon macrostachyus,High,16,THF
2024,D,5,Z1,Hyperrhenia hirta,Low,15.2,THF
2024,D,5,Z1,,,13.4,THF
2024,D,5,Z1,,,17.2,THF
2024,D,5,Z1,Enteropogon macrostachyus,High,9.5,THF
2024,D,5,Z1,Heteropogon contortus,Moderate,13.8,THF
2024,D,5,Z1,,,14.5,THF
2024,D,5,Z1,,,17.8,THF
2024,D,5,Z1,Enteropogon macrostachyus,High,13.3,THF
2024,D,5,Z1,Heteropogon contortus,Moderate,13.9,THF
2024,D,5,Z1,Setaria incrassata,High,17.1,THF
2024,D,5,Z1,,,17.3,THF
2024,D,5,Z2,Heteropogon contortus,Moderate,7.7,THF
2024,D,5,Z2,Aristida congesta B,Low,7.6,THF
2024,D,5,Z2,Eragrostis rigidior,Moderate,7.8,THF
2024,D,5,Z2,Eragrostis gummiflua,Low,7.8,THF
2024,D,5,Z2,Aristida diffusa ,Low,4.5,THF
2024,D,5,Z2,Enteropogon macrostachyus,High,4.2,THF
2024,D,5,Z2,Heteropogon contortus,Moderate,4.6,THF
2024,D,5,Z2,Brachiaria nigropedata,High,4.9,THF
2024,D,5,Z2,Enteropogon macrostachyus,High,2.9,THF
2024,D,5,Z2,Brachiaria nigropedata,High,2.7,THF
2024,D,5,Z2,Sporobolus ioclados,Moderate,2.7,THF
2024,D,5,Z2,Aristida diffusa,Low,2.7,THF
2024,D,5,Z2,Perotis patens,Low,NA,THF
2024,D,5,Z2,Brachiaria nigropedata,High,6.5,THF
2024,D,5,Z2,Enteropogon macrostachyus,Moderate,6.4,THF
2024,D,5,Z2,Aristida diffusa,Low,7.5,THF
2024,D,5,Z2,Aristida adscensionis,Low,7.9,THF
2024,D,5,Z2,Brachiaria nigropedata,High,8.2,THF
2024,D,5,Z2,Eragrostis rigidior,Moderate,7.7,THF
2024,D,5,Z2,,,7.3,THF
2024,D,5,Z2,,,6,THF
2024,D,5,Z3,Heteropogon contortus,Moderate,5.7,THF
2024,D,5,Z3,Enteropogon macrostachyus,High,6.8,THF
2024,D,5,Z3,Sporobolus ioclados,Moderate,7.4,THF
2024,D,5,Z3,Aristida adscensionis,Low,7.7,THF
2024,D,5,Z3,Themeda triandra,High,NA,THF
2024,D,5,Z3,Heteropogon contortus,Moderate,1.8,THF
2024,D,5,Z3,Aristida diffusa,Low,1.8,THF
2024,D,5,Z3,,,1.8,THF
2024,D,5,Z3,,,1.8,THF
2024,D,5,Z3,Cymbopogon excavatus,Low,8.1,THF
2024,D,5,Z3,Cynodon dactylon,High,9.6,THF
2024,D,5,Z3,,,10,THF
2024,D,5,Z3,,,11.4,THF
2024,D,5,Z3,Enteropogon macrostachyus,High,7,THF
2024,D,5,Z3,Heteropogon contortus,Moderate,9.9,THF
2024,D,5,Z3,Hyperrhenia hirta,Moderate,10.9,THF
2024,D,5,Z3,,,11.4,THF
2024,D,5,Z3,Enteropogon macrostachyus,High,6.3,THF
2024,D,5,Z3,Eragrostis rigidior,Moderate,7.4,THF
2024,D,5,Z3,Heteropogon contortus,Moderate,8,THF
2024,D,5,Z3,,,8.8,THF
2024,D,5,Z4,Sporobolus ioclados,Moderate,1.5,THF
2024,D,5,Z4,Aristida diffusa,Low,1.5,THF
2024,D,5,Z4,Cymbopogon excavatus,Low,6,THF
2024,D,5,Z4,,,6,THF
2024,D,5,Z4,Aristida diffusa,Low,11,THF
2024,D,5,Z4,Heteropogon contortus,Moderate,11.4,THF
2024,D,5,Z4,Panicum maximum,High,10.9,THF
2024,D,5,Z4,,,11,THF
2024,D,5,Z4,Cymbopogon excavatus,Low,11.6,THF
2024,D,5,Z4,,,11.6,THF
2024,D,5,Z4,,,17.8,THF
2024,D,5,Z4,,,20,THF
2024,D,5,Z4,Enteropogon macrostachyus,High,14,THF
2024,D,5,Z4,Eragrostis gummiflua,Low,14.6,THF
2024,D,5,Z4,Aristida diffusa,Low,10.5,THF
2024,D,5,Z4,,,12,THF
2024,D,5,Z4,Heteropogon contortus,Moderate,10.3,THF
2024,D,5,Z4,Enteropogon macrostachyus,High,9.7,THF
2024,D,5,Z4,Eragrostis cylindriflora,Moderate,9.1,THF
2024,D,5,Z4,,,8.4,THF
2024,E,1,Z1,Heteropogon contortus,Moderate,3.9,C
2024,E,1,Z1,Aristida adscensionis,Low,4.2,C
2024,E,1,Z1,,,9.5,C
2024,E,1,Z1,,,7.8,C
2024,E,1,Z1,Heteropogon contortus,Moderate,22,C
2024,E,1,Z1,Brachiaria nigropedata,High,17,C
2024,E,1,Z1,,,14.3,C
2024,E,1,Z1,,,13.6,C
2024,E,1,Z1,Brachiaria nigropedata,High,6.6,C
2024,E,1,Z1,Heteropogon contortus,Moderate,5.8,C
2024,E,1,Z1,Eragrostis superba,Moderate,6.2,C
2024,E,1,Z1,Eragrostis gummiflua,Low,6.2,C
2024,E,1,Z1,Heteropogon contortus,Moderate,3.2,C
2024,E,1,Z1,Panicum maximum,High,3.2,C
2024,E,1,Z1,,,3.2,C
2024,E,1,Z1,,,3.2,C
2024,E,1,Z1,Brachiaria nigropedata,High,2.5,C
2024,E,1,Z1,Aristida adscensionis,Low,3.9,C
2024,E,1,Z1,Eragrostis gummiflua,Low,3.6,C
2024,E,1,Z1,Heteropogon contortus,Moderate,3.9,C
2024,E,1,Z1,Eragrostis rigidior,Moderate,NA,C
2024,E,1,Z2,Panicum maximum,High,10.3,C
2024,E,1,Z2,Eragrostis gummiflua,Low,10.1,C
2024,E,1,Z2,Aristida adscensionis,Low,9.5,C
2024,E,1,Z2,Pogonarthria squarrosa ,Low,9,C
2024,E,1,Z2,Digitaria eriantha,High,10.2,C
2024,E,1,Z2,Eragrostis rigidior,Moderate,12.4,C
2024,E,1,Z2,,,19.2,C
2024,E,1,Z2,,,18.7,C
2024,E,1,Z2,Digitaria eriantha,High,11.2,C
2024,E,1,Z2,Heteropogon contortus,Moderate,10.4,C
2024,E,1,Z2,,,10.7,C
2024,E,1,Z2,,,9.9,C
2024,E,1,Z2,Andropogon eucomus,Low,8.6,C
2024,E,1,Z2,Aristida adscensionis,Low,9.2,C
2024,E,1,Z2,Pogonarthria squarrosa ,Low,10.2,C
2024,E,1,Z2,,,10.5,C
2024,E,1,Z2,Digitaria eriantha,High,2.5,C
2024,E,1,Z2,,,4.1,C
2024,E,1,Z2,,,4.6,C
2024,E,1,Z2,,,4.8,C
2024,E,1,Z3,Panicum maximum,High,6.7,C
2024,E,1,Z3,,,10.6,C
2024,E,1,Z3,,,9.9,C
2024,E,1,Z3,,,9.1,C
2024,E,1,Z3,Panicum maximum,High,3.2,C
2024,E,1,Z3,Heteropogon contortus,Moderate,9.7,C
2024,E,1,Z3,Eragrostis rigidior,Moderate,9,C
2024,E,1,Z3,,,7.6,C
2024,E,1,Z3,Digitaria eriantha,High,8.9,C
2024,E,1,Z3,Eragrostis rigidior,Moderate,12.6,C
2024,E,1,Z3,Brachiaria nigropedata,High,12.7,C
2024,E,1,Z3,,,11.1,C
2024,E,1,Z3,Heteropogon contortus,Moderate,13.5,C
2024,E,1,Z3,Digitaria eriantha,High,12,C
2024,E,1,Z3,Eragrostis gummiflua,Low,11.1,C
2024,E,1,Z3,Aristida adscensionis,Low,10.7,C
2024,E,1,Z3,Brachiaria nigropedata,High,2.1,C
2024,E,1,Z3,Aristida adscensionis,Low,5.6,C
2024,E,1,Z3,Enteropogon macrostachyus,High,5.7,C
2024,E,1,Z3,,,0,C
2024,E,1,Z4,Digitaria eriantha,High,6.2,C
2024,E,1,Z4,,,4.9,C
2024,E,1,Z4,,,5.1,C
2024,E,1,Z4,,,8.3,C
2024,E,1,Z4,Digitaria eriantha,High,6.8,C
2024,E,1,Z4,Aristida adscensionis,Low,5.7,C
2024,E,1,Z4,Pogonarthria squarrosa ,Low,3.9,C
2024,E,1,Z4,Chloris virgata,Moderate,3.8,C
2024,E,1,Z4,Digitaria eriantha,High,11.9,C
2024,E,1,Z4,Aristida adscensionis,Low,14.2,C
2024,E,1,Z4,,,12.1,C
2024,E,1,Z4,,,12,C
2024,E,1,Z4,Digitaria eriantha,High,10.9,C
2024,E,1,Z4,Eragrostis gummiflua,Low,6,C
2024,E,1,Z4,Andropogon eucomus,Low,12.4,C
2024,E,1,Z4,Eragrostis superba,Moderate,11.5,C
2024,E,1,Z4,Digitaria eriantha,High,7.3,C
2024,E,1,Z4,Panicum maximum,High,17.7,C
2024,E,1,Z4,,,18,C
2024,E,1,Z4,,,16.5,C
2024,E,1,Z4,,,0,C
2024,E,2,Z1,Panicum maximum,High,8.3,F
2024,E,2,Z1,,,8.7,F
2024,E,2,Z1,,,8.1,F
2024,E,2,Z1,,,8.1,F
2024,E,2,Z1,Heteropogon contortus,Moderate,4.1,F
2024,E,2,Z1,Enteropogon macrostachyus,High,3.4,F
2024,E,2,Z1,,,3.4,F
2024,E,2,Z1,,,5.1,F
2024,E,2,Z1,Urochloa mosambicensis,Moderate,5.6,F
2024,E,2,Z1,Eragrostis gummiflua,Low,4.6,F
2024,E,2,Z1,Aristida adscensionis,Low,0,F
2024,E,2,Z1,,,7.3,F
2024,E,2,Z1,,,0,F
2024,E,2,Z1,,,0,F
2024,E,2,Z1,,,0,F
2024,E,2,Z1,,,0,F
2024,E,2,Z1,Panicum maximum,High,4.7,F
2024,E,2,Z1,Heteropogon contortus,Moderate,4.6,F
2024,E,2,Z1,Enteropogon macrostachyus,High,4.4,F
2024,E,2,Z1,,,4.7,F
2024,E,2,Z2,Urochloa mosambicensis,Moderate,11.3,F
2024,E,2,Z2,Enteropogon macrostachyus,High,11.1,F
2024,E,2,Z2,Eragrostis gummiflua,Low,10.9,F
2024,E,2,Z2,Heteropogon contortus,Moderate,10.7,F
2024,E,2,Z2,Enteropogon macrostachyus,High,11.3,F
2024,E,2,Z2,Eragrostis gummiflua,Low,12.9,F
2024,E,2,Z2,Eragrostis rigidior,Moderate,12.5,F
2024,E,2,Z2,,,12.7,F
2024,E,2,Z2,Heteropogon contortus,Moderate,10.9,F
2024,E,2,Z2,Enteropogon macrostachyus,High,10.7,F
2024,E,2,Z2,,,11.3,F
2024,E,2,Z2,,,12.7,F
2024,E,2,Z2,Enteropogon macrostachyus,High,12.3,F
2024,E,2,Z2,Panicum maximum,High,11.9,F
2024,E,2,Z2,Aristida adscensionis,Low,11.4,F
2024,E,2,Z2,,,11.2,F
2024,E,2,Z2,Heteropogon contortus,Moderate,10.8,F
2024,E,2,Z2,Urochloa mosambicensis,Moderate,10.6,F
2024,E,2,Z2,,,4.6,F
2024,E,2,Z2,,,4.7,F
2024,E,2,Z3,Panicum maximum,High,4.2,F
2024,E,2,Z3,Heteropogon contortus,Moderate,4,F
2024,E,2,Z3,,,5.8,F
2024,E,2,Z3,,,5.5,F
2024,E,2,Z3,Heteropogon contortus,High,2.5,F
2024,E,2,Z3,Eragrostis rigidior,Moderate,3.5,F
2024,E,2,Z3,,,0,F
2024,E,2,Z3,,,0,F
2024,E,2,Z3,Panicum maximum,High,7.6,F
2024,E,2,Z3,Enteropogon macrostachyus,High,8.3,F
2024,E,2,Z3,,,7.6,F
2024,E,2,Z3,,,9.2,F
2024,E,2,Z3,Panicum maximum,High,8.7,F
2024,E,2,Z3,,,4,F
2024,E,2,Z3,,,15.1,F
2024,E,2,Z3,,,15.3,F
2024,E,2,Z3,Enteropogon macrostachyus,High,6.3,F
2024,E,2,Z3,Panicum maximum,High,6.1,F
2024,E,2,Z3,,,5.7,F
2024,E,2,Z3,,,6.7,F
2024,E,2,Z4,Enteropogon macrostachyus,High,10.2,F
2024,E,2,Z4,Panicum maximum,High,11.2,F
2024,E,2,Z4,,,10.7,F
2024,E,2,Z4,,,12.6,F
2024,E,2,Z4,Enteropogon macrostachyus,High,5.3,F
2024,E,2,Z4,Panicum maximum,High,6.1,F
2024,E,2,Z4,,,9.3,F
2024,E,2,Z4,,,10.8,F
2024,E,2,Z4,Heteropogon contortus,Moderate,23.3,F
2024,E,2,Z4,Panicum maximum,High,19,F
2024,E,2,Z4,,,16.7,F
2024,E,2,Z4,,,19.9,F
2024,E,2,Z4,Pogonarthria squarrosa ,Low,17,F
2024,E,2,Z4,Aristida adscensionis,Low,15.1,F
2024,E,2,Z4,Heteropogon contortus,Moderate,13.7,F
2024,E,2,Z4,Eragrostis rigidior,Moderate,17.9,F
2024,E,2,Z4,Aristida adscensionis,Low,12,F
2024,E,2,Z4,Heteropogon contortus,Moderate,11.4,F
2024,E,2,Z4,Eragrostis rigidior,Moderate,10.9,F
2024,E,2,Z4,Setaria incrassata,High,10.3,F
2024,E,2,Z4,Eragrostis gummiflua,Low,NA,F
2024,E,3,Z1,Heteropogon contortus,Moderate,3.3,F
2024,E,3,Z1,Urochloa mosambicensis,Moderate,9.5,F
2024,E,3,Z1,,,10,F
2024,E,3,Z1,,,15.9,F
2024,E,3,Z1,Panicum maximum,High,4.4,F
2024,E,3,Z1,Aristida adscensionis,Low,3.6,F
2024,E,3,Z1,Heteropogon contortus,Moderate,3.3,F
2024,E,3,Z1,Eragrostis rigidior,Moderate,5.2,F
2024,E,3,Z1,Panicum maximum,High,11.4,F
2024,E,3,Z1,Heteropogon contortus,Moderate,9,F
2024,E,3,Z1,,,8.5,F
2024,E,3,Z1,,,8.5,F
2024,E,3,Z1,Panicum maximum,High,6.7,F
2024,E,3,Z1,Digitaria eriantha,High,8.5,F
2024,E,3,Z1,,,9.4,F
2024,E,3,Z1,,,7,F
2024,E,3,Z1,Urochloa mosambicensis,Moderate,3,F
2024,E,3,Z1,Aristida adscensionis,Low,4.2,F
2024,E,3,Z1,Heteropogon contortus,Moderate,4.2,F
2024,E,3,Z1,Cymbopogon excavatus,Low,4.6,F
2024,E,3,Z1,Eragrostis gummiflua,Low,NA,F
2024,E,3,Z2,Urochloa mosambicensis,,2,F
2024,E,3,Z2,,,2,F
2024,E,3,Z2,,,2,F
2024,E,3,Z2,,,2,F
2024,E,3,Z2,Aristida diffusa,,9.7,F
2024,E,3,Z2,Panicum maximum,,8.9,F
2024,E,3,Z2,Aristida adscensionis,,8.4,F
2024,E,3,Z2,Eragrostis rigidior,,7.8,F
2024,E,3,Z2,Panicum maximum,,11.5,F
2024,E,3,Z2,,,11.9,F
2024,E,3,Z2,,,11.5,F
2024,E,3,Z2,,,11.2,F
2024,E,3,Z2,Panicum maximum,,24.4,F
2024,E,3,Z2,Enteropogon macrostachyus,,15,F
2024,E,3,Z2,,,12,F
2024,E,3,Z2,,,14.6,F
2024,E,3,Z2,Panicum maximum,,5.8,F
2024,E,3,Z2,,,3.7,F
2024,E,3,Z2,,,5.6,F
2024,E,3,Z2,,,5.5,F
2024,E,3,Z3,Eragrostis rigidior,Moderate,3,F
2024,E,3,Z3,Heteropogon contortus,Moderate,4.4,F
2024,E,3,Z3,Cymbopogon excavatus,Low,9.6,F
2024,E,3,Z3,,,10.4,F
2024,E,3,Z3,Heteropogon contortus,Moderate,12,F
2024,E,3,Z3,Urochloa mosambicensis,Moderate,12.1,F
2024,E,3,Z3,Panicum maximum,High,12.7,F
2024,E,3,Z3,,,10.5,F
2024,E,3,Z3,Eragrostis rigidior,Moderate,0,F
2024,E,3,Z3,Heteropogon contortus,Moderate,1.7,F
2024,E,3,Z3,Panicum maximum,High,1.8,F
2024,E,3,Z3,Eragrostis superba,Moderate,5.2,F
2024,E,3,Z3,Eragrostis gummiflua,Low,NA,F
2024,E,3,Z3,Aristida adscensionis,Low,NA,F
2024,E,3,Z3,Pogonarthria squarrosa ,Low,NA,F
2024,E,3,Z3,Eragrostis rigidior,Moderate,6.5,F
2024,E,3,Z3,Heteropogon contortus,Moderate,4.3,F
2024,E,3,Z3,Eragrostis gummiflua,Low,7.1,F
2024,E,3,Z3,Aristida adscensionis,Low,8.3,F
2024,E,3,Z3,Heteropogon contortus,Moderate,5.3,F
2024,E,3,Z3,Eragrostis gummiflua,Low,4.6,F
2024,E,3,Z3,,,4.1,F
2024,E,3,Z3,,,4.5,F
2024,E,3,Z4,Cymbopogon excavatus,Low,4.5,F
2024,E,3,Z4,Heteropogon contortus,Moderate,4.5,F
2024,E,3,Z4,Urochloa mosambicensis,Moderate,9.9,F
2024,E,3,Z4,,,12.9,F
2024,E,3,Z4,Panicum maximum,High,11.7,F
2024,E,3,Z4,,,10.8,F
2024,E,3,Z4,,,8.4,F
2024,E,3,Z4,,,9.9,F
2024,E,3,Z4,Heteropogon contortus,Moderate,18.2,F
2024,E,3,Z4,,,22.3,F
2024,E,3,Z4,,,17.6,F
2024,E,3,Z4,,,17.5,F
2024,E,3,Z4,Panicum maximum,High,4.3,F
2024,E,3,Z4,Eragrostis rigidior,Moderate,4.5,F
2024,E,3,Z4,Eragrostis gummiflua,Low,6.8,F
2024,E,3,Z4,,,6.2,F
2024,E,3,Z4,Panicum maximum,High,8.5,F
2024,E,3,Z4,Eragrostis rigidior,Moderate,8.3,F
2024,E,3,Z4,,,7.4,F
2024,E,3,Z4,,,7.9,F
2024,E,4,Z1,Heteropogon contortus,High,5.4,TFB
2024,E,4,Z1,,,6.1,TFB
2024,E,4,Z1,,,6.7,TFB
2024,E,4,Z1,,,6.6,TFB
2024,E,4,Z1,Panicum maximum,High,7,TFB
2024,E,4,Z1,,,7.6,TFB
2024,E,4,Z1,,,5.7,TFB
2024,E,4,Z1,,,5.6,TFB
2024,E,4,Z1,Digitaria eriantha,High,2.7,TFB
2024,E,4,Z1,Heteropogon contortus,Moderate,2.6,TFB
2024,E,4,Z1,Eragrostis gummiflua,Low,2.6,TFB
2024,E,4,Z1,Aristida adscensionis,Low,2.6,TFB
2024,E,4,Z1,Heteropogon contortus,Moderate,8.3,TFB
2024,E,4,Z1,,,8.1,TFB
2024,E,4,Z1,,,8,TFB
2024,E,4,Z1,,,7.7,TFB
2024,E,4,Z1,Enteropogon macrostachyus,High,13.3,TFB
2024,E,4,Z1,,,15.4,TFB
2024,E,4,Z1,,,13.9,TFB
2024,E,4,Z1,,,13.6,TFB
2024,E,4,Z2,Heteropogon contortus,Moderate,5.2,TFB
2024,E,4,Z2,Aristida adscensionis,Low,14.8,TFB
2024,E,4,Z2,,,14.6,TFB
2024,E,4,Z2,,,14.4,TFB
2024,E,4,Z2,Heteropogon contortus,Moderate,3,TFB
2024,E,4,Z2,Eragrostis gummiflua,Low,3.6,TFB
2024,E,4,Z2,Aristida adscensionis,Low,3.8,TFB
2024,E,4,Z2,Eragrostis rigidior,Moderate,5.6,TFB
2024,E,4,Z2,Heteropogon contortus,Moderate,8.1,TFB
2024,E,4,Z2,,,6.5,TFB
2024,E,4,Z2,,,6.3,TFB
2024,E,4,Z2,,,6.1,TFB
2024,E,4,Z2,Heteropogon contortus,Moderate,6.5,TFB
2024,E,4,Z2,,,6.6,TFB
2024,E,4,Z2,,,9.4,TFB
2024,E,4,Z2,,,10.3,TFB
2024,E,4,Z2,Heteropogon contortus,Moderate,10.4,TFB
2024,E,4,Z2,Cymbopogon excavatus,Low,7.4,TFB
2024,E,4,Z2,,,7.6,TFB
2024,E,4,Z2,,,6.8,TFB
2024,E,4,Z3,Panicum maximum,High,9.8,TFB
2024,E,4,Z3,,,11.7,TFB
2024,E,4,Z3,,,11.3,TFB
2024,E,4,Z3,,,12.3,TFB
2024,E,4,Z3,Pogonarthria squarrosa ,Low,13.2,TFB
2024,E,4,Z3,Panicum maximum,High,5.6,TFB
2024,E,4,Z3,Aristida adscensionis,Low,2.8,TFB
2024,E,4,Z3,,,5,TFB
2024,E,4,Z3,Heteropogon contortus,Moderate,20.3,TFB
2024,E,4,Z3,,,16,TFB
2024,E,4,Z3,,,16.9,TFB
2024,E,4,Z3,,,14.9,TFB
2024,E,4,Z3,Heteropogon contortus,Moderate,7.1,TFB
2024,E,4,Z3,Eragrostis gummiflua,Low,6.9,TFB
2024,E,4,Z3,Eragrostis rigidior,Moderate,7.1,TFB
2024,E,4,Z3,,,7.2,TFB
2024,E,4,Z3,Panicum maximum,High,6.6,TFB
2024,E,4,Z3,,,3.5,TFB
2024,E,4,Z3,,,6.3,TFB
2024,E,4,Z3,,,12.9,TFB
2024,E,4,Z4,Heteropogon contortus,Moderate,8.1,TFB
2024,E,4,Z4,Enteropogon macrostachyus,High,7.5,TFB
2024,E,4,Z4,Urochloa mosambicensis,Moderate,6.8,TFB
2024,E,4,Z4,,,6.3,TFB
2024,E,4,Z4,Eragrostis rigidior,Moderate,3.1,TFB
2024,E,4,Z4,,,2.4,TFB
2024,E,4,Z4,,,0,TFB
2024,E,4,Z4,,,0,TFB
2024,E,4,Z4,Panicum maximum,High,6.1,TFB
