Year,Site,Plot,Subplot,Fencing,Encroachment_level,Treatment,Species_name,Max_height(m),No_of_resprouts ,Length_of_ longest_ resprout_(cm),Mode_of_resprouting ,Stem_diameter_(cm),Woody_class,Dead (m),BD,BD_Height,Comment
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.1,2,50,B,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.2,2,15,STEM,7,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.2,2,20,STEM,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.2,2,130,STEM,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.25,20,80,STEM,7,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.3,19,30,STEM,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum apiculatum,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum hereroense,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum hereroense,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum hereroense,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,0.15,18,65,BS,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Combretum molle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,2,NA,NA,NA,7,NA,NA,Y,2,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,2.3,NA,NA,NA,4,NA,NA,Y,2.3,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,2.5,NA,NA,NA,5,NA,NA,Y,2.5,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3,NA,NA,NA,6,NA,NA,Y,3,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3.2,NA,NA,NA,3,NA,NA,Y,3.2,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,4.8,NA,NA,NA,2.5,NA,NA,Y,4.8,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.1,0,NA,NA,2,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.1,10,40,B,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,0,NA,NA,2.5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,0,NA,NA,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,0,NA,NA,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,0,NA,NA,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,0,NA,NA,7,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,1,5,B,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,1,5,B,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,1,5,B,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,1,5,B,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,3,10,B,2.5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,3,15,B,NA,NA,NA,Y,0.45,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,7,80,BS,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,7,80,BS,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,7,80,BS,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,7,80,BS,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,7,100,BS,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,11,100,BS,9,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,13,40,B,8,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,0,NA,B,8,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,0,NA,NA,2,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,0,NA,NA,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,2,15,STEM,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,2,30,STEM,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,2,30,STEM,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,2,30,STEM,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,8,60,B,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,8,60,B,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,9,30,B,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,10,45,B,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,10,45,B,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,10,45,B,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.25,3,40,B,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.25,6,20,STEM,2,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.25,11,35,STEM,8,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,4,30,B,2,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.9,14,90,NA,2.5,NA,NA,Y,3,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.9,14,90,NA,2.5,NA,NA,Y,3,BD
2026,E,4,Z2,Unfenced,High,TFB,Dichrostachys cinerea,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,1.5,3,150,B,4,NA,NA,Y,3,BD
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.15,1,170,B,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.15,4,140,B,3,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.2,12,100,B,5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.25,2,60,B,6,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.25,20,110,B,5.5,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Euclea divinorum,1,7,100,B,2,NA,NA,Y,2,BD
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Fluegga virosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Grewia decomovulata,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Grewia decomovulata,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Grewia decomovulata,1,15,100,B,2,NA,NA,Y,2,BD
2026,E,4,Z2,Unfenced,High,TFB,Grewia monticola,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Grewia monticola,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Gymnosporia senegalensis,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.8,3,80,B,NA,NA,NA,Y,1,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Ormocarpum trichocarpum,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.1,11,90,B,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.15,17,20,STEM,4,Cut stump,NA,NA,NA,Cut stump
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Peltophorum africanum,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Senegalia nigrescens,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.3,6,30,B,NA,NA,NA,Y,0.9,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia gerrardii,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia nilotica,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026,E,4,Z2,Unfenced,High,TFB,Vachellia nilotica,2.8,NA,NA,NA,6,NA,NA,Y,2.8,BD
2026,E,4,Z2,Unfenced,High,TFB,Vachellia nilotica,2.8,NA,NA,NA,6,NA,NA,Y,2.8,BD
