Date,Site,Plot,Subplot,Quadrat,Spp_name,Number,Grazing_value,DPM Height,KgDM,Grazing activity,Quadrat under canopy,Biomass intensity,Dung presence,Longest_grass(m),Fencing,Treatment,
14/04/2025,A,3,Z1,2,Hyparrhenia hirta,1,,46.7,7024,N,Y,1.5,N,1.5,Fenced,TFB,
14/04/2025,A,3,Z1,2,,,,0,0,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,2,,,,0,0,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,2,,,,0,0,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,3,Bothriochloa insculpta,6,,20.6,3384,N,N,4,N,1,Fenced,TFB,
14/04/2025,A,3,Z1,3,Cymbopogon excavatus,1,,16.1,2754,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,3,,,,15.6,2684,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,3,,,,14.4,2516,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,4,Andropogon eucomas,3,,18.1,3034,N,N,5.5,N,1.2,Fenced,TFB,
14/04/2025,A,3,Z1,4,Bothriochloa insculpta,5,,14.3,2502,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,4,Urochloa mosambicensis,2,,12.7,2278,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,4,,,,12.4,2236,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,1,Urochloa mosambicensis,6,,20.9,3426,N,N,7.5,N,1.2,Fenced,TFB,
14/04/2025,A,3,Z1,1,Aristida congesta C,4,,25.5,4070,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,1,Themeda triandra,3,,28.6,4504,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,1,,,,1.3,688,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,5,Hyperthelia dissoluta,3,,56.5,8410,N,N,7,N,2.5,Fenced,TFB,
14/04/2025,A,3,Z1,5,Hyperrhenia filipendula,5,,11.2,2068,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,5,Heteropogon contortus,4,,61.9,9166,,,,,,Fenced,TFB,
14/04/2025,A,3,Z1,5,,,,9.7,1858,,,,,,Fenced,TFB,
14/04/2025,A,3,Z2,1,Cymbopogon excavatus,2,,32.7,5078,N,N,1.5,N,1.1,Unfenced,TFB,
14/04/2025,A,3,Z2,1,Urochloa mosambicensis,1,,3.8,1038,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,1,,,,3.8,1038,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,1,,,,8.1,1634,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,5,Bothriochloa insculpta,8,,17.3,2922,Y,N,4.5,N,1,Unfenced,TFB,
14/04/2025,A,3,Z2,5,Miscanthus junceus,1,,11.5,2110,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,5,Setaria incressata,3,,14.4,2516,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,5,,,,14.2,2488,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,4,Bothriochloa insculpta,3,,12.3,2222,N,N,4.5,N,1,Unfenced,TFB,
14/04/2025,A,3,Z2,4,Digitaria erianthra,16,,10.5,1970,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,4,Eragrostis gummiflua,1,,14.3,2502,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,4,,,,13.2,2348,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,3,Hyparrhenia hirta,5,,26.2,4182,N,N,6,N,1.8,Unfenced,TFB,
14/04/2025,A,3,Z2,3,Miscanthus junceus,2,,6.4,1396,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,3,,,,4.3,1102,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,3,,,,18.6,3104,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,2,Aristida congesta C,15,,15.2,2628,N,N,3,N,0.6,Unfenced,TFB,
14/04/2025,A,3,Z2,2,Bothriochloa insculpta,6,,14.4,2516,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,2,,,,11.7,2138,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z2,2,,,,12.7,2278,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,4,Urochloa mosambicensis,3,,23,3720,N,Y,6,N,1.3,Unfenced,TFB,
14/04/2025,A,3,Z4,4,Cymbopogon excavatus,9,,25.7,1498,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,4,Brachiaria serrata,2,,29.4,,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,4,,,,5.4,1256,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,1,Urochloa mosambicensis,3,,17.3,2922,N,Y,1.5,N,1,Unfenced,TFB,
14/04/2025,A,3,Z4,1,Aristida congesta C,1,,5.1,1214,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,1,Hyperthelia dissoluta,1,,5.1,1214,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,1,,,,0,0,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,2,Setaria sphacelata,2,,12.9,,N,N,6,N,1,Unfenced,TFB,
14/04/2025,A,3,Z4,2,Heteropogon contortus,2,,10.3,1942,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,2,Brachiaria serrata,5,,17.4,2936,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,2,,,,11.4,2096,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,3,Urochloa mosambicensis,3,,11.5,2110,Y,N,2,N,1,Unfenced,TFB,
14/04/2025,A,3,Z4,3,Heteropogon contortus,1,,19.3,3202,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,3,,,,20.4,3356,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,3,,,,49.9,7486,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,5,Hyperthelia dissoluta,6,,50.3,7542,N,N,5,N,2.5,Unfenced,TFB,
14/04/2025,A,3,Z4,5,Aristida congesta C,1,,29.9,4406,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,5,Urochloa mosambicensis,3,,24.7,3958,,,,,,Unfenced,TFB,
14/04/2025,A,3,Z4,5,,,,23.8,3822,,,,,,Unfenced,TFB,
14/04/2025,A,4,Z3,2,Hyperrhenia filipendula,3,,18,3020,N,N,7,N,1.2,Fenced,TF,
14/04/2025,A,4,Z3,2,Bothriochloa insculpta,8,,23.6,3804,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,2,Setaria incressata,1,,20.9,3426,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,2,,,,21.1,3455,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,1,Hyperthelia dissoluta,1,,16,2740,N,N,6.5,N,1.1,Fenced,TF,
14/04/2025,A,4,Z3,1,Bothriochloa insculpta,12,,17.4,2936,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,1,,,,19.1,3174,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,1,,,,18.2,3048,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,5,Bothriochloa insculpta,12,,12.1,,N,Y,7,N,0.8,Fenced,TF,
14/04/2025,A,4,Z3,5,Heteropogon contortus,1,,13.4,2376,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,5,Andropogon eucomas,1,,13.9,2446,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,5,,,,16.7,,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,3,Cymbopogon excavatus,3,,26.4,4196,N,Y,6.5,N,0.5,Fenced,TF,
14/04/2025,A,4,Z3,3,Bothriochloa insculpta,5,,22.7,3678,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,3,,,,23.9,3846,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,3,,,,12.2,2228,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,4,Digitaria erianthra,6,,14.3,2502,N,Y,7,N,0.9,Fenced,TF,
14/04/2025,A,4,Z3,4,Bothriochloa insculpta,3,,17.2,2908,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,4,,,,15.8,2712,,,,,,Fenced,TF,
14/04/2025,A,4,Z3,4,,,,15.9,2726,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,2,Urochloa mosambicensis,1,,13.3,2362,N,N,5,N,0.6,Fenced,TF,
14/04/2025,A,4,Z1,2,Diheteropogon anplactence,3,,12.8,2292,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,2,Bothriochloa insculpta,13,,13.8,,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,2,Heteropogon contortus,1,,12.2,2208,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,2,Eragrostis gummiflua,3,,,,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,5,Bothriochloa insculpta,14,,36,5540,N,N,8,N,1,Fenced,TF,
14/04/2025,A,4,Z1,5,,,,37.4,5736,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,5,,,,37.2,5708,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,5,,,,31.4,4896,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,1,Heteropogon contortus,1,,28.7,4518,N,Y,6.5,N,1.5,Fenced,TF,
14/04/2025,A,4,Z1,1,Urochloa mosambicensis,1,,16.6,2824,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,1,Bothriochloa insculpta,10,,24.4,3636,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,1,,,,23.4,3776,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,4,Urochloa mosambicensis,5,,18.1,3034,N,N,8,N,1,Fenced,TF,
14/04/2025,A,4,Z1,4,Andropogon eucomas,3,,21.1,3468,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,4,Bothriochloa insculpta,9,,24.2,3888,,,,,,Fenced,TF,
14/04/2025,A,4,Z1,4,,,,18.2,3048,,,,,,Fenced,TF,
14/04/2025,A,4,Z2,1,Digitaria erianthra,4,,13.3,3062,N,N,5.5,N,1,Unfenced,TF,
14/04/2025,A,4,Z2,1,Aristida adscensionis,1,,18.5,3090,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,1,Bothriochloa insculpta,8,,15.1,2614,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,1,,,,15.2,2628,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,2,Hyperrhenia filipendula,3,,16.6,2824,N,Y,3,N,0.75,Unfenced,TF,
14/04/2025,A,4,Z2,2,Cymbopogon excavatus,1,,15.2,2628,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,2,Miscanthus junceus,3,,13.3,2362,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,2,Heteropogon contortus,3,,13.6,2404,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,2,Urochloa mosambicensis,1,,,,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,4,Setaria incressata,12,,13.4,2376,N,Y,6,N,1.3,Unfenced,TF,
14/04/2025,A,4,Z2,4,Cymbopogon excavatus,1,,14,2460,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,4,Hyparrhenia hirta,1,,15.1,2614,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,4,Heteropogon contortus,3,,15.9,2126,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,4,Diheteropogon anplactence,1,,,,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,5,Heteropogon contortus,2,,26.8,4252,N,Y,6.5,N,1,Unfenced,TF,
14/04/2025,A,4,Z2,5,Digitaria erianthra,5,,17.6,2964,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,5,,,,16.8,2852,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,5,,,,15.1,2614,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,3,Heteropogon contortus,4,,15.8,2712,N,Y,7,N,1.3,Unfenced,TF,
14/04/2025,A,4,Z2,3,Digitaria erianthra,3,,12.2,3048,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,3,Diheteropogon anplactence,2,,17.4,2936,,,,,,Unfenced,TF,
14/04/2025,A,4,Z2,3,Panicum maximum,7,,17.7,2978,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,1,Urochloa mosambicensis,1,,20.3,3342,N,Y,4,N,1,Unfenced,TF,
14/04/2025,A,4,Z4,1,Digitaria erianthra,6,,16.9,2866,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,1,Bothriochloa insculpta,9,,18.4,3066,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,1,Heteropogon contortus,3,,18,3040,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,1,Melinis repens,4,,,,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,4,Bothriochloa insculpta,9,,24.8,3972,N,N,6,N,1.2,Unfenced,TF,
14/04/2025,A,4,Z4,4,Heteropogon contortus,5,,23.7,3818,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,4,Digitaria erianthra,4,,21.8,3552,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,4,,,,20.4,3356,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,2,Heteropogon contortus,9,,11.6,2144,N,N,4,N,1,Unfenced,TF,
14/04/2025,A,4,Z4,2,Eragrostis superba,1,,15.9,2726,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,2,Aristida congesta C,5,,19.6,3244,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,2,,,,8.4,1676,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,5,Heteropogon contortus,4,,11.5,2110,N,Y,7,N,1.1,Unfenced,TF,
14/04/2025,A,4,Z4,5,Digitaria erianthra,20,,14.9,2586,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,5,Eragrostis superba,1,,15.4,2656,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,5,,,,16.3,2782,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,3,Urochloa mosambicensis,3,,22.1,3594,N,N,6,N,1.1,Unfenced,TF,
14/04/2025,A,4,Z4,3,Digitaria erianthra,13,,19.4,3216,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,3,Heteropogon contortus,4,,18.3,3062,,,,,,Unfenced,TF,
14/04/2025,A,4,Z4,3,,,,16.7,2838,,,,,,Unfenced,TF,
15/04/2025,E,4,Z3,1,Eragrostis curvula,2,,9.6,1844,N,Y,6.5,N,0.75,Fenced,TFB,
15/04/2025,E,4,Z3,1,Panicum maximum,4,,13.7,2418,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,1,Chloris virgata,3,,13.3,2362,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,1,Dactyloctenium giganteum,2,,13.4,2376,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,1,Setaria incressata,1,,,,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,2,Sporobolus africanus,1,,0,0,N,Y,0.5,N,0.25,Fenced,TFB,
15/04/2025,E,4,Z3,2,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,2,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,2,,,,1.6,,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,3,Heteropogon contortus,3,,11.4,2096,N,Y,1,N,1,Fenced,TFB,
15/04/2025,E,4,Z3,3,,,,8.8,1732,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,3,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,3,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,5,Heteropogon contortus,3,,8.4,1676,N,Y,2,N,1,Fenced,TFB,
15/04/2025,E,4,Z3,5,Enteropogon macrostachyus,2,,6.2,1648,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,5,Setaria incressata,1,,7.8,1592,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,5,Eragrostis viscosa,2,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,5,Brachiaria brizantha,2,,,,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,4,Heteropogon contortus,2,,3.3,962,N,N,2.5,N,0.6,Fenced,TFB,
15/04/2025,E,4,Z3,4,Brachiaria brizantha,1,,4.1,1074,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,4,Eragrostis gummiflua,10,,3.4,976,,,,,,Fenced,TFB,
15/04/2025,E,4,Z3,4,Eragrostis viscosa,3,,3.2,948,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,3,Digitaria erianthra,2,,1.7,738,N,Y,2.5,N,0.8,Fenced,TFB,
15/04/2025,E,4,Z1,3,Panicum maximum,1,,1.7,738,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,3,Eragrostis viscosa,3,,3.7,10.8,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,3,Eragrostis gummiflua,20,,3.5,990,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,4,Aristida adscensionis,1,,2.5,850,N,Y,1.5,N,0.9,Fenced,TFB,
15/04/2025,E,4,Z1,4,Eragrostis cylindriflora,1,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,4,Heteropogon contortus,4,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,4,,,,2.3,822,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,1,Heteropogon contortus,5,,4.4,1116,N,Y,3,N,1.1,Fenced,TFB,
15/04/2025,E,4,Z1,1,Brachiaria nigropedata,2,,7.5,1550,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,1,Panicum maximum,2,,6.9,1466,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,1,Setaria incressata,2,,7.6,1564,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,2,Brachiaria nigropedata,3,,11.7,2138,N,N,8,N,0.8,Fenced,TFB,
15/04/2025,E,4,Z1,2,Eragrostis curvula,2,,8.2,1648,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,2,Panicum maximum,5,,13.1,2334,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,2,Setaria incressata,3,,37.2,5708,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,5,Cymbopogon excavatus,2,,15.5,2670,N,Y,1.5,N,0.75,Fenced,TFB,
15/04/2025,E,4,Z1,5,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,5,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z1,5,,,,0,0,,,,,,Fenced,TFB,
15/04/2025,E,4,Z2,2,Eragrostis viscosa,5,,0,0,N,Y,2,N,0.3,Unfenced,TFB,
15/04/2025,E,4,Z2,2,Panicum maximum,8,,2.1,794,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,2,Eragrostis gummiflua,3,,6.8,1452,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,2,,,,5.3,1242,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,1,Heteropogon contortus,3,,2.9,906,N,Y,5.5,N,0.8,Unfenced,TFB,Too many forbs
15/04/2025,E,4,Z2,1,,,,2.9,906,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,1,,,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,1,,,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,5,Heteropogon contortus,4,,2.5,850,N,Y,2.5,N,1,Unfenced,TFB,
15/04/2025,E,4,Z2,5,Eragrostis viscosa,4,,2.2,808,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,5,Enteropogon macrostachyus,1,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,5,,,,4.5,1130,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,4,Enteropogon macrostachyus,1,,4,1060,N,N,5,N,0.25,Unfenced,TFB,Too many forbs
15/04/2025,E,4,Z2,4,,,,4,1060,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,4,,,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,4,,,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,3,Heteropogon contortus,1,,0,0,N,Y,0.5,N,0.1,Unfenced,TFB,
15/04/2025,E,4,Z2,3,Setaria incressata,1,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,3,Panicum maximum,1,,0,0,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z2,3,,,,1.6,724,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,4,Heteropogon contortus,8,,8.6,1704,N,Y,5.5,N,1.2,Unfenced,TFB,
15/04/2025,E,4,Z4,4,Cymbopogon excavatus,2,,8,1620,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,4,,,,13.5,2390,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,4,,,,15.9,2726,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,3,Panicum maximum,1,,13.7,2418,N,Y,0.5,N,1.2,Unfenced,TFB,
15/04/2025,E,4,Z4,3,Heteropogon contortus,2,,3.3,962,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,3,,,,3.2,948,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,3,,,,3.7,1018,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Eragrostis curvula,8,,2.1,794,N,N,5,N,0.25,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Panicum maximum,6,,2.2,808,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Brachiaria nigropedata,2,,2.7,878,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,2,Chloris virgata,1,,2.1,794,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Brachiaria nigropedata,3,,5,1200,N,Y,4.5,N,1.1,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Panicum maximum,1,,12.6,2264,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Eragrostis viscosa,5,,12.5,2250,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,5,Enteropogon macrostachyus,1,,12.5,2250,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,1,Heteropogon contortus,3,,5.1,1214,N,Y,3,N,0.9,Unfenced,TFB,
15/04/2025,E,4,Z4,1,,,,5.6,1284,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,1,,,,4.3,1102,,,,,,Unfenced,TFB,
15/04/2025,E,4,Z4,1,,,,5,1340,,,,,,Unfenced,TFB,
15/04/2025,E,3,Z1,4,Eragrostis curvula,4,,2.1,794,N,Y,0.5,N,0.25,Fenced,TF,Too many forbs
15/04/2025,E,3,Z1,4,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,4,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,4,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,5,Heteropogon contortus,5,,2.3,822,N,Y,3,N,0.85,Fenced,TF,
15/04/2025,E,3,Z1,5,Eragrostis viscosa,12,,2.6,864,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,5,Brachiaria nigropedata,2,,2.8,892,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,5,Setaria incressata,2,,5.3,1242,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,1,Heteropogon contortus,2,,14.8,2572,N,Y,6,N,1,Fenced,TF,
15/04/2025,E,3,Z1,1,Digitaria erianthra,26,,10.6,1984,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,1,,,,9.8,1844,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,1,,,,8.5,1704,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,2,Heteropogon contortus,10,,2.7,878,N,Y,3,N,0.9,Fenced,TF,
15/04/2025,E,3,Z1,2,Panicum maximum,1,,3.4,976,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,2,Eragrostis gummiflua,3,,2.9,906,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,2,,,,4.1,1074,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,3,Eragrostis cylindriflora,7,,2,780,N,Y,1,N,0.5,Fenced,TF,
15/04/2025,E,3,Z1,3,Heteropogon contortus,1,,2,780,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,3,Chloris virgata,1,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z1,3,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,1,Heteropogon contortus,2,,2.9,2306,N,Y,1,N,0.9,Fenced,TF,
15/04/2025,E,3,Z3,1,Cymbopogon excavatus,1,,3.6,1004,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,1,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,1,,,,4.2,1088,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,4,Aristida congesta B,1,,10.1,1914,N,N,4,N,1,Fenced,TF,
15/04/2025,E,3,Z3,4,Heteropogon contortus,2,,6.3,1382,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis rigidior,2,,4.5,1130,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis viscosa,2,,5.6,1284,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis cylindriflora,3,,,,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,4,Eragrostis gummiflua,14,,,,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,4,Enteropogon macrostachyus,1,,,,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,5,Heteropogon contortus,3,,3.7,1018,N,Y,2,N,0.6,Fenced,TF,
15/04/2025,E,3,Z3,5,Eragrostis gummiflua,12,,9.1,1774,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,5,,,,5.2,1228,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,5,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,2,Brachiaria nigropedata,1,,13.5,3090,N,N,4,N,0.95,Fenced,TF,
15/04/2025,E,3,Z3,2,Heteropogon contortus,1,,10.5,1970,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,2,,,,11,2040,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,2,,,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis superba,1,,10.4,1956,N,N,1.5,N,1,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis viscosa,3,,6.1,1354,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis curvula,2,,0,0,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,3,Chloris virgata,1,,9.2,1788,,,,,,Fenced,TF,
15/04/2025,E,3,Z3,3,Eragrostis gummiflua,10,,,,,,,,,Fenced,TF,
15/04/2025,E,3,Z4,2,Brachiaria nigropedata,1,,9.2,1788,N,Y,1,N,1.1,Unfenced,TF,
15/04/2025,E,3,Z4,2,Eragrostis rigidior,1,,7.1,1494,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,2,,,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,2,,,,0,0,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,3,Enteropogon macrostachyus,1,,1.7,738,N,Y,2.5,Y,1,Unfenced,TF,
15/04/2025,E,3,Z4,3,Heteropogon contortus,3,,2.7,878,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,3,Eragrostis rigidior,1,,10.2,1928,,,,,,Unfenced,TF,
15/04/2025,E,3,Z4,3,,,,1.9,766,,,,,,Unfenced,TF,
